"Title","Artist","Spins"
"Just Give Me A Re...","PINK",5554
"Stay f/Mikky Ekko","RIHANNA",4564
"When I Was Your M...","BRUNO MARS",4544
"Daylight","MAROON 5",4150
"Carry On","FUN.",4116
"Next To Me","EMELI SANDE",4001
"Gone, Gone, Gone","PHILLIP PHILLIPS",3674
"I Will Wait","MUMFORD & SONS",3255
"Ho Hey","LUMINEERS",2959
"22","TAYLOR SWIFT",2611
"Mirrors","JUSTIN TIMBERLAKE",2545
"Lego House","ED SHEERAN",2488
"Troublemaker f/Fl...","OLLY MURS",2008
"Heart Attack","DEMI LOVATO",2002
"People Like Us","KELLY CLARKSON",1988
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",1753
"Rebel Beat","GOO GOO DOLLS",1382
"Radioactive","IMAGINE DRAGONS",1377
"Come Along f/CeeL...","VICCI MARTINEZ",1356
"Feel This Moment ...","PITBULL",1315
"Cruise","FLORIDA-GEORGIA L...",1195
"Red Hands","WALK OFF THE EART...",1097
"Don't You Worry C...","SWEDISH HOUSE MAF...",952
"Here's To Never G...","AVRIL LAVIGNE",912
"I Love It f/Charl...","ICONA POP",908
"Our Song","MATCHBOX TWENTY",903
"My Songs Know Wha...","FALL OUT BOY",856
"Brave","SARA BAREILLES",776
"Should've Gone To...","PLAIN WHITE T'S",671
"If I Lose Myself","ONEREPUBLIC",615
"Bones","GINNY BLACKMORE",606
"Closer","TEGAN AND SARA",554
"Love Somebody","MAROON 5",522
"Restless Heart","MATT HIRES",504
"Cups (Pitch Perfe...","ANNA KENDRICK",485
"Sweet Nothing f/F...","CALVIN HARRIS",485
"Come & Get It","SELENA GOMEZ",412
"It's A Beautiful ...","MICHAEL BUBLE",401
"Carried Away","PASSION PIT",360
"Remix (I Like The...","NEW KIDS ON THE B...",353
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",300
"I Could Be A King","THE DUNWELLS",289
"Change","CHURCHILL",281
"Get Lucky","DAFT PUNK",262
"#Beautiful f/Migu...","MARIAH CAREY",254
"Stubborn Love","LUMINEERS",249
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",220
"Get The Girl Back","HANSON",220
"Alive","KREWELLA",220
"Still Into You","PARAMORE",219
