"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Someone Like You",4672,"-16",-110,"-13",27.517,"-0.100",127,"5",1,5345,683,30.563
2,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",4450,"-34",-198,"-6",25.595,"-0.303",141,"9",1,5169,599,29.564
3,"=","KELLY CLARKSON Mr. Know It All",3906,"+18",130,"+13",22.973,"+0.162",81,"17",3,3906,947,22.973
4,"=","THE SCRIPT Nothing",3502,"-43",-181,"-38",19.387,"-0.098",130,"80",3,4163,439,21.681
5,"=","COLBIE CAILLAT Brighter Than The Sun",3399,"-16",106,"-49",20.562,"+0.171",147,"70",5,3415,357,20.562
6,"=","LADY ANTEBELLUM Just A Kiss",3180,"+54",194,"+18",17.217,"+0.255",125,"36",6,3180,351,17.217
7,"=","LADY GAGA You And I",3064,"-43",-260,"+3",17.08,"-0.391",97,"28",6,3672,543,19.636
8,"=","FOSTER THE PEOPLE Pumped Up Kicks",2954,"-49",-477,"-24",17.338,"-0.149",152,"14",3,4141,385,22.389
9,"=","GAVIN DEGRAW Not Over You",2912,"+10",76,"-1",14.454,"+0.350",160,"32",9,2917,348,14.454
10,"=","DAUGHTRY Crawling Back To You",2601,"-1",67,"+20",12.981,"-0.077",61,"163",10,2648,901,13.728
11,"+1","HOT CHELLE RAE Tonight Tonight",2380,"-5",-111,"-19",14.71,"-0.082",183,"57",2,4609,408,25.013
12,"+1","NICKELBACK When We Stand Together",2219,"-25",-68,"-28",9.772,"-0.129",58,"41",12,2391,725,10.969
13,"+3","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2102,"+73",441,"+24",14.224,"+0.600",88,"11",13,2102,441,14.224
14,"=","FRAY Heartbeat",2082,"-1",114,"-9",9.451,"+0.140",40,"82",14,2083,528,9.451
15,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",2073,"+14",205,"+2",12.796,"+0.063",106,"18",15,2073,391,12.796
16,"+1","BRUNO MARS It Will Rain",1630,"+21",191,"+11",8.164,"+0.306",51,"2",16,1630,302,8.164
17,"+1","KATY PERRY The One That Got Away",1600,"+81",418,"+57",8.351,"+0.289",38,"6",17,1600,418,8.351
18,"+2","COLDPLAY Paradise",1457,"+25",235,"-13",7.533,"+0.239",49,"19",18,1457,274,7.533
19,"=","LMFAO Party Rock Anthem",1448,"-31",-237,"-17",7.762,"-0.189",150,"15",14,1936,181,10.199
20,"+1","DAVID GUETTA Without You f/Usher",1400,"+45",306,"+12",6.961,"+0.166",59,"7",20,1400,306,6.961
21,"+2","PARACHUTE Kiss Me Slowly",1179,"+1",53,"-5",3.417,"+0.030",87,"370",20,1179,165,3.417
22,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",1168,"-37",-127,"-21",4.574,"-0.213",114,"153",17,1499,222,5.7
23,"+2","RIHANNA We Found Love f/Calvin Harris",762,"+34",211,"+23",3.341,"+0.244",32,"1",23,762,211,3.341
24,"=","ELLIE GOULDING Lights",749,"+10",62,"+20",3.088,"+0.172",68,"218",24,749,180,3.088
25,"+2","CHRISTINA PERRI A Thousand Years",646,"+39",280,"-5",3.836,"+0.163",15,"--",25,646,299,3.836
26,"=","RACHEL PLATTEN 1000 Ships",628,"+1",65,"-6",1.207,"+0.004",117,"--",26,628,113,1.207
27,"+1","ADELE Set Fire To The Rain",603,"+56",406,"+12",3.835,"+0.203",9,"53",27,603,406,3.835
28,"+1","SARA BAREILLES Gonna Get Over You",518,"-6",23,"-10",0.939,"-0.009",55,"1006",28,524,183,0.963
29,"+1","KID ROCK Care f/Martina Mcbride",496,"-5",19,"-18",1.303,"+0.050",60,"--",29,505,111,1.476
30,"+1","THEORY OF A DEADMAN Out Of My Head",434,"-20",-106,"-17",0.746,"-0.060",86,"--",28,647,108,1.048
31,"+3","SNOW PATROL Called Out In The Dark",431,"+16",53,"+16",1.082,"+0.036",65,"570",31,431,68,1.082
32,"+1","AVRIL LAVIGNE Wish You Were Here",430,"+12",69,"+6",1.435,"+0.006",43,"380",32,430,125,1.435
33,"-1","O.A.R. Heaven",408,"-37",-214,"+10",2.157,"-0.127",140,"--",21,996,110,3.793
34,"+1","THE CAB Bad",381,"+1",10,"+7",0.783,"+0.011",97,"535",33,387,61,0.783
35,"+1","LMFAO Sexy And I Know It",345,"-1",43,"-9",1.247,"-0.010",36,"3",35,346,78,1.257
36,"+1","BRITNEY SPEARS I Wanna Go",331,"+2",-22,"+3",1.161,"-0.060",131,"142",20,1242,228,6.438
37,"+2","DAVID COOK Fade Into Me",297,"+0",16,"-5",0.754,"-0.007",30,"--",37,302,61,0.778
38,"+3","FLORENCE + THE MACHINE Shake It Out",293,"+14",67,"+11",1.119,"+0.030",21,"--",38,293,79,1.119
39,"+1","SAFETYSUIT Let Go",285,"+1",30,"-7",0.423,"-0.009",36,"--",39,287,56,0.434
40,"-2","SIMPLE PLAN Jet Lag f/Natasha Bedingfiel...",283,"-32",-234,"+1",0.71,"-0.088",91,"--",26,779,118,1.799
41,"+1","SCARS ON 45 Heart On Fire",237,"+9",30,"+10",0.242,"+0.031",32,"--",41,237,38,0.242
42,"+2","JASON DERULO It Girl",217,"+10",54,"+11",0.695,"+0.042",23,"24",42,217,54,0.695
43,"=","EVANESCENCE My Heart Is Broken",211,"+1",34,"-8",0.412,"-0.011",11,"--",43,211,95,0.43
44,"+1","FITZ & THE TANTRUMS Don't Gotta Work It ...",194,"+6",15,"+2",0.281,"-0.026",18,"--",44,194,49,0.307
45,"+1","FLO RIDA Good Feeling",178,"+8",50,"+1",0.669,"+0.038",8,"4",45,178,78,0.669
46,"+1","DEV In The Dark",164,"+5",25,"+7",0.304,"+0.026",46,"48",46,164,36,0.374
47,"+1","HINDER The Life",149,"+3",6,"-1",0.119,"+0.005",8,"--",47,149,21,0.119
48,"+1","BAD MEETS EVIL Lighters f/Bruno Mars",147,"+7",-11,"+11",0.567,"+0.065",78,"125",42,247,61,0.945
49,"+1","INCUBUS Promises, Promises",146,"+7",23,"+6",0.088,"+0.018",2,"--",49,146,23,0.088
50,"--","ANDY GRAMMER Fine By Me",145,"--",50,"--",0.432,"--",1,"--",50,145,50,0.432
