"Title","Artist","Spins"
"Rude","MAGIC!",6914
"Am I Wrong","NICO & VINZ",6627
"Stay With Me","SAM SMITH",6523
"Maps","MAROON 5",5120
"Love Runs Out","ONEREPUBLIC",5085
"Girls Chase Boys","INGRID MICHAELSON",4280
"Ain't It Fun","PARAMORE",4114
"Problem f/Iggy Azalea","ARIANA GRANDE",4077
"A Sky Full Of Stars","COLDPLAY",3586
"Me And My Broken Heart","RIXTON",3325
"Summer","CALVIN HARRIS",2948
"Angel In Blue Jeans","TRAIN",2813
"Classic","MKTO",2610
"Not A Bad Thing","JUSTIN TIMBERLAKE",2440
"Peace","O.A.R.",2274
"Believer","AMERICAN AUTHORS",2110
"Latch f/Sam Smith","DISCLOSURE",2081
"Come With Me Now","KONGOS",1877
"Sing","ED SHEERAN",1855
"Cool Kids","ECHOSMITH",1702
"Fancy f/Charli XCX","IGGY AZALEA",1297
"Back Home","ANDY GRAMMER",1043
"Don't","ED SHEERAN",940
"Tennis Court","LORDE",924
"This Is How We Roll f/J.Derulo","FLORIDA-GEORGIA LINE",912
"Secrets","MARY LAMBERT",892
"Boom Clap","CHARLI XCX",873
"Be Okay","OH HONEY",841
"Raging Fire","PHILLIP PHILLIPS",766
"Last Love Song","ZZ WARD",754
"Battleships","DAUGHTRY",747
"One Minute More","CAPITAL CITIES",741
"Break Your Plans","FRAY",600
"Superheroes","THE SCRIPT",581
"Text Me In The Morning","NEON TREES",580
"We Are Done","MADDEN BROTHERS",506
"Birthday","KATY PERRY",471
"Try","COLBIE CAILLAT",459
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",458
"Rather Be f/Jess Glynne","CLEAN BANDIT",451
"Burning Gold","CHRISTINA PERRI",392
"Chandelier","SIA",366
"Crazy Lucky","BETTER THAN EZRA",361
"I Was A Fool","TEGAN & SARA",327
"All About That Bass","MEGHAN TRAINOR",282
"Love Someone","JASON MRAZ",281
"Come Get It Bae","PHARRELL WILLIAMS",242
"Bailando f/D.Bueno/S.Paul/GDZ","ENRIQUE IGLESIAS",204
"I Wanna Get Better","BLEACHERS",196
"Play It Again","LUKE BRYAN",171
