"Title","Artist","Spins"
"Shake It Off","TAYLOR SWIFT",6864
"All About That Bass","MEGHAN TRAINOR",6752
"Boom Clap","CHARLI XCX",5987
"Don't","ED SHEERAN",4966
"Cool Kids","ECHOSMITH",4824
"Maps","MAROON 5",4053
"A Sky Full Of Stars","COLDPLAY",3868
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",3620
"Chandelier","SIA",3434
"Rude","MAGIC!",3324
"Rather Be f/Jess Glynne","CLEAN BANDIT",3303
"Superheroes","THE SCRIPT",3301
"Animals","MAROON 5",3219
"Habits (Stay High)","TOVE LO",2978
"Secrets","MARY LAMBERT",2951
"Try","COLBIE CAILLAT",2820
"I'm Not The Only One","SAM SMITH",2346
"Stolen Dance","MILKY CHANCE",1913
"Riptide","VANCE JOY",1608
"Battleships","DAUGHTRY",1480
"Back Home","ANDY GRAMMER",1345
"Break Free f/Zedd","ARIANA GRANDE",1263
"I Lived","ONEREPUBLIC",1147
"Angel In Blue Jeans","TRAIN",1028
"In Your Arms","NICO & VINZ",1027
"Take Me To Church","HOZIER",858
"Ghost","ELLA HENDERSON",853
"Unpack Your Heart","PHILLIP PHILLIPS",852
"What Are You Waiting For","NICKELBACK",846
"Burning Gold","CHRISTINA PERRI",761
"Fire","GAVIN DEGRAW",742
"Headphones f/LOLO","MATT NATHANSON",730
"Latch f/Sam Smith","DISCLOSURE",616
"Centuries","FALL OUT BOY",576
"Black Widow f/Rita Ora","IGGY AZALEA",576
"Cadillac, Cadillac","TRAIN",516
"Bailando f/D.Bueno/S.Paul/GDZ","ENRIQUE IGLESIAS",366
"Shatter Me f/Lzzy Hale","LINDSEY STIRLING",344
"Dangerous f/Joywave","BIG DATA",329
"Blame f/John Newman","CALVIN HARRIS",317
"Afterlife","INGRID MICHAELSON",317
"Waves","MR PROBZ",312
"Steal My Girl","ONE DIRECTION",300
"Amnesia","5 SECONDS OF SUMMER",293
"Jealous","NICK JONAS",273
"Fools Gold","FITZ & THE TANTRUMS",200
"This Is How We Do","KATY PERRY",198
"Don't Tell 'Em f/YG","JEREMIH",184
"Trumpets","JASON DERULO",180
"Fireball f/John Ryan","PITBULL",168
