"Title","Artist","Spins"
"Can't Feel My Face","THE WEEKND",6548
"Renegades","X AMBASSADORS",6410
"Photograph","ED SHEERAN",6328
"Locked Away f/Adam Levine","R. CITY",5707
"Wildest Dreams","TAYLOR SWIFT",5336
"Uma Thurman","FALL OUT BOY",5225
"Ex's and Oh's","ELLE KING",4844
"Fight Song","RACHEL PLATTEN",4740
"Shut Up And Dance","WALK THE MOON",4134
"Like I'm Gonna Lose You","MEGHAN TRAINOR",3760
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",3749
"Marvin Gaye f/Meghan Trainor","CHARLIE PUTH",3174
"Cool For The Summer","DEMI LOVATO",3045
"Hold Each Other f/Futuristic","A GREAT BIG WORLD",2788
"Cheerleader","OMI",2773
"Someone New","HOZIER",2264
"Bad Blood","TAYLOR SWIFT",2186
"Stitches","SHAWN MENDES",2148
"Feelings","MAROON 5",2145
"Wasn't Expecting That","JAMIE LAWSON",2041
"Lean On f/MØ & DJ Snake","MAJOR LAZER",1950
"Stand By You","RACHEL PLATTEN",1776
"What Do You Mean?","JUSTIN BIEBER",1640
"Song for Someone","U2",1443
"Drag Me Down","ONE DIRECTION",1047
"Let's Love","ECHOSMITH",1001
"Good For You f/A$AP Rocky","SELENA GOMEZ",989
"Thunder","LEONA LEWIS",931
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",924
"Hold On Forever","ROB THOMAS",760
"Great Big Storm","NATE RUESS",730
"Hold My Hand","JESS GLYNNE",689
"Worth It f/Kid Ink","FIFTH HARMONY",621
"Pressure Off f/Janelle Monae","DURAN DURAN",553
"Blame It On Me","GEORGE EZRA",548
"Lay It All On Me f/Ed Sheeran","RUDIMENTAL",539
"Let It Go","JAMES BAY",418
"Love Myself","HAILEE STEINFELD",394
"On My Mind","ELLIE GOULDING",377
"She Used To Be Mine","SARA BAREILLES",359
"Long Way Down","ROBERT DELONG",327
"Once A Day","MICHAEL FRANTI & SPEARHEAD",292
"Can't  Sleep Love","PENTATONIX",278
"Dreams","BECK",264
"Different Colors","WALK THE MOON",233
"Bitter Pill","GAVIN JAMES",204
"Fight For What's Right","THE RUA",196
"Writing's On The Wall","SAM SMITH",189
"Fix My Eyes","FOR KING & COUNTRY",186
"Alive","SIA",185
