"Title","Artist","Spins"
"Am I Wrong","NICO & VINZ",6263
"Stay With Me","SAM SMITH",5852
"Rude","MAGIC!",5841
"Ain't It Fun","PARAMORE",5133
"Me And My Broken Heart","RIXTON",4464
"Love Runs Out","ONEREPUBLIC",4088
"Girls Chase Boys","INGRID MICHAELSON",3950
"Sing","ED SHEERAN",3946
"Maps","MAROON 5",3692
"All Of Me","JOHN LEGEND",3667
"Problem f/Iggy Azalea","ARIANA GRANDE",3376
"Not A Bad Thing","JUSTIN TIMBERLAKE",3213
"A Sky Full Of Stars","COLDPLAY",2636
"Angel In Blue Jeans","TRAIN",2216
"Peace","O.A.R.",2202
"Birthday","KATY PERRY",2171
"Summer","CALVIN HARRIS",2129
"Classic","MKTO",1925
"Tennis Court","LORDE",1922
"Believer","AMERICAN AUTHORS",1577
"Break Your Plans","FRAY",1538
"Come With Me Now","KONGOS",1324
"Raging Fire","PHILLIP PHILLIPS",1253
"Already Home","A GREAT BIG WORLD",1091
"Fancy f/Charli XCX","IGGY AZALEA",1037
"Back Home","ANDY GRAMMER",945
"Latch f/Sam Smith","DISCLOSURE",910
"Cool Kids","ECHOSMITH",762
"Be Okay","OH HONEY",615
"Last Love Song","ZZ WARD",577
"Battleships","DAUGHTRY",540
"This Is How We Roll f/J.Derulo","FLORIDA-GEORGIA LINE",538
"One Minute More","CAPITAL CITIES",528
"Talk Dirty f/2 Chainz","JASON DERULO",459
"Text Me In The Morning","NEON TREES",431
"I Was A Fool","TEGAN & SARA",382
"We Are Done","MADDEN BROTHERS",370
"Crazy Lucky","BETTER THAN EZRA",268
"Torpedo","JILLETTE JOHNSON",267
"Come Get It Bae","PHARRELL WILLIAMS",259
"Boom Clap","CHARLI XCX",254
"Really Don't Care f/Cher Lloyd","DEMI LOVATO",194
"Don't","ED SHEERAN",191
"All I Want","KODALINE",188
"You & I","ONE DIRECTION",187
"Rather Be f/Jess Glynne","CLEAN BANDIT",184
"Addicted To You","AVICII",184
"Play It Again","LUKE BRYAN",180
"Turn Down For What","DJ SNAKE & LIL JON",170
"I Wanna Get Better","BLEACHERS",153
