"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",5152,-25,-137,74,36.11,-0.132,90,"10",1,5388,855,37.448
2,"=","ADELE Set Fire To The Rain",4258,-34,-320,90,31.31,-0.271,143,"22",1,4955,797,34.937
3,"=","TRAIN Drive By",4206,22,193,21,26.048,-0.022,84,"9",3,4206,795,26.11
4,"=","JESSIE J Domino",3747,-21,-33,43,22.946,-0.179,114,"53",4,3870,485,23.269
5,"=","KATY PERRY Part Of Me",3704,64,337,105,24.671,0.447,49,"12",5,3704,895,24.671
6,"=","BRUNO MARS It Will Rain",3262,-67,-337,49,23.097,-0.507,185,"99",3,4267,579,27.008
7,"=","FUN. We Are Young f/Janelle Monae",3249,99,799,20,20.834,0.708,36,"1",7,3249,911,20.834
8,"=","CHRISTINA PERRI A Thousand Years",3118,-19,-43,-40,19.297,0.029,149,"44",7,3174,299,19.299
9,"=","COLDPLAY Paradise",2894,-54,-485,-20,17.379,-0.273,183,"50",4,3571,274,20.475
10,"=","GOTYE Somebody That I Used To Know",2793,33,211,-9,18.229,0.281,66,"3",10,2793,454,18.229
11,"=","ADELE Rumour Has It",2740,68,479,22,17.673,0.569,149,"31",11,2740,765,17.673
12,"=","JASON MRAZ I Won't Give Up",2635,8,112,-1,15.491,0.068,79,"37",11,2635,462,15.491
13,"=","ANDY GRAMMER Fine By Me",2246,11,156,-10,9.489,0.127,135,"106",13,2246,245,9.489
14,"=","THE WANTED Glad You Came",1977,70,457,83,11.576,0.502,55,"8",14,1977,484,11.576
15,"=","NICKELBACK Lullaby",1472,22,100,14,5.615,0.209,78,"267",15,1472,281,5.615
16,"=","JOHN MAYER Shadow Days",1435,35,147,-5,7.448,0.125,33,"328",16,1435,353,7.448
17,"=","ADAM LAMBERT Better Than I Know Myself",1226,1,26,-18,4.751,-0.081,81,"502",17,1226,225,4.962
18,"=","MATT NATHANSON Run f/Sugarland",1154,20,58,4,6.25,0.117,106,"167",18,1154,146,6.25
19,"=","SELENA GOMEZ & THE SCENE Love You Like A...",936,-18,-162,22,6.193,0.003,124,"112",13,1790,320,8.109
20,"=","OUTASIGHT Tonight Is The Night",919,12,62,55,3.089,0.039,108,"69",20,919,140,3.089
21,"+1","TAYLOR SWIFT Eyes Open",904,103,687,52,7.19,0.594,8,"16",21,904,687,7.19
22,"-1","FLO RIDA Good Feeling",899,6,12,90,5.787,0.032,142,"45",21,978,124,5.903
23,"=","THE SCRIPT If You Ever Come Back",734,3,27,-6,2.612,-0.008,55,"--",23,734,130,2.62
24,"=","ERIC HUTCHINSON Watching You Watch Him",673,9,81,4,1.666,0.024,65,"--",24,673,105,1.666
25,"=","MAT KEARNEY Ships In The Night",659,5,19,0,1.325,-0.009,68,"349",25,659,132,1.414
26,"=","COLBIE CAILLAT Favorite Song",560,16,108,-7,2.848,0.077,21,"--",26,560,220,2.848
27,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",465,6,19,96,2.453,-0.057,72,"29",27,536,119,2.553
28,"-1","YOUNG THE GIANT Cough Syrup",461,-8,-6,-11,0.857,-0.015,78,"190",27,475,95,0.929
29,"=","DEMI LOVATO Give Your Heart A Break",451,11,54,1,2.199,0.029,51,"86",29,451,88,2.199
30,"=","ALL-AMERICAN REJECTS Beekeeper's Daughte...",417,-2,16,-5,0.962,-0.012,43,"--",30,419,108,1.068
31,"+1","CALVIN HARRIS Feel So Close",408,2,86,25,0.797,0.023,23,"15",31,408,131,0.797
32,"+1","JAMES DURBIN Love Me Bad",408,3,-1,-11,0.67,0.017,86,"--",32,414,71,0.717
33,"-2","PITBULL F/CHRIS BROWN International Love",399,-20,-87,34,1.452,-0.106,65,"40",29,540,109,1.979
34,"=","ONE DIRECTION What Makes You Beautiful",398,18,135,34,2.039,0.128,15,"4",34,398,142,2.039
35,"=","GAVIN DEGRAW Sweeter",391,15,87,3,1.062,0.061,17,"879",35,391,159,1.062
36,"=","GRAFFITI6 Free",375,6,41,1,1.3,0.019,30,"--",36,375,113,1.3
37,"+1","NEON TREES Everybody Talks",357,14,89,-1,1.309,0.123,18,"33",37,357,132,1.309
38,"-1","HOT CHELLE RAE I Like It Like That f/New...",331,-13,-144,8,1.632,-0.036,119,"158",18,1247,199,4.478
39,"=","FRAY Run For Your Life",310,0,35,-17,1.243,-0.001,16,"--",39,310,144,1.273
40,"+2","DAUGHTRY Outta My Head",245,23,152,12,0.664,0.09,3,"--",40,245,152,0.664
41,"-1","FOSTER THE PEOPLE Don't Stop (Color On T...",241,-29,-326,43,0.885,-0.059,114,"223",18,1092,187,3.815
42,"-1","MIKEY WAX Counting On You",220,-4,-11,-7,0.33,0.01,35,"--",41,236,56,0.33
43,"=","CARRIE UNDERWOOD Good Girl",219,2,6,-2,1.724,0.022,19,"21",43,219,78,1.724
