"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5125,"+49",296,"+36",27.073,"+0.376",5,1,5125,296,27.073
2,"=","PINK F**kin' Perfect (Perfect)",4510,"-7",-27,"-1",24.715,"+0.062",5,2,4534,23,24.858
3,"=","THE SCRIPT For The First Time",4283,"+1",6,"-11",19.2,"-0.113",5,3,4317,123,19.649
4,"=","KATY PERRY E.T.",3658,"+32",393,"-32",17.971,"+0.152",5,4,3658,523,17.971
5,"=","CEE LO GREEN F**k You (Forget You)",3573,"-30",-346,"+22",19.176,"+0.011",5,4,3721,0,19.447
6,"=","MAROON 5 Never Gonna Leave This Bed",3181,"+28",219,"+1",15.309,"+0.276",5,6,3181,246,15.309
7,"=","BRUNO MARS Grenade",2662,"-60",-332,"-49",15.794,"-0.505",5,7,2871,0,17.585
8,"=","KATY PERRY Firework",2451,"-25",-226,"+30",15.518,"+0.071",5,8,2576,0,16.008
9,"=","COLBIE CAILLAT I Do",2337,"-3",103,"-9",10.321,"+0.094",5,9,2340,112,10.321
10,"=","ANDY GRAMMER Keep Your Head Up",2226,"+26",183,"+5",10.501,"+0.001",5,10,2226,263,10.529
11,"=","LIFEHOUSE Falling In",2169,"+4",-2,"+3",10.594,"-0.081",5,10,2169,62,11.084
12,"=","ONEREPUBLIC Good Life",2127,"+32",284,"-12",8.26,"+0.153",5,12,2127,385,8.26
13,"+1","AVRIL LAVIGNE What The Hell",1955,"-23",-103,"-9",9.299,"-0.168",5,13,2015,0,9.547
14,"+1","MY CHEMICAL ROMANCE Sing",1903,"+3",57,"-18",9.098,"-0.032",5,14,1903,184,9.144
15,"+1","LADY GAGA Born This Way",1840,"-22",-225,"+40",8.707,"-0.210",5,15,1960,0,9.458
16,"+1","SARA BAREILLES Uncharted",1672,"+15",80,"+4",5.65,"+0.137",5,16,1672,103,5.65
17,"+2","BRUNO MARS Lazy Song",1405,"+69",529,"+26",7.064,"+0.253",5,17,1405,529,7.064
18,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1354,"+5",87,"-10",4.813,"+0.044",5,18,1354,97,4.813
19,"+1","PARACHUTE Something To Believe In",1259,"-1",34,"+2",4.366,"-0.042",5,19,1262,95,4.526
20,"+1","TRAIN Save Me San Francisco",1130,"+47",335,"+3",3.935,"+0.103",5,20,1130,355,3.935
21,"+1","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1026,"+13",91,"+6",3.87,"+0.153",5,21,1026,101,3.87
