"Title","Artist","Spins"
"Blow Me (One Last Ki...","PINK",4878
"Some Nights","FUN.",4332
"One More Night","MAROON 5",4200
"Everybody Talks","NEON TREES",3974
"Wide Awake","KATY PERRY",3714
"50 Ways To Say Goodb...","TRAIN",3464
"Home","PHILLIP PHILLIPS",3201
"Lights","ELLIE GOULDING",3165
"We Are Never Ever Ge...","TAYLOR SWIFT",2967
"She's So Mean","MATCHBOX TWENTY",2906
"Good Time","OWL CITY & CARLY RAE...",2833
"Too Close","ALEX CLARE",2627
"Feel Again","ONEREPUBLIC",2113
"The A Team","ED SHEERAN",2103
"Burn It Down","LINKIN PARK",1321
"Hall Of Fame f/will....","THE SCRIPT",1234
"Miss Me","ANDY GRAMMER",1218
"Little Talks","OF MONSTERS AND MEN",1210
"Dark Side","KELLY CLARKSON",1005
"It's Time","IMAGINE DRAGONS",877
"My Oh My","TRISTAN PRETTYMAN",826
"Titanium f/Sia","DAVID GUETTA",798
"Want U Back","CHER LLOYD",737
"What Could Have Been...","AEROSMITH",703
"Oh Love","GREEN DAY",664
"Kiss You Inside Out","HEDLEY",614
"Whistle","FLO RIDA",582
"Where Have You Been","RIHANNA",534
"Stay Awhile","RYAN STAR",526
"Distance","CHRISTINA PERRI",516
"Wild Ones f/Sia","FLO RIDA",490
"As Long As You Love ...","JUSTIN BIEBER",412
"Start Of Something G...","DAUGHTRY",406
"Anna Sun","WALK THE MOON",368
"Hello","KARMIN",359
"Ho Hey","LUMINEERS",355
"Between The Raindrop...","LIFEHOUSE F/N. BEDIN...",350
"Tongue Tied","GROUPLOVE",333
"Your Body","CHRISTINA AGUILERA",286
"Get Out","CASEY ABRAMS",280
"Pound The Alarm","NICKI MINAJ",277
"Diamonds","RIHANNA",267
"Heart Skips A Beat","OLLY MURS",257
"Whole Lotta You","A ROCKET TO THE MOON",255
"I Will Wait","MUMFORD & SONS",233
"Don't Wake Me Up","CHRIS BROWN",204
"Blown Away","CARRIE UNDERWOOD",190
"Soldier","GAVIN DEGRAW",180
"Gangnam Style","PSY",179
"Alive","ADELITAS WAY",175
