"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5540,"+5",167,"-9",29.265,"+0.193",29,1,5540,342,29.265
2,"=","KATY PERRY E.T.",4360,"+14",254,"-14",21.737,"-0.009",29,2,4360,523,21.746
3,"=","PINK F**kin' Perfect (Perfect)",4170,"-11",67,"+41",23.872,"-0.037",29,2,4534,67,24.858
4,"=","THE SCRIPT For The First Time",3847,"-48",-209,"-3",18.945,"-0.358",29,3,4317,123,21.065
5,"=","MAROON 5 Never Gonna Leave This Bed",3653,"+34",171,"+10",17.571,"+0.211",29,5,3653,246,17.571
6,"=","ONEREPUBLIC Good Life",3209,"+42",331,"-1",13.079,"+0.192",29,6,3209,408,13.079
7,"=","CEE LO GREEN F**k You (Forget You)",3118,"-15",-158,"-3",16.146,"-0.010",29,4,3721,0,19.447
8,"=","BRUNO MARS Lazy Song",2913,"+60",543,"-21",14.943,"+0.194",29,8,2913,564,14.943
9,"=","ANDY GRAMMER Keep Your Head Up",2871,"+28",280,"-11",12.903,"+0.420",29,8,2871,291,12.903
10,"+1","TRAIN Save Me San Francisco",2168,"+44",300,"-6",9.488,"+0.069",29,10,2168,355,9.488
11,"-1","MY CHEMICAL ROMANCE Sing",2150,"+11",213,"+1",11.263,"+0.360",29,10,2150,213,11.263
12,"=","COLBIE CAILLAT I Do",1817,"-75",-301,"-53",7.025,"-0.280",29,8,2366,112,10.531
13,"+1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1813,"+52",328,"+43",9.565,"+0.199",29,13,1813,328,9.565
14,"-1","SARA BAREILLES Uncharted",1773,"-24",18,"-51",6.669,"+0.080",29,13,1807,103,6.832
15,"=","BRUNO MARS Grenade",1633,"-34",-313,"+35",10.286,"-0.221",29,7,2871,0,17.585
16,"+1","PARACHUTE Something To Believe In",1621,"+38",143,"+26",5.303,"+0.243",29,16,1621,153,5.303
17,"-1","LIFEHOUSE Falling In",1569,"-45",-276,"+0",8.712,"-0.217",29,10,2169,62,11.084
18,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1542,"+2",47,"-8",5.262,"+0.074",29,16,1542,103,5.262
19,"=","BLACK EYED PEAS Just Can't Get Enough",1421,"+5",249,"-43",7.074,"-0.049",29,19,1421,292,7.123
20,"=","LADY GAGA The Edge Of Glory",1377,"+85",631,"+25",6.898,"+0.383",21,20,1377,631,6.898
21,"=","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1206,"+15",67,"+14",4.579,"+0.003",29,19,1206,101,4.691
22,"=","BRITNEY SPEARS Till The World Ends",1133,"+23",76,"+26",4.896,"+0.089",29,21,1133,193,4.896
23,"=","STEVEN TYLER (It) Feels So Good",966,"+21",254,"-16",3.683,"-0.033",25,23,966,270,3.716
24,"=","JENNIFER LOPEZ F/PITBULL On The Floor",842,"+3",81,"-14",3.623,"-0.037",29,24,842,148,3.68
25,"=","CHRISTINA PERRI Arms",832,"+12",113,"-4",2.247,"-0.007",29,25,832,135,2.281
26,"=","JESSIE J Price Tag f/B.O.B",820,"+5",108,"-10",4.35,"-0.026",29,26,820,162,4.376
27,"=","LADY GAGA Born This Way",774,"-26",-176,"-11",2.802,"-0.086",29,15,1960,0,9.458
28,"=","NEON TREES Your Surrender",743,"-5",62,"-14",1.459,"+0.027",29,28,748,110,1.459
29,"+1","MATT NATHANSON Faster",642,"+16",98,"+6",1.626,"+0.045",29,29,642,129,1.649
30,"-1","ENRIQUE IGLESIAS Tonight f/Ludacris",630,"-9",-65,"-8",2.648,"-0.024",29,21,974,18,4.971
31,"=","RIHANNA S&M",590,"-30",-149,"-18",3.231,"-0.126",29,25,811,117,4.357
32,"+2","ANDREW ALLEN Loving You Tonight",569,"+0",56,"-11",1.315,"+0.011",29,32,569,67,1.339
33,"-1","MICHAEL FRANTI & SPEARHEAD I'll Be Waiti...",569,"-27",-74,"-23",1.505,"-0.109",29,26,694,45,1.925
34,"-1","HE IS WE Happily Ever After",544,"-50",-260,"-36",1.509,"-0.092",29,23,882,79,2.143
35,"=","THREE DAYS GRACE Lost In You",533,"+1",33,"+1",0.831,"-0.018",29,35,533,79,0.863
36,"=","HOT CHELLE RAE Tonight Tonight",459,"+18",103,"+5",1.679,"+0.045",18,36,459,108,1.679
37,"=","KE$HA Blow",425,"-9",-143,"+14",1.637,"+0.024",29,26,752,67,2.958
38,"=","TAYLOR SWIFT The Story Of Us",411,"+5",54,"-2",2.15,"+0.006",23,38,411,68,2.15
39,"=","MAT KEARNEY Hey Mama",406,"+9",43,"-1",0.845,"+0.025",29,39,406,75,0.845
40,"=","DAVID COOK Last Goodbye",391,"+10",61,"+0",1.089,"+0.065",27,40,391,102,1.089
41,"+2","THE BAND PERRY If I Die Young",385,"+20",110,"+8",1.491,"+0.089",12,41,385,110,1.491
42,"=","FITZ & THE TANTRUMS MoneyGrabber",380,"+4",6,"+1",0.44,"-0.013",29,38,381,29,0.524
43,"-2","MUMFORD & SONS The Cave",376,"-3",44,"-12",1.514,"+0.014",29,41,379,56,1.574
44,"=","HANSON Give A Little",328,"-4",11,"+0",0.684,"-0.012",29,44,341,53,0.751
45,"=","BC JEAN I'll Survive You",317,"+1",19,"+3",0.45,"+0.031",25,45,317,42,0.45
46,"+2","CEE LO GREEN Bright Lights Bigger City",292,"+12",81,"+5",1.471,"+0.031",4,46,292,81,1.472
47,"-1","TINIE TEMPAH Written In The Stars",291,"-3",-19,"-12",1.041,"-0.001",14,46,315,80,1.082
48,"-1","SAFETYSUIT Get Around This",290,"+4",12,"+2",0.308,"+0.000",18,47,290,58,0.311
49,"--","COLDPLAY Every Teardrop Is A Waterfall",262,"--",262,"--",2.362,"--",1,49,262,262,2.362
50,"-1","JASON REEVES Sticks And Stones",250,"+7",27,"+9",0.272,"+0.017",4,49,250,27,0.272
