"Title","Artist","Spins"
"Photograph","ED SHEERAN",6835
"Can't Feel My Face","THE WEEKND",6258
"Fight Song","RACHEL PLATTEN",5945
"Uma Thurman","FALL OUT BOY",5719
"Shut Up And Dance","WALK THE MOON",5221
"Cheerleader","OMI",5115
"Renegades","X AMBASSADORS",4812
"Bad Blood","TAYLOR SWIFT",3895
"Honey, I'm Good","ANDY GRAMMER",3786
"Locked Away f/Adam Levine","R. CITY",3575
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",3572
"Cool For The Summer","DEMI LOVATO",3501
"Ex's and Oh's","ELLE KING",3410
"See You Again f/Charlie Puth","WIZ KHALIFA",3363
"Wildest Dreams","TAYLOR SWIFT",3043
"Like I'm Gonna Lose You","MEGHAN TRAINOR",2916
"Marvin Gaye f/Meghan Trainor","CHARLIE PUTH",2826
"Ghost Town","ADAM LAMBERT",2385
"Hold Each Other f/Futuristic","A GREAT BIG WORLD",2293
"Someone New","HOZIER",1985
"Worth It f/Kid Ink","FIFTH HARMONY",1692
"Lean On f/MØ & DJ Snake","MAJOR LAZER",1520
"Shots","IMAGINE DRAGONS",1468
"Wasn't Expecting That","JAMIE LAWSON",1223
"Song for Someone","U2",1031
"Beautiful Life","NICK FRADIANI",982
"Thunder","LEONA LEWIS",868
"Stitches","SHAWN MENDES",775
"Should've Been Us","TORI KELLY",716
"Let's Love","ECHOSMITH",689
"Drag Me Down","ONE DIRECTION",661
"Good For You f/A$AP Rocky","SELENA GOMEZ",628
"Great Big Storm","NATE RUESS",608
"Brother f/Gavin DeGraw","NEEDTOBREATHE",560
"Dreams","LIFE OF DILLON",469
"Pressure Off f/Janelle Monae","DURAN DURAN",449
"Hold My Hand","JESS GLYNNE",443
"What Do You Mean?","JUSTIN BIEBER",422
"Blame It On Me","GEORGE EZRA",364
"Coming Home","LEON BRIDGES",355
"Invincible","KELLY CLARKSON",355
"Gold In The Summertime","MATT NATHANSON",333
"Cheyenne","JASON DERULO",319
"Feelings","MAROON 5",297
"Love Myself","HAILEE STEINFELD",278
"Dreams","BECK",261
"Long Way Down","ROBERT DELONG",240
"Growing Up f/Ed Sheeran","MACKLEMORE & RYAN LEWIS",185
"Bitter Pill","GAVIN JAMES",179
"She's Kinda Hot","5 SECONDS OF SUMMER",174
