"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5390,-8,50,-4,28.087,-0.067,19,1,5418,342,28.666
2,"=","PINK F**kin' Perfect (Perfect)",4229,-80,-210,-93,23.259,-0.384,19,2,4534,23,24.858
3,"=","THE SCRIPT For The First Time",4123,-36,-176,-35,20.093,-0.168,19,3,4317,123,21.065
4,"=","KATY PERRY E.T.",4031,-3,44,-38,20.133,0.022,19,4,4055,523,20.133
5,"=","MAROON 5 Never Gonna Leave This Bed",3441,-1,85,-6,16.599,0.035,19,5,3462,246,16.656
6,"=","CEE LO GREEN F**k You (Forget You)",3338,-29,-183,-14,17.682,-0.426,19,4,3721,0,19.447
7,"=","ONEREPUBLIC Good Life",2750,32,346,-8,11.478,0.306,19,7,2750,408,11.478
8,"=","ANDY GRAMMER Keep Your Head Up",2495,10,139,8,11.051,0.044,19,8,2495,263,11.051
9,"+2","BRUNO MARS Lazy Song",2143,48,349,-14,11.963,0.229,19,9,2143,556,11.963
10,"-1","COLBIE CAILLAT I Do",2143,-22,-200,-20,8.686,-0.134,19,8,2366,112,10.531
11,"-1","BRUNO MARS Grenade",2105,-36,-267,9,11.925,-0.136,19,7,2871,0,17.585
12,"=","LIFEHOUSE Falling In",1953,-48,-168,-38,9.799,-0.216,19,10,2169,62,11.084
13,"=","MY CHEMICAL ROMANCE Sing",1905,-12,-9,-14,9.56,-0.175,19,12,1925,184,9.811
14,"+1","TRAIN Save Me San Francisco",1740,54,305,5,7.698,0.475,19,14,1740,355,7.698
15,"-1","SARA BAREILLES Uncharted",1726,-25,-2,-39,6.54,-0.239,19,14,1765,103,6.832
16,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1480,29,83,36,4.983,0.067,19,16,1480,103,5.019
17,"+1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1437,25,221,-26,7.685,0.196,19,17,1437,293,7.685
18,"-1","PARACHUTE Something To Believe In",1417,-4,96,-22,4.548,-0.163,19,17,1427,141,4.912
19,"=","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1118,-17,15,-44,4.239,-0.007,19,19,1135,101,4.248
20,"=","BLACK EYED PEAS Just Can't Get Enough",1108,20,141,-11,5.152,0.059,19,20,1108,254,5.152
21,"=","LADY GAGA Born This Way",1030,-50,-410,16,4.415,-0.372,19,15,1960,0,9.458
22,"=","BRITNEY SPEARS Till The World Ends",1027,19,95,-9,4.425,0.046,19,22,1027,193,4.425
23,"=","AVRIL LAVIGNE What The Hell",924,-76,-600,-1,4.68,-0.39,19,13,2015,0,9.547
24,"=","HE IS WE Happily Ever After",834,-9,-31,-2,1.954,-0.097,19,23,882,79,2.143
25,"=","RIHANNA S&M",787,-16,4,-24,3.988,-0.041,19,25,811,117,4.357
26,"=","JENNIFER LOPEZ F/PITBULL On The Floor",720,12,142,1,3.205,0.096,19,26,720,142,3.205
27,"=","ENRIQUE IGLESIAS Tonight f/Ludacris",695,-3,-4,17,2.666,-0.034,19,21,974,0,4.971
28,"+2","CHRISTINA PERRI Arms",683,18,117,1,2.007,0.062,19,28,683,135,2.007
30,"-1","NEON TREES Your Surrender",664,-5,37,-28,1.286,0.019,19,29,669,110,1.286
29,"+2","JESSIE J Price Tag f/B.O.B",664,16,94,-3,3.425,0.085,19,29,664,162,3.425
31,"-3","MICHAEL FRANTI & SPEARHEAD I'll Be Waiti...",653,-27,-25,-47,1.708,-0.166,19,26,694,45,1.925
32,"+1","STEVEN TYLER (It) Feels So Good",637,19,189,-21,2.917,-0.012,15,32,637,252,3.032
33,"-1","KE$HA Blow",622,-12,-116,-4,2.166,-0.067,19,26,752,67,2.958
34,"=","LADY GAGA The Edge Of Glory",616,40,294,12,3.142,0.213,11,34,616,294,3.142
35,"+2","MATT NATHANSON Faster",497,20,110,8,0.934,0.049,19,35,497,110,0.934
36,"-1","ANDREW ALLEN Loving You Tonight",493,-9,-1,-19,1.252,0.013,19,34,508,48,1.252
37,"-1","THREE DAYS GRACE Lost In You",488,4,48,-5,0.763,0.022,19,36,491,79,0.763
38,"=","3 DOORS DOWN When You're Young",391,-23,-114,-7,1.678,-0.01,19,32,628,35,2.224
40,"-1","USHER More",368,-24,-113,-14,1.404,-0.148,19,30,708,0,3.401
39,"+2","FITZ & THE TANTRUMS MoneyGrabber",368,2,5,0,0.508,0.007,19,39,378,29,0.518
41,"+1","MAT KEARNEY Hey Mama",349,0,19,-12,0.762,-0.021,19,41,349,75,0.783
42,"+2","TAYLOR SWIFT The Story Of Us",329,6,36,-1,1.718,-0.027,13,42,329,67,1.881
43,"=","MUMFORD & SONS The Cave",328,-11,-23,-26,1.408,0.014,19,41,359,53,1.574
44,"-4","STONE SOUR Hesitate",320,-58,-310,-40,0.754,-0.125,19,28,722,31,1.588
45,"+1","DAVID COOK Last Goodbye",308,3,11,-7,0.858,-0.005,17,45,308,102,0.863
46,"+1","HOT CHELLE RAE Tonight Tonight",306,12,68,7,0.752,0.027,8,46,306,68,0.752
47,"-2","HANSON Give A Little",303,-5,-1,-19,0.624,-0.004,19,44,314,53,0.654
48,"=","BC JEAN I'll Survive You",292,3,36,-2,0.318,-0.004,15,47,292,42,0.323
49,"+1","TINIE TEMPAH Written In The Stars",284,17,79,10,1.024,0.045,4,49,284,79,1.024
50,"-1","SAFETYSUIT Get Around This",273,-1,17,-10,0.26,0.003,8,47,276,58,0.26
