"Title","Artist","Spins"
"Shake It Off","TAYLOR SWIFT",6898
"All About That Bass","MEGHAN TRAINOR",6787
"Boom Clap","CHARLI XCX",5779
"Don't","ED SHEERAN",5446
"Cool Kids","ECHOSMITH",5009
"Animals","MAROON 5",3965
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",3835
"Maps","MAROON 5",3475
"Superheroes","THE SCRIPT",3411
"Rather Be f/Jess Glynne","CLEAN BANDIT",3390
"Habits (Stay High)","TOVE LO",3349
"Chandelier","SIA",3193
"Try","COLBIE CAILLAT",2996
"A Sky Full Of Stars","COLDPLAY",2951
"I'm Not The Only One","SAM SMITH",2693
"Secrets","MARY LAMBERT",2689
"Stolen Dance","MILKY CHANCE",2216
"Riptide","VANCE JOY",1999
"Battleships","DAUGHTRY",1555
"I Lived","ONEREPUBLIC",1461
"In Your Arms","NICO & VINZ",1353
"Take Me To Church","HOZIER",1319
"Ghost","ELLA HENDERSON",1181
"Break Free f/Zedd","ARIANA GRANDE",969
"What Are You Waiting For","NICKELBACK",885
"Headphones f/LOLO","MATT NATHANSON",879
"Fire","GAVIN DEGRAW",797
"Centuries","FALL OUT BOY",790
"Cadillac, Cadillac","TRAIN",772
"Unpack Your Heart","PHILLIP PHILLIPS",701
"Baby Don't Lie","GWEN STEFANI",679
"Black Widow f/Rita Ora","IGGY AZALEA",675
"Angel In Blue Jeans","TRAIN",573
"Afterlife","INGRID MICHAELSON",527
"Latch f/Sam Smith","DISCLOSURE",520
"Waves","MR PROBZ",462
"Shatter Me f/Lzzy Hale","LINDSEY STIRLING",411
"Dangerous f/Joywave","BIG DATA",398
"Blame f/John Newman","CALVIN HARRIS",395
"Steal My Girl","ONE DIRECTION",367
"Jealous","NICK JONAS",335
"Fools Gold","FITZ & THE TANTRUMS",285
"Trumpets","JASON DERULO",252
"Bartender","LADY ANTEBELLUM",232
"Burning Gold","CHRISTINA PERRI",221
"Blank Space","TAYLOR SWIFT",175
"Unbreakable","JAMIE SCOTT",165
"Everything Is Possible","JONATHAN JACKSON + ENATION",165
"Every Breaking Wave","U2",151
"Don't Tell 'Em f/YG","JEREMIH",150
