"Title","Artist","Spins"
"Ho Hey","LUMINEERS",4935
"Home","PHILLIP PHILLIPS",4647
"Locked Out Of Heaven","BRUNO MARS",4646
"Try","PINK",4404
"One More Night","MAROON 5",4181
"Some Nights","FUN.",3803
"The A Team","ED SHEERAN",3547
"Little Talks","OF MONSTERS AND MEN",3064
"It's Time","IMAGINE DRAGONS",2917
"Too Close","ALEX CLARE",2915
"Feel Again","ONEREPUBLIC",2780
"Catch My Breath","KELLY CLARKSON",2723
"I Will Wait","MUMFORD & SONS",2660
"I Knew You Were Trou...","TAYLOR SWIFT",2505
"Diamonds","RIHANNA",1912
"Daylight","MAROON 5",1792
"Wanted","HUNTER HAYES",1761
"Overjoyed","MATCHBOX TWENTY",1448
"Madness","MUSE",1343
"Let Me Love You","NE-YO",1178
"Mermaid","TRAIN",1171
"Lessons In Love (All...","NEON TREES",928
"Between The Raindrop...","LIFEHOUSE F/N. BEDIN...",900
"Die Young","KE$HA",866
"Girl On Fire","ALICIA KEYS",786
"93 Million Miles","JASON MRAZ",766
"Soldier","GAVIN DEGRAW",765
"Skyfall","ADELE",631
"Stars","GRACE POTTER & THE N...",554
"Come Along f/CeeLo G...","VICCI MARTINEZ",498
"Take A Walk","PASSION PIT",461
"Don't Wake Me Up","CHRIS BROWN",433
"Don't You Worry Chil...","SWEDISH HOUSE MAFIA",402
"Blown Away","CARRIE UNDERWOOD",391
"Beauty And A Beat f/...","JUSTIN BIEBER",359
"I Cry","FLO RIDA",356
"Just A Fool","C. AGUILERA & B. SHE...",331
"Carry On","FUN.",277
"Shooting Star","OWL CITY",243
"Heartbeat Slowing Do...","ALL-AMERICAN REJECTS",196
"Don't Stop The Party","PITBULL",181
"Anything Could Happe...","ELLIE GOULDING",166
"Next To Me","EMELI SANDE",144
"Sweet Nothing f/Flor...","CALVIN HARRIS",137
"Little Things","ONE DIRECTION",132
"Back It Up","CARO EMERALD",131
"Picking Up The Piece...","PALOMA FAITH",105
"Here And Now","SEETHER",105
"Remember When (Push ...","CHRIS WALLACE",102
"Trojans","ATLAS GENIUS",100
