"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ONEREPUBLIC Good Life",4795,"+4",-84,"+8",25.056,"-0.119",96,"11",1,4888,408,25.245
2,"=","KATY PERRY Last Friday Night (T.G.I.F.)",4655,"+35",321,"+2",23.811,"+0.204",64,"6",2,4655,785,23.811
3,"=","LADY GAGA The Edge Of Glory",4438,"-4",88,"-30",24.041,"-0.017",88,"25",2,4442,631,24.058
4,"=","ADELE Rolling In The Deep",3909,"-67",-303,"-42",21.06,"-0.447",96,"14",1,5540,342,29.393
5,"=","THE BAND PERRY If I Die Young",3459,"+56",446,"+5",18.059,"+0.364",79,"12",5,3459,496,18.059
6,"=","TRAIN Save Me San Francisco",3310,"-7",58,"-29",13.39,"-0.144",96,"109",6,3331,355,13.679
7,"=","ANDY GRAMMER Keep Your Head Up",3222,"-29",-215,"-5",14.432,"-0.175",96,"64",5,3549,291,16.891
8,"=","HOT CHELLE RAE Tonight Tonight",3085,"+30",258,"+0",15.371,"+0.144",85,"7",8,3085,408,15.371
9,"=","BRUNO MARS Lazy Song",2819,"-74",-463,"-24",14.204,"-0.283",96,"36",2,4460,564,22.506
10,"=","COLDPLAY Every Teardrop Is A Waterfall",2612,"+20",104,"+6",11.691,"+0.010",68,"40",10,2612,560,11.691
11,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2608,"+42",321,"-19",13.942,"+0.179",43,"1",11,2608,599,13.942
12,"=","BLACK EYED PEAS Just Can't Get Enough",2065,"-26",-140,"-18",11.902,"-0.129",96,"49",12,2308,292,13.055
13,"=","CHRISTINA PERRI Arms",1833,"+20",108,"+1",6.498,"+0.154",96,"139",13,1833,179,6.498
14,"+2","THE SCRIPT Nothing",1677,"+49",360,"-14",6.27,"+0.320",32,"147",14,1677,439,6.27
15,"=","FOSTER THE PEOPLE Pumped Up Kicks",1673,"+43",279,"-20",6.142,"+0.344",54,"2",15,1673,341,6.142
16,"-2","MATT NATHANSON Faster",1667,"+9",98,"-24",6.452,"+0.165",96,"100",14,1667,181,6.452
17,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1435,"-54",-454,"+27",7.867,"-0.330",96,"39",10,2719,328,15.106
18,"=","GOO GOO DOLLS All That You Are",1425,"+17",123,"-11",5.771,"+0.047",61,"831",18,1425,250,5.771
19,"+1","ADELE Someone Like You",1343,"+71",340,"+34",6.714,"+0.329",29,"28",19,1343,391,6.714
20,"-1","PITBULL Give Me Everything f/Ne-Yo",1317,"+14",101,"-1",6.206,"+0.022",65,"16",19,1317,229,6.206
21,"=","COLBIE CAILLAT Brighter Than The Sun",1092,"+15",139,"-12",4.133,"+0.045",49,"--",21,1092,198,4.133
22,"=","THREE DAYS GRACE Lost In You",1082,"+15",109,"+19",2.647,"+0.020",96,"766",21,1082,109,2.647
23,"=","GAVIN DEGRAW Not Over You",1073,"+18",119,"-7",3.669,"-0.017",62,"151",22,1073,237,3.686
24,"=","MICHELLE BRANCH Loud Music",966,"+13",102,"-5",2.418,"+0.001",50,"--",24,966,154,2.431
25,"=","MAT KEARNEY Hey Mama",928,"+22",26,"+17",2.24,"+0.256",96,"--",24,928,103,2.24
26,"=","LMFAO Party Rock Anthem",876,"+17",102,"-8",4.261,"+0.066",52,"3",26,876,159,4.261
27,"=","BRITNEY SPEARS I Wanna Go",846,"+26",228,"+2",3.163,"+0.080",33,"9",27,846,228,3.163
28,"=","JESSIE J Price Tag f/B.O.B",736,"-9",-106,"+22",4.806,"-0.028",96,"105",18,1280,162,6.478
29,"=","BRITNEY SPEARS Till The World Ends",714,"-10",-69,"+2",5.074,"-0.042",96,"73",17,1171,193,6.523
30,"=","LENNY KRAVITZ Stand",654,"+3",23,"-19",1.447,"-0.001",43,"--",29,654,112,1.51
31,"=","O.A.R. Heaven",568,"+14",59,"+5",2.352,"+0.116",42,"--",31,568,110,2.352
32,"=","DAVID COOK Last Goodbye",485,"-25",-74,"-37",1.299,"-0.202",94,"--",29,602,102,1.805
33,"=","LADY ANTEBELLUM Just A Kiss",421,"+31",168,"+19",2.983,"+0.081",27,"22",33,421,168,2.983
34,"=","JENNIFER LOPEZ F/PITBULL On The Floor",365,"-2",-56,"+3",1.406,"-0.023",96,"47",24,909,148,4.073
35,"=","REEVE CARNEY Rise Above 1 f/Bono & The E...",333,"+7",30,"+12",0.276,"+0.001",44,"--",34,333,44,0.276
36,"=","SELENA GOMEZ & THE SCENE Who Says",285,"+0",-28,"-3",0.844,"-0.057",39,"79",35,320,56,1.043
37,"=","NICKI MINAJ Super Bass",272,"+2",11,"-4",0.917,"-0.023",20,"10",37,291,91,0.995
38,"=","CAROLINA LIAR Drown",242,"+14",56,"+11",0.426,"+0.025",11,"--",38,242,84,0.426
39,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",225,"+1",28,"-4",0.538,"+0.006",16,"148",38,225,56,0.538
40,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",224,"+6",77,"-2",0.874,"+0.018",8,"20",40,224,88,0.874
41,"=","3 DOORS DOWN Every Time You Go",210,"+3",14,"-1",0.192,"-0.010",18,"--",41,210,40,0.218
42,"=","DEMI LOVATO Skyscraper",201,"+6",29,"-1",0.628,"-0.025",8,"71",42,201,84,0.693
43,"+2","BEYONCE Best Thing I Never Had",182,"+3",36,"+4",0.618,"+0.004",8,"27",43,182,44,0.618
44,"+2","RACHEL PLATTEN 1000 Ships",178,"+5",28,"+6",0.101,"+0.014",19,"--",44,178,63,0.113
45,"+2","JERAD FINCK Runaway",168,"-3",-3,"-4",0.103,"-0.002",23,"--",45,177,25,0.116
46,"+3","JARED LEE It's Over (Goodbye)",155,"-2",-4,"-7",0.082,"-0.011",8,"--",46,160,26,0.093
47,"+1","LINKIN PARK Iridescent",155,"-9",-27,"-9",0.093,"-0.040",34,"--",43,196,25,0.188
48,"+2","MUMFORD & SONS The Cave",142,"-9",-24,"-8",0.671,"-0.105",87,"122",40,379,56,1.574
49,"--","THE CAB Bad",129,"--",31,"--",0.137,"--",1,"--",49,129,31,0.137
50,"--","ADELE Rumour Has It",123,"--",-13,"--",0.444,"--",1,"69",50,123,0,0.444
