"Title","Artist","Spins"
"One More Night","MAROON 5",4806
"Home","PHILLIP PHILLIPS",4588
"Some Nights","FUN.",4575
"Too Close","ALEX CLARE",3867
"50 Ways To Say Goodb...","TRAIN",3519
"Locked Out Of Heaven","BRUNO MARS",3280
"Blow Me (One Last Ki...","PINK",3180
"Ho Hey","LUMINEERS",3001
"We Are Never Ever Ge...","TAYLOR SWIFT",2857
"Feel Again","ONEREPUBLIC",2785
"Little Talks","OF MONSTERS AND MEN",2455
"The A Team","ED SHEERAN",2346
"Good Time","OWL CITY & CARLY RAE...",2250
"It's Time","IMAGINE DRAGONS",2082
"Skyfall","ADELE",2079
"Try","PINK",2027
"Hall Of Fame f/will....","THE SCRIPT",2020
"Catch My Breath","KELLY CLARKSON",1989
"I Will Wait","MUMFORD & SONS",1644
"Die Young","KE$HA",1628
"Miss Me","ANDY GRAMMER",1609
"Diamonds","RIHANNA",1006
"My Oh My","TRISTAN PRETTYMAN",959
"Overjoyed","MATCHBOX TWENTY",813
"Between The Raindrop...","LIFEHOUSE F/N. BEDIN...",811
"Wanted","HUNTER HAYES",748
"Madness","MUSE",607
"Soldier","GAVIN DEGRAW",596
"Let Me Love You","NE-YO",578
"Lessons In Love (All...","NEON TREES",511
"93 Million Miles","JASON MRAZ",498
"What Could Have Been...","AEROSMITH",481
"Don't Wake Me Up","CHRIS BROWN",479
"As Long As You Love ...","JUSTIN BIEBER",452
"Stars","GRACE POTTER & THE N...",416
"Daylight","MAROON 5",403
"Blown Away","CARRIE UNDERWOOD",399
"Kiss You Inside Out","HEDLEY",337
"Titanium f/Sia","DAVID GUETTA",325
"Start Of Something G...","DAUGHTRY",292
"Come Along f/CeeLo G...","VICCI MARTINEZ",291
"I Knew You Were Trou...","TAYLOR SWIFT",274
"Finally Found You f/...","ENRIQUE IGLESIAS",274
"Take A Walk","PASSION PIT",198
"Man Like That","GIN WIGMORE",179
"Anything Could Happe...","ELLIE GOULDING",146
"Remember When (Push ...","CHRIS WALLACE",144
"I Cry","FLO RIDA",142
"Live While We're You...","ONE DIRECTION",134
"Heartbeat Slowing Do...","ALL-AMERICAN REJECTS",124
