"Title","Artist","Spins"
"Royals","LORDE",6143
"Wake Me Up","AVICII",5817
"Roar","KATY PERRY",5568
"Brave","SARA BAREILLES",5157
"Counting Stars","ONEREPUBLIC",4852
"Demons","IMAGINE DRAGONS",4472
"Let Her Go","PASSENGER",4152
"Everything Has .....","TAYLOR SWIFT",3925
"Safe And Sound","CAPITAL CITIES",3681
"Applause","LADY GAGA",3579
"Still Into You","PARAMORE",3103
"Wrecking Ball","MILEY CYRUS",2962
"True Love f/Lily ...","PINK",2347
"Best Day Of My Li...","AMERICAN AUTHORS",2100
"Unconditionally","KATY PERRY",2061
"Waiting For Super...","DAUGHTRY",1781
"Summertime Sadnes...","LANA DEL REY",1605
"Clarity f/Foxes","ZEDD",1507
"Who You Love f/Ka...","JOHN MAYER",1494
"Come To Me","GOO GOO DOLLS",1473
"Gorilla","BRUNO MARS",1410
"Sweater Weather","NEIGHBOURHOOD",1333
"Out Of My League","FITZ & THE TANTRU...",1330
"Love Don't Die","FRAY",1279
"My Kind Of Love","EMELI SANDE",1263
"Hold On We're Goi...","DRAKE F/MAJID JOR...",1092
"Say Something","A GREAT BIG WORLD",950
"Let Me Go f/Chad ...","AVRIL LAVIGNE",930
"Love Me Again","JOHN NEWMAN",864
"What If","FIVE FOR FIGHTING",715
"365 Days","ZZ WARD",553
"Pompeii","BASTILLE",485
"Sail","AWOLNATION",484
"Bonfire Heart","JAMES BLUNT",443
"Slow Down","SELENA GOMEZ",428
"In A World Like T...","BACKSTREET BOYS",396
"Marry Me","JASON DERULO",341
"The Giving Tree","PLAIN WHITE T'S",327
"Best I Ever Had","GAVIN DEGRAW",322
"Sirens","PEARL JAM",304
"I Need Your Love","CALVIN HARRIS F/E...",291
"TKO","JUSTIN TIMBERLAKE",266
"Make A Move","GAVIN DEGRAW",262
"Lucky Strike","MAROON 5",257
"Here's To Us","HALESTORM",247
"Can't Help","PARACHUTE",244
"Harlem","NEW POLITICS",190
"We Remain","CHRISTINA AGUILER...",176
"Rough Water f/Jas...","TRAVIE MCCOY",163
"You're Not Alone","MARIE MILLER",158
