"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY CLARKSON Mr. Know It All",4114,"-123",-159,"-134",24.536,"-0.727",116,"37",1,4325,947,26.093
2,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",3534,"-127",-313,"-102",21.347,"-0.754",176,"17",1,5169,599,29.564
3,"+1","COLBIE CAILLAT Brighter Than The Sun",3533,"-105",-165,"-97",20.514,"-0.607",182,"98",3,3727,357,22.509
4,"-1","ADELE Someone Like You",3521,"-137",-311,"-115",20.967,"-0.605",162,"10",1,5345,683,30.563
5,"=","GAVIN DEGRAW Not Over You",3432,"-101",-60,"-104",17.498,"-0.489",195,"21",5,3603,348,18.919
6,"=","LADY ANTEBELLUM Just A Kiss",3321,"-129",-287,"-113",19.718,"-0.590",160,"48",4,3692,414,21.434
7,"=","KATY PERRY The One That Got Away",3057,"-68",122,"-130",17.09,"-0.467",73,"8",7,3179,472,17.969
8,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2745,"-77",-104,"-91",17.612,"-0.499",123,"15",7,2884,521,18.841
9,"=","DAUGHTRY Crawling Back To You",2639,"-111",-133,"-111",12.924,"-0.496",96,"591",7,2810,901,14.412
10,"=","BRUNO MARS It Will Rain",2418,"-72",6,"-93",13.443,"-0.424",86,"3",10,2537,340,14.231
11,"=","FRAY Heartbeat",2345,"-90",-34,"-94",9.87,"-0.441",75,"92",10,2478,528,11.238
12,"=","ADELE Set Fire To The Rain",2181,"-89",-2,"-144",13.13,"-0.419",44,"5",12,2327,463,13.984
13,"=","THE SCRIPT Nothing",2048,"-66",-244,"-35",11.489,"-0.262",165,"157",3,4163,439,21.681
14,"=","DAVID GUETTA Without You f/Usher",1938,"-56",-49,"-78",11.231,"-0.287",94,"19",14,2047,313,11.996
15,"=","COLDPLAY Paradise",1875,"-68",-18,"-83",9.083,"-0.326",84,"36",15,1995,274,9.786
16,"=","RIHANNA We Found Love f/Calvin Harris",1873,"-32",117,"-65",10.738,"-0.058",67,"4",16,1916,361,10.849
17,"=","LADY GAGA You And I",1718,"-70",-198,"-7",9.741,"-0.369",132,"56",6,3672,543,19.636
18,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",1702,"-78",-244,"-71",9.553,"-0.418",141,"42",13,2182,391,14.129
19,"=","NICKELBACK When We Stand Together",1591,"-97",-289,"-47",6.031,"-0.317",93,"66",12,2391,725,10.969
20,"=","CHRISTINA PERRI A Thousand Years",1384,"-25",58,"-31",7.43,"+0.058",50,"49",20,1428,299,7.43
21,"=","ELLIE GOULDING Lights",1008,"-53",-19,"-67",3.683,"-0.155",103,"240",21,1086,180,3.956
22,"=","AVRIL LAVIGNE Wish You Were Here",831,"-17",44,"-34",2.769,"-0.065",78,"72",22,861,143,2.873
23,"=","PARACHUTE Kiss Me Slowly",797,"-50",-131,"-29",2.581,"-0.194",122,"375",20,1235,165,4.313
24,"=","SNOW PATROL Called Out In The Dark",708,"-24",-2,"-31",2.112,"-0.052",100,"--",24,741,97,2.176
25,"=","RACHEL PLATTEN 1000 Ships",656,"-28",-38,"-30",1.931,"-0.158",152,"--",24,735,113,2.184
26,"=","KID ROCK Care f/Martina Mcbride",572,"-26",-15,"-35",1.339,"-0.114",95,"--",26,622,111,1.54
27,"=","FLORENCE + THE MACHINE Shake It Out",557,"+3",45,"+2",1.796,"-0.033",56,"--",27,557,101,1.846
28,"=","HOT CHELLE RAE I Like It Like That f/New...",501,"+10",109,"-11",1.509,"+0.124",20,"30",28,501,159,1.509
29,"=","LMFAO Sexy And I Know It",482,"-1",-5,"+0",2.193,"+0.041",71,"1",28,494,78,2.243
30,"=","LADY GAGA Marry The Night",458,"-9",18,"-31",2.028,"+0.023",29,"52",29,476,158,2.028
31,"=","ANDY GRAMMER Fine By Me",447,"+3",61,"-13",1.21,"+0.037",36,"--",31,447,77,1.21
32,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",413,"+1",70,"-11",1.558,"+0.061",25,"31",32,413,147,1.558
33,"-1","THE CAB Bad",403,"-12",-3,"-7",0.71,"-0.017",132,"983",30,432,93,0.783
34,"+1","FLO RIDA Good Feeling",341,"-7",-17,"-13",1.392,"+0.020",43,"6",31,363,99,1.392
35,"-1","SCARS ON 45 Heart On Fire",337,"-12",0,"-24",0.342,"-0.027",67,"--",34,357,58,0.407
36,"=","DAVID COOK Fade Into Me",308,"-21",-31,"-30",0.791,"-0.027",65,"--",33,342,61,0.846
37,"=","EVANESCENCE My Heart Is Broken",299,"-9",23,"-11",0.684,"-0.031",46,"--",37,313,95,0.727
38,"=","JESSIE J Domino",275,"+4",57,"-5",1.711,"+0.079",15,"26",38,275,98,1.711
39,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",246,"-16",-9,"-20",1.258,"-0.091",149,"344",17,1499,222,5.7
40,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",244,"+2",48,"-9",0.763,"+0.004",15,"197",40,244,93,0.763
41,"+1","FITZ & THE TANTRUMS Don't Gotta Work It ...",221,"-3",-7,"+0",0.61,"-0.024",53,"--",40,235,49,0.639
42,"-1","T-PAIN 5 O'Clock f/Wiz Khalifa",217,"-11",-28,"-12",0.448,"-0.011",30,"14",39,246,89,0.481
43,"+2","MICHAEL BUBLE All I Want For Christmas I...",195,"+29",92,"+24",2.746,"+0.288",8,"123",43,195,92,2.746
44,"-1","OUTASIGHT Tonight Is The Night",190,"+3",34,"-7",1.204,"+0.105",9,"51",43,190,69,1.204
45,"-1","ADELE Rumour Has It",174,"+6",25,"+9",1.188,"+0.032",53,"79",44,192,75,1.327
46,"+3","JUSTIN BIEBER Mistletoe",164,"+39",97,"+30",1.254,"+0.309",2,"12",46,164,97,1.254
47,"-1","JACK'S MANNEQUIN Release Me",156,"-7",-13,"-11",0.132,"-0.018",20,"--",43,171,40,0.161
48,"-1","DEV In The Dark",137,"+0",-9,"-5",0.477,"-0.002",81,"91",45,175,36,0.51
49,"--","TRAIN Shake Up Christmas",134,"--",81,"--",1.317,"--",1,"--",49,134,81,1.317
50,"=","MATT NATHANSON Run f/Sugarland",125,"+1",22,"+1",0.749,"+0.020",7,"--",48,127,29,0.752
