"Title","Artist","Spins"
"Animals","MAROON 5",5995
"Blank Space","TAYLOR SWIFT",5891
"Habits (Stay High)","TOVE LO",5595
"I'm Not The Only One","SAM SMITH",5112
"Take Me To Church","HOZIER",4969
"Don't","ED SHEERAN",4021
"Try","COLBIE CAILLAT",3974
"Shake It Off","TAYLOR SWIFT",3844
"All About That Bass","MEGHAN TRAINOR",3522
"Riptide","VANCE JOY",3328
"Stolen Dance","MILKY CHANCE",3110
"Thinking Out Loud","ED SHEERAN",2835
"Ghost","ELLA HENDERSON",2652
"I Lived","ONEREPUBLIC",2567
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",2293
"Waves","MR PROBZ",2275
"Lips Are Movin","MEGHAN TRAINOR",2085
"Centuries","FALL OUT BOY",1970
"I Bet My Life","IMAGINE DRAGONS",1596
"Afterlife","INGRID MICHAELSON",1595
"Jealous","NICK JONAS",1592
"Uptown Funk f/Bruno Mars","MARK RONSON",1579
"Headphones f/LOLO","MATT NATHANSON",1275
"Cadillac, Cadillac","TRAIN",1187
"In Your Arms","NICO & VINZ",1185
"Blame f/John Newman","CALVIN HARRIS",1102
"Chandelier","SIA",907
"Geronimo","SHEPPARD",854
"Dangerous f/Joywave","BIG DATA",781
"The Heart Wants What It Wants","SELENA GOMEZ",701
"The Hanging Tree f/J. Lawrence","JAMES NEWTON HOWARD",646
"Love Me Harder","ARIANA GRANDE & THE WEEKND",646
"Budapest","GEORGE EZRA",505
"Bartender","LADY ANTEBELLUM",492
"Shatter Me f/Lzzy Hale","LINDSEY STIRLING",448
"Every Breaking Wave","U2",381
"Fools Gold","FITZ & THE TANTRUMS",371
"The Words","CHRISTINA PERRI",341
"Let Your Hair Down","MAGIC!",331
"Heartbeat","MAT KEARNEY",329
"Favorite Song","O.A.R.",328
"Santa Tell Me","ARIANA GRANDE",277
"Never Been In Love f/Icona Pop","COBRA STARSHIP",244
"Baby Don't Lie","GWEN STEFANI",223
"Trumpets","JASON DERULO",180
"Weekend","PRIORY",175
"Crazy For You","SCARS ON 45",170
"Fear","BLUE OCTOBER",161
"Night Changes","ONE DIRECTION",157
"Young Blood","BEA MILLER",144
