"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5485,-11,-24,-19,28.672,-0.131,46,1,5540,342,29.393
2,"=","KATY PERRY E.T.",4189,-32,-200,-29,21.379,0.079,46,2,4417,523,23.302
3,"=","BRUNO MARS Lazy Song",3920,30,345,-28,20.252,0.22,46,3,3920,564,20.252
4,"=","PINK F**kin' Perfect (Perfect)",3784,-59,-255,-43,20.742,-0.223,46,2,4534,67,24.858
5,"=","MAROON 5 Never Gonna Leave This Bed",3765,0,-1,-30,18.472,0.063,46,4,3782,246,18.485
6,"=","ONEREPUBLIC Good Life",3659,37,191,-7,16.274,0.188,46,6,3659,408,16.274
7,"=","THE SCRIPT For The First Time",3333,-6,-76,35,16.959,-0.029,46,3,4317,123,21.065
8,"=","ANDY GRAMMER Keep Your Head Up",3238,16,99,1,13.939,-0.077,46,8,3238,291,14.097
9,"+1","TRAIN Save Me San Francisco",2641,39,211,24,11.656,0.27,46,9,2641,355,11.656
10,"-1","CEE LO GREEN F**k You (Forget You)",2633,-46,-326,-1,14.241,-0.356,46,4,3721,0,19.447
11,"=","LADY GAGA The Edge Of Glory",2610,75,518,29,13.866,0.502,38,11,2610,631,13.866
12,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",2270,32,173,24,12.168,0.347,46,11,2270,328,12.168
13,"=","BLACK EYED PEAS Just Can't Get Enough",1940,28,262,-9,9.565,0.094,46,13,1940,292,9.565
14,"=","PARACHUTE Something To Believe In",1879,12,92,6,6.835,0.127,46,13,1879,189,6.835
15,"=","MY CHEMICAL ROMANCE Sing",1449,-89,-510,-50,6.452,-0.396,46,10,2156,213,11.397
16,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1433,-43,-93,-49,5.215,-0.119,46,16,1575,103,5.664
17,"=","STEVEN TYLER (It) Feels So Good",1282,27,128,24,5,0.102,42,17,1282,270,5
18,"=","COLDPLAY Every Teardrop Is A Waterfall",1238,102,494,50,5.685,0.634,18,18,1238,494,5.685
19,"=","BRITNEY SPEARS Till The World Ends",1120,-8,-44,-13,5.536,0.021,46,17,1171,193,5.536
20,"=","JESSIE J Price Tag f/B.O.B",1118,27,124,15,5.288,0.056,46,19,1118,162,5.488
21,"=","CHRISTINA PERRI Arms",1026,27,131,12,2.56,0.076,46,21,1026,135,2.56
22,"+2","THE BAND PERRY If I Die Young",957,42,247,14,4.126,0.212,29,22,957,253,4.126
23,"-1","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",940,-51,-198,-53,3.499,-0.237,46,19,1206,101,4.691
24,"+1","HOT CHELLE RAE Tonight Tonight",920,39,182,18,3.605,0.014,35,24,920,219,3.605
25,"-2","LIFEHOUSE Falling In",907,-15,-134,22,5.862,-0.169,46,10,2169,62,11.084
26,"=","JENNIFER LOPEZ F/PITBULL On The Floor",869,-7,-32,-6,3.918,-0.019,46,24,909,148,4.073
27,"+3","KATY PERRY Last Friday Night (T.G.I.F.)",838,73,394,17,5.369,0.499,14,27,838,394,5.369
28,"+1","NEON TREES Your Surrender",814,4,63,-7,1.823,0.084,46,26,814,110,1.823
29,"-1","MATT NATHANSON Faster",812,-4,54,-21,2.274,-0.018,46,26,816,129,2.292
30,"-3","COLBIE CAILLAT I Do",806,-41,-386,6,4.389,-0.177,46,8,2366,112,10.531
31,"=","LADY GAGA Born This Way",699,-9,-54,-20,3.448,-0.178,46,15,1960,66,9.458
32,"=","THREE DAYS GRACE Lost In You",688,16,62,9,1.273,0.118,46,30,688,79,1.273
33,"+1","PITBULL Give Me Everything f/Ne-Yo",529,40,190,23,1.844,0.088,15,33,529,190,1.844
34,"-1","TAYLOR SWIFT The Story Of Us",518,9,37,1,2.675,0.052,40,33,518,68,2.675
35,"=","MAT KEARNEY Hey Mama",495,10,44,10,1.018,0.038,46,35,495,75,1.018
36,"+1","DAVID COOK Last Goodbye",476,7,32,5,1.317,0.024,44,35,476,102,1.317
37,"-1","ANDREW ALLEN Loving You Tonight",448,-34,-125,-27,0.785,-0.081,46,29,603,67,1.354
38,"=","KE$HA Blow",430,-9,-37,-4,2.627,-0.126,46,26,752,67,3.047
39,"=","FITZ & THE TANTRUMS MoneyGrabber",412,-1,17,-7,0.751,0.037,46,38,413,29,0.751
40,"+1","GOO GOO DOLLS All That You Are",411,25,131,5,1.174,0.121,11,40,411,171,1.174
41,"-1","RIHANNA S&M",383,-16,-125,-2,1.711,-0.239,46,25,811,117,4.357
42,"=","HANSON Give A Little",348,-12,-3,-19,0.904,-0.015,46,40,360,53,0.919
43,"=","CEE LO GREEN Bright Lights Bigger City",347,9,30,3,1.117,0.041,21,42,347,81,1.472
44,"+1","GAVIN DEGRAW Not Over You",332,13,62,1,1.095,0.037,12,44,332,138,1.095
45,"-1","BC JEAN I'll Survive You",318,-4,4,-2,0.557,0.075,42,43,327,42,0.557
46,"=","FOSTER THE PEOPLE Pumped Up Kicks",299,18,117,4,0.517,0.071,4,46,299,117,0.517
47,"=","JASON DERULO Don't Wanna Go Home",272,7,55,6,0.977,0.001,7,47,272,55,0.977
48,"+1","LMFAO Party Rock Anthem",248,6,110,-15,0.761,0.029,2,48,248,125,0.761
49,"-1","MUMFORD & SONS The Cave",242,-9,-52,4,0.646,-0.016,46,40,379,56,1.574
50,"=","JAMES BLUNT I'll Be Your Man",240,2,23,-6,0.296,0.007,5,49,240,41,0.296
