"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Someone Like You",5340,"-5",99,"-19",30.485,"-0.078",104,"3",1,5345,683,30.563
2,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",5150,"-19",115,"-23",29.403,"-0.099",118,"6",1,5169,599,29.502
3,"+1","THE SCRIPT Nothing",4124,"+45",412,"+18",20.595,"+0.593",107,"46",3,4124,439,20.595
4,"-1","FOSTER THE PEOPLE Pumped Up Kicks",4116,"-25",89,"-44",22.279,"-0.110",129,"4",3,4141,385,22.389
5,"=","KELLY CLARKSON Mr. Know It All",3730,"+19",190,"+16",19.339,"+0.220",58,"10",5,3730,947,19.339
6,"=","LADY GAGA You And I",3587,"+17",279,"-27",18.256,"+0.147",74,"20",6,3587,543,18.256
7,"=","HOT CHELLE RAE Tonight Tonight",3482,"-55",-239,"-11",19.667,"-0.283",160,"54",2,4609,408,25.013
8,"+1","COLBIE CAILLAT Brighter Than The Sun",3216,"+6",258,"-32",17.621,"+0.068",124,"85",8,3216,357,17.621
9,"-1","ONEREPUBLIC Good Life",3215,"-1",-46,"+36",18.656,"-0.257",171,"42",1,4888,408,25.509
10,"=","GAVIN DEGRAW Not Over You",2817,"+11",197,"-21",11.828,"+0.105",137,"38",10,2817,348,11.828
11,"=","LADY ANTEBELLUM Just A Kiss",2713,"+32",248,"-2",14.263,"+0.110",102,"37",11,2713,351,14.263
12,"=","DAUGHTRY Crawling Back To You",2581,"+11",212,"-33",12.974,"+0.135",38,"230",12,2581,901,12.974
13,"=","NICKELBACK When We Stand Together",2341,"+24",227,"+0",10.693,"-0.043",35,"60",13,2341,725,10.736
14,"+1","KATY PERRY Last Friday Night (T.G.I.F.)",2144,"-21",-205,"+42",13.36,"-0.213",139,"61",1,4794,785,25.04
15,"-1","THE BAND PERRY If I Die Young",2122,"-44",-41,"-19",12.387,"+0.009",154,"49",3,3975,496,19.165
16,"=","LMFAO Party Rock Anthem",1929,"-7",106,"-6",9.799,"-0.107",127,"11",14,1936,181,10.199
17,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",1564,"+54",342,"+36",9.013,"+0.371",83,"13",17,1564,342,9.013
18,"=","RED HOT CHILI PEPPERS Adventures Of Rain...",1499,"+26",166,"+21",5.231,"+0.092",91,"133",17,1499,222,5.231
19,"=","MAT KEARNEY Hey Mama",1306,"-42",-78,"-53",4.575,"-0.279",171,"344",18,1404,111,4.854
20,"=","FRAY Heartbeat",1290,"+55",488,"-15",5.441,"+0.239",17,"249",20,1290,503,5.441
21,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1242,"+25",175,"-4",7.443,"+0.156",65,"9",20,1242,233,7.443
22,"=","BRUNO MARS It Will Rain",1159,"+31",276,"-1",5.245,"+0.198",28,"16",22,1159,302,5.245
23,"=","PARACHUTE Kiss Me Slowly",1005,"+5",112,"-4",2.696,"-0.058",64,"445",23,1005,165,2.754
24,"=","O.A.R. Heaven",987,"-7",-1,"-5",3.507,"-0.049",117,"--",21,996,110,3.793
25,"=","PITBULL Give Me Everything f/Ne-Yo",855,"-14",-115,"-4",4.403,"-0.101",140,"36",17,1414,229,7.639
26,"=","SIMPLE PLAN Jet Lag f/Natasha Bedingfiel...",777,"+11",24,"+6",1.749,"+0.022",68,"--",26,779,118,1.799
27,"=","COLDPLAY Paradise",761,"+25",214,"+14",3.008,"+0.083",26,"260",27,761,214,3.008
28,"=","DEMI LOVATO Skyscraper",663,"-20",-8,"-40",1.67,"-0.112",83,"94",27,683,127,1.978
29,"=","DAVID GUETTA Without You f/Usher",659,"+24",127,"+24",3.525,"+0.192",36,"7",29,659,133,3.525
30,"=","THEORY OF A DEADMAN Out Of My Head",639,"+7",52,"+3",1.047,"+0.026",63,"--",29,639,108,1.047
31,"+2","ELLIE GOULDING Lights",618,"+7",72,"-12",1.233,"-0.002",45,"130",31,618,180,1.25
32,"=","DURAN DURAN Leave A Light On",616,"-1",18,"-13",1.611,"-0.006",44,"--",30,617,232,1.698
33,"-2","COLDPLAY Every Teardrop Is A Waterfall",597,"-34",-190,"+7",2.301,"-0.094",143,"--",7,2952,560,12.98
34,"+1","KATY PERRY The One That Got Away",569,"+30",230,"+4",3.14,"+0.145",15,"33",34,569,230,3.14
35,"-1","BRITNEY SPEARS I Wanna Go",533,"-16",-161,"+5",2.493,"-0.122",108,"96",20,1242,228,6.438
36,"=","SARA BAREILLES Gonna Get Over You",478,"+3",34,"+4",0.875,"+0.014",32,"688",35,478,183,0.875
37,"=","RACHEL PLATTEN 1000 Ships",464,"+15",29,"+16",0.928,"+0.013",94,"--",36,464,63,0.928
38,"=","KID ROCK Care f/Martina Mcbride",448,"+8",56,"+9",1.135,"+0.002",37,"--",38,448,111,1.135
39,"=","MARTIN SOLVEIG & DRAGONETTE Hello",396,"-10",-42,"-9",2.564,"-0.048",71,"117",28,520,144,3.216
40,"=","SNOW PATROL Called Out In The Dark",347,"-3",42,"-16",0.331,"+0.001",42,"472",40,350,68,0.331
41,"=","THE CAB Bad",343,"+2",-21,"-6",0.436,"+0.006",74,"525",39,364,61,0.523
42,"=","AVRIL LAVIGNE Wish You Were Here",266,"+12",38,"+13",1.031,"+0.076",20,"405",42,266,125,1.031
43,"=","RIHANNA We Found Love f/Calvin Harris",248,"+9",89,"+2",0.749,"+0.022",9,"1",43,248,89,0.749
44,"=","SAFETYSUIT Let Go",204,"+3",26,"-4",0.249,"+0.019",13,"--",44,204,39,0.249
45,"=","LMFAO Sexy And I Know It",198,"+5",25,"+3",0.614,"-0.009",13,"2",45,198,58,0.628
46,"+1","DAVID COOK Fade Into Me",192,"+2",44,"-6",0.45,"-0.004",7,"--",46,192,60,0.454
47,"-1","BAD MEETS EVIL Lighters f/Bruno Mars",191,"-1",20,"+6",0.813,"-0.005",55,"62",42,247,61,0.945
