"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",5038,25,324,-49,31.196,0.062,60,"3",1,5038,855,31.196
2,"=","ADELE Set Fire To The Rain",4879,-6,-5,-21,30.191,-0.008,113,"4",1,4955,797,30.378
3,"=","BRUNO MARS It Will Rain",3775,1,-137,26,22.388,-0.31,155,"39",3,4267,579,25.509
4,"+1","GAVIN DEGRAW Not Over You",3445,-28,-175,-45,19.355,-0.035,264,"37",1,4384,354,25.25
5,"-1","KATY PERRY The One That Got Away",3444,-44,-336,1,20.231,-0.282,142,"72",1,4688,472,28.74
6,"=","COLDPLAY Paradise",3280,-33,37,-68,18.136,-0.033,153,"24",6,3314,274,18.169
7,"=","TRAIN Drive By",3173,35,315,-18,17.34,0.198,54,"15",7,3173,795,17.34
8,"+1","JESSIE J Domino",3147,34,381,-35,16.522,0.283,84,"27",8,3147,485,16.522
9,"-1","RIHANNA We Found Love f/Calvin Harris",3115,-20,-85,-13,20.474,-0.209,136,"31",5,3254,361,22.255
10,"=","CHRISTINA PERRI A Thousand Years",2561,33,142,10,13.391,0.206,119,"33",10,2561,299,13.391
11,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2502,20,4,40,17.116,-0.031,245,"43",1,5169,599,29.564
12,"=","JASON MRAZ I Won't Give Up",1941,2,107,-35,9.908,-0.208,49,"28",12,1941,462,10.116
13,"=","KATY PERRY Part Of Me",1900,73,599,-62,11.267,0.516,19,"6",13,1900,895,11.267
14,"=","DAVID GUETTA Without You f/Usher",1794,-24,-130,-23,11.796,-0.184,163,"75",13,2285,313,13.95
15,"=","KELLY CLARKSON Mr. Know It All",1792,-19,-200,26,13.368,-0.002,185,"103",1,4553,947,27.314
16,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1777,-13,40,-21,7.858,0.004,94,"59",15,1790,320,8.109
17,"=","SNOW PATROL Called Out In The Dark",1664,11,59,-18,5.163,0.058,169,"163",17,1664,209,5.468
18,"+1","ANDY GRAMMER Fine By Me",1647,20,107,10,5.589,0.102,105,"174",18,1647,245,5.589
19,"-1","DAUGHTRY Crawling Back To You",1611,-29,-232,-5,7.817,-0.195,165,"--",6,3196,901,16.959
20,"=","GOTYE Somebody That I Used To Know",1523,23,349,-68,10.117,0.287,36,"--",20,1523,454,10.117
21,"=","FRAY Heartbeat",1243,-117,-718,-29,4.834,-0.629,144,"245",9,2736,528,11.773
22,"=","HOT CHELLE RAE I Like It Like That f/New...",1157,-3,-51,14,3.883,0.032,89,"50",20,1247,199,4.478
23,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",1080,13,81,-3,3.679,0.063,84,"111",22,1080,187,3.815
24,"=","FLORENCE + THE MACHINE Shake It Out",986,-4,63,-14,3.783,0.013,125,"--",22,990,101,3.783
25,"+2","MATT NATHANSON Run f/Sugarland",920,16,47,4,3.881,0.052,76,"356",25,920,146,3.996
26,"=","FLO RIDA Good Feeling",917,1,8,2,4.842,0.076,112,"25",24,923,111,4.842
27,"-2","ELLIE GOULDING Lights",892,-35,-216,-20,4.019,-0.181,171,"91",17,1261,180,5.468
28,"=","NICKELBACK Lullaby",835,22,131,4,2.747,-0.002,48,"447",27,835,175,2.749
29,"=","ADAM LAMBERT Better Than I Know Myself",783,11,157,-26,3.153,0.05,51,"479",28,783,225,3.153
30,"+1","ADELE Rumour Has It",633,69,337,55,5.152,0.782,119,"30",30,633,337,5.152
31,"+3","THE WANTED Glad You Came",596,56,289,40,2.792,0.262,25,"2",31,596,289,2.792
32,"-2","SCARS ON 45 Heart On Fire",589,-7,13,-1,1.457,0.029,136,"--",28,598,75,1.459
33,"-1","LMFAO Sexy And I Know It",565,1,11,-5,3.095,0.077,140,"10",27,606,93,3.095
34,"-1","OUTASIGHT Tonight Is The Night",559,6,40,-1,1.551,0.107,78,"38",31,559,114,1.551
35,"+1","THE SCRIPT If You Ever Come Back",453,15,127,-3,1.566,0.072,25,"--",35,453,130,1.566
36,"+1","ERIC HUTCHINSON Watching You Watch Him",446,12,79,-9,0.687,0.035,35,"--",34,446,105,0.687
37,"+1","MAT KEARNEY Ships In The Night",440,16,40,17,0.769,0.044,38,"508",33,440,132,0.769
38,"-3","THE CAB Bad",433,-29,-66,-37,0.568,-0.062,201,"--",29,530,93,0.823
39,"=","YOUNG THE GIANT Cough Syrup",372,6,41,-6,0.481,-0.005,48,"84",36,372,95,0.502
40,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",334,-2,-5,-9,0.94,0.046,42,"14",36,339,82,0.94
41,"+2","FUN. We Are Young f/Janelle Monae",292,41,175,32,1.471,0.287,6,"1",41,292,175,1.471
42,"=","PITBULL F/CHRIS BROWN International Love",291,10,41,1,0.886,0.015,35,"19",42,291,67,0.886
43,"-2","JAMES DURBIN Love Me Bad",291,4,17,7,0.413,0.027,56,"--",36,291,70,0.702
44,"+3","JOHN MAYER Shadow Days",280,59,280,59,1.869,0.336,3,"--",44,280,280,1.869
45,"-1","DEMI LOVATO Give Your Heart A Break",240,6,55,-5,0.637,0.059,21,"363",44,240,63,0.637
46,"=","BREATHE CAROLINA Blackout",232,3,-5,14,0.719,0.027,42,"70",41,265,65,1.05
47,"-2","BUSH The Sound Of Winter",221,-12,-42,-5,0.5,-0.021,58,"979",36,283,87,0.678
48,"=","SAFETYSUIT These Times",217,-3,25,-15,0.825,-0.01,21,"--",45,220,55,0.87
49,"=","ALL-AMERICAN REJECTS Beekeeper's Daughte...",214,9,63,0,0.62,-0.009,13,"669",47,214,66,0.629
50,"=","O.A.R. Gotta Be Wrong Sometimes",183,4,37,-6,1.048,0.054,9,"--",48,183,64,1.048
