"Title","Artist","Spins"
"Daylight","MAROON 5",5015
"I Knew You Were T...","TAYLOR SWIFT",4817
"Ho Hey","LUMINEERS",4466
"Try","PINK",4246
"Catch My Breath","KELLY CLARKSON",4193
"I Will Wait","MUMFORD & SONS",4116
"Locked Out Of Hea...","BRUNO MARS",3445
"Little Talks","OF MONSTERS AND M...",3325
"Carry On","FUN.",3005
"It's Time","IMAGINE DRAGONS",2973
"Girl On Fire","ALICIA KEYS",2917
"When I Was Your M...","BRUNO MARS",2619
"Mermaid","TRAIN",2305
"Madness","MUSE",2232
"Wanted","HUNTER HAYES",2184
"Hall Of Fame f/wi...","THE SCRIPT",2050
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",1805
"Don't You Worry C...","SWEDISH HOUSE MAF...",1777
"Next To Me","EMELI SANDE",1637
"Gone, Gone, Gone","PHILLIP PHILLIPS",1292
"Because We Can","BON JOVI",1241
"Come Along f/CeeL...","VICCI MARTINEZ",1088
"Just Give Me A Re...","PINK",1060
"Lego House","ED SHEERAN",800
"Rebel Beat","GOO GOO DOLLS",774
"Scream And Shout","WILL.I.AM F/BRITN...",729
"Sweet Nothing f/F...","CALVIN HARRIS",709
"Stay f/Mikky Ekko","RIHANNA",688
"If I Lose Myself","ONEREPUBLIC",678
"C'mon","KE$HA",584
"Troublemaker f/Fl...","OLLY MURS",554
"Overjoyed","MATCHBOX TWENTY",513
"Take A Walk","PASSION PIT",499
"We Come Running","YOUNGBLOOD HAWKE",461
"Lessons In Love (...","NEON TREES",460
"Closer","TEGAN AND SARA",329
"Skyfall","ADELE",274
"Beauty And A Beat...","JUSTIN BIEBER",272
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",267
"Hold On","ALABAMA SHAKES",241
"The Rebound","TRISTAN PRETTYMAN",212
"Restless Heart","MATT HIRES",209
"Back It Up","CARO EMERALD",199
"Radioactive","IMAGINE DRAGONS",194
"I Could Be A King","THE DUNWELLS",171
"My Songs Know Wha...","FALL OUT BOY",163
"Remix (I Like The...","NEW KIDS ON THE B...",156
"Just A Fool","C. AGUILERA & B. ...",155
"Feel This Moment ...","PITBULL",145
"Heart Attack","DEMI LOVATO",123
