"Title","Artist","Spins"
"Shut Up And Dance","WALK THE MOON",7052
"Love Me Like You Do","ELLIE GOULDING",6507
"Style","TAYLOR SWIFT",6505
"Sugar","MAROON 5",6337
"Honey, I'm Good","ANDY GRAMMER",4959
"Uptown Funk f/Bruno Mars","MARK RONSON",4858
"Thinking Out Loud","ED SHEERAN",4536
"Budapest","GEORGE EZRA",4253
"Heartbeat Song","KELLY CLARKSON",3967
"Earned It","THE WEEKND",3569
"Bright","ECHOSMITH",3238
"Fight Song","RACHEL PLATTEN",3198
"Want To Want Me","JASON DERULO",3155
"Dear Future Husband","MEGHAN TRAINOR",2647
"Nothing Without Love","NATE RUESS",2533
"Believe","MUMFORD & SONS",2207
"Talking Body","TOVE LO",1921
"Lay Me Down","SAM SMITH",1921
"Night Changes","ONE DIRECTION",1635
"Hold Back The River","JAMES BAY",1514
"One Last Time","ARIANA GRANDE",1447
"See You Again f/Charlie Puth","WIZ KHALIFA",1431
"High","YOUNG RISING SONS",1288
"Overload","LIFE OF DILLON",1208
"Chains","NICK JONAS",1019
"Somebody f/Jeremih","NATALIE LA ROSE",889
"Beggin For Thread","BANKS",781
"Take Your Time","SAM HUNT",756
"Wrong Club","THE TING TINGS",723
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",711
"Hurricane","LIFEHOUSE",700
"Ghost Town","ADAM LAMBERT",660
"Time Of Our Lives f/Ne-Yo","PITBULL",597
"Uma Thurman","FALL OUT BOY",567
"Whistle (While You Work)","KATY TIZ",558
"Brother f/Gavin DeGraw","NEEDTOBREATHE",546
"You Ruin Me","VERONICAS",498
"Nobody Love","TORI KELLY",491
"Ghosttown","MADONNA",422
"Photograph","ED SHEERAN",419
"Billion","MAT KEARNEY",413
"I Want You To Know f/S. Gomez","ZEDD",367
"Elastic Heart f/The Weeknd...","SIA",354
"Sun Daze","FLORIDA-GEORGIA LINE",337
"Girl Crush","LITTLE BIG TOWN",313
"Cecilia And The Satellite","ANDREW MCMAHON IN WILDERNESS",239
"No Way No","MAGIC!",224
"Can It Be You?","NORTH OF NINE",215
"GDFR f/Sage The Gemini","FLO RIDA",204
"Sugar, You","OH HONEY",186
