"Title","Artist","Spins"
"Love Somebody","MAROON 5",5320
"Radioactive","IMAGINE DRAGONS",5102
"Blurred Lines f/P...","ROBIN THICKE",4584
"Gone, Gone, Gone","PHILLIP PHILLIPS",4479
"Mirrors","JUSTIN TIMBERLAKE",4435
"Just Give Me A Re...","PINK",4177
"Cups (Pitch Perfe...","ANNA KENDRICK",4129
"Cruise","FLORIDA-GEORGIA L...",3447
"Treasure","BRUNO MARS",3023
"Stay f/Mikky Ekko","RIHANNA",2932
"I Love It f/Charl...","ICONA POP",2877
"Get Lucky","DAFT PUNK",2763
"Brave","SARA BAREILLES",2612
"Safe And Sound","CAPITAL CITIES",2191
"My Songs Know Wha...","FALL OUT BOY",2173
"Red Hands","WALK OFF THE EART...",2160
"Come & Get It","SELENA GOMEZ",1815
"People Like Us","KELLY CLARKSON",1668
"Bruises f/Ashley ...","TRAIN",1664
"Our Song","MATCHBOX TWENTY",1612
"True Love f/Lily ...","PINK",1589
"Best I Ever Had","GAVIN DEGRAW",1399
"Should've Gone To...","PLAIN WHITE T'S",1389
"Counting Stars","ONEREPUBLIC",1170
"It's A Beautiful ...","MICHAEL BUBLE",1142
"Mountain Sound","OF MONSTERS AND M...",926
"The Other Side","JASON DERULO",881
"Everything Has .....","TAYLOR SWIFT",770
"I'm Alive (Life S...","MICHAEL FRANTI & ...",729
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",688
"Clarity f/Foxes","ZEDD",682
"Let Her Go","PASSENGER",676
"Still Into You","PARAMORE",610
"Beneath Your Beau...","LABRINTH",485
"Feel This Moment ...","PITBULL",424
"Can't Help","PARACHUTE",419
"Take Back The Nig...","JUSTIN TIMBERLAKE",388
"Stompa","SERENA RYDER",382
"Here's To Never G...","AVRIL LAVIGNE",339
"Heart Attack","DEMI LOVATO",321
"22","TAYLOR SWIFT",314
"I Need Your Love","CALVIN HARRIS F/E...",303
"Lover Of The Ligh...","MUMFORD & SONS",289
"This Is The New Y...","A GREAT BIG WORLD",279
"Paper Doll","JOHN MAYER",267
"I'll Follow You","SHINEDOWN",212
"Royals","LORDE",196
"Right Now f/David...","RIHANNA",181
"We Can't Stop","MILEY CYRUS",175
"What If","FIVE FOR FIGHTING",150
