"Title","Artist","Spins"
"Happy","PHARRELL WILLIAMS",6251
"Dark Horse","KATY PERRY",5792
"Pompeii","BASTILLE",5608
"Team","LORDE",5272
"All Of Me","JOHN LEGEND",5108
"Story Of My Life","ONE DIRECTION",4265
"Best Day Of My Life","AMERICAN AUTHORS",4144
"Burn","ELLIE GOULDING",3920
"Counting Stars","ONEREPUBLIC",3536
"Sleeping With A Friend","NEON TREES",3334
"Human","CHRISTINA PERRI",2940
"Raging Fire","PHILLIP PHILLIPS",2877
"The Walker","FITZ & THE TANTRUMS",2744
"The Man","ALOE BLACC",2274
"Ain't It Fun","PARAMORE",2070
"Not A Bad Thing","JUSTIN TIMBERLAKE",2006
"I Choose You","SARA BAREILLES",1862
"Timber f/Ke$ha","PITBULL",1847
"Tonight You're Perfect","NEW POLITICS",1462
"Girls Chase Boys","INGRID MICHAELSON",1452
"She Keeps Me Warm","MARY LAMBERT",1372
"Young Girls","BRUNO MARS",1367
"Hey Brother","AVICII",1266
"Come A Little Closer","CAGE THE ELEPHANT",991
"Let It Go","IDINA MENZEL",973
"Talk Dirty f/2 Chainz","JASON DERULO",961
"On Top Of The World","IMAGINE DRAGONS",928
"Kinks Shirt","MATT NATHANSON",780
"Neon Lights","DEMI LOVATO",777
"The Monster f/Rihanna","EMINEM",741
"Peace","O.A.R.",640
"Chocolate","THE 1975",594
"The Mother We Share","CHVRCHES",506
"Am I Wrong","NICO & VINZ",482
"Magic","COLDPLAY",443
"Skinny Love","BIRDY",406
"Me And My Broken Heart","RIXTON",329
"She Ain't You","NEW HOLLOW",314
"Take Me Home f/Bebe Rexha","CASH CASH",296
"Ordinary Love","U2",276
"Pumpin Blood","NONONO",259
"Fall In Love","PHANTOGRAM",221
"Impossible","RYAN STAR",219
"Already Home","A GREAT BIG WORLD",204
"Parachute","JAMES DURBIN",181
"Stay With Me","SAM SMITH",180
"#SELFIE","THE CHAINSMOKERS",170
"All I Want","KODALINE",148
"Last Love Song","ZZ WARD",132
"Let It Go","DEMI LOVATO",128
