"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5483,"+41",92,"+49",28.889,"+0.384",26,1,5483,342,28.889
2,"=","KATY PERRY E.T.",4282,"+45",251,"+48",21.313,"+0.234",26,2,4282,523,21.313
3,"=","PINK F**kin' Perfect (Perfect)",4151,"+20",-78,"+100",23.596,"+0.195",26,2,4534,23,24.858
4,"=","THE SCRIPT For The First Time",3991,"-5",-133,"+30",19.959,"-0.044",26,3,4317,123,21.065
5,"=","MAROON 5 Never Gonna Leave This Bed",3599,"+37",158,"+38",17.217,"+0.257",26,5,3599,246,17.217
6,"=","CEE LO GREEN F**k You (Forget You)",3203,"-31",-135,"-2",16.587,"-0.018",26,4,3721,0,19.447
7,"=","ONEREPUBLIC Good Life",3076,"+46",326,"+15",12.593,"+0.045",26,7,3076,408,12.593
8,"=","ANDY GRAMMER Keep Your Head Up",2747,"+40",252,"+30",12.082,"+0.109",26,8,2747,263,12.082
9,"=","BRUNO MARS Lazy Song",2695,"+84",552,"+36",14.374,"+0.342",26,9,2695,556,14.374
10,"=","MY CHEMICAL ROMANCE Sing",2105,"+64",200,"+77",10.486,"+0.370",26,10,2105,200,10.486
11,"+1","TRAIN Save Me San Francisco",2051,"+44",311,"-10",9.023,"+0.097",26,11,2051,355,9.023
12,"-1","COLBIE CAILLAT I Do",2005,"-32",-138,"-10",7.869,"-0.215",26,8,2366,112,10.531
13,"+1","SARA BAREILLES Uncharted",1807,"+20",81,"+45",6.805,"+0.135",26,13,1807,103,6.832
14,"-1","BRUNO MARS Grenade",1766,"-47",-339,"-11",10.985,"-0.014",26,7,2871,0,17.585
15,"=","LIFEHOUSE Falling In",1744,"-23",-209,"+25",9.705,"+0.082",26,10,2169,62,11.084
16,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1665,"+33",228,"+8",9.03,"+0.204",26,16,1665,293,9.03
17,"=","PARACHUTE Something To Believe In",1570,"+35",153,"+39",4.916,"+0.098",26,17,1570,153,4.916
18,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1514,"-5",33,"-33",5.179,"+0.034",26,16,1519,103,5.179
19,"=","BLACK EYED PEAS Just Can't Get Enough",1328,"+53",220,"+33",6.794,"+0.378",26,19,1328,254,6.794
20,"=","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1188,"+18",70,"+35",4.691,"+0.043",26,19,1188,101,4.691
21,"+1","LADY GAGA The Edge Of Glory",1104,"+92",488,"+52",5.565,"+0.401",18,21,1104,488,5.565
22,"-1","BRITNEY SPEARS Till The World Ends",1097,"+23",70,"+4",4.737,"+0.157",26,21,1097,193,4.737
23,"+1","STEVEN TYLER (It) Feels So Good",876,"+52",239,"+33",3.56,"+0.250",22,23,876,252,3.56
24,"-1","LADY GAGA Born This Way",867,"-18",-163,"+32",3.266,"-0.231",26,15,1960,0,9.458
25,"=","JENNIFER LOPEZ F/PITBULL On The Floor",804,"+14",84,"+2",3.673,"+0.112",26,24,804,148,3.673
26,"=","JESSIE J Price Tag f/B.O.B",788,"+9",124,"-7",4.174,"+0.121",26,26,788,162,4.174
27,"=","CHRISTINA PERRI Arms",787,"+15",104,"-3",2.23,"+0.015",26,27,787,135,2.23
28,"=","NEON TREES Your Surrender",722,"+13",58,"+19",1.363,"+0.021",26,28,722,110,1.363
29,"=","HE IS WE Happily Ever After",680,"-22",-154,"-13",1.731,"+0.083",26,23,882,79,2.143
30,"+1","RIHANNA S&M",659,"-16",-128,"+0",3.29,"-0.069",26,25,811,117,4.357
31,"+1","ENRIQUE IGLESIAS Tonight f/Ludacris",657,"-9",-38,"-6",2.6,"+0.036",26,21,974,18,4.971
32,"+1","MICHAEL FRANTI & SPEARHEAD I'll Be Waiti...",629,"+7",-24,"+34",1.653,"+0.045",26,26,694,45,1.925
33,"+1","MATT NATHANSON Faster",613,"+23",116,"+3",1.649,"+0.080",26,33,613,129,1.649
34,"+1","ANDREW ALLEN Loving You Tonight",556,"+14",63,"+23",1.339,"+0.009",26,34,556,63,1.339
35,"+1","THREE DAYS GRACE Lost In You",522,"+7",33,"+2",0.863,"+0.012",26,35,522,79,0.863
36,"+1","KE$HA Blow",486,"-26",-136,"-14",1.778,"-0.054",26,26,752,67,2.958
37,"+1","HOT CHELLE RAE Tonight Tonight",414,"+21",108,"+9",1.534,"+0.103",15,37,414,108,1.534
38,"+1","TAYLOR SWIFT The Story Of Us",397,"+8",68,"+2",2.078,"+0.095",20,38,397,68,2.078
