"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5526,"+43",168,"+76",29.17,"+0.281",27,1,5526,342,29.17
2,"=","KATY PERRY E.T.",4311,"+29",269,"+18",21.585,"+0.272",27,2,4311,523,21.585
3,"=","PINK F**kin' Perfect (Perfect)",4171,"+20",-11,"+67",23.686,"+0.090",27,2,4534,23,24.858
4,"=","THE SCRIPT For The First Time",3946,"-45",-175,"-42",19.715,"-0.244",27,3,4317,123,21.065
5,"=","MAROON 5 Never Gonna Leave This Bed",3614,"+15",167,"+9",17.278,"+0.061",27,5,3614,246,17.278
6,"=","CEE LO GREEN F**k You (Forget You)",3198,"-5",-93,"+42",16.428,"-0.159",27,4,3721,0,19.447
7,"=","ONEREPUBLIC Good Life",3125,"+49",336,"+10",12.745,"+0.152",27,7,3125,408,12.745
8,"=","ANDY GRAMMER Keep Your Head Up",2793,"+46",274,"+22",12.227,"+0.145",27,8,2793,274,12.227
9,"=","BRUNO MARS Lazy Song",2772,"+77",549,"-3",14.617,"+0.243",27,9,2772,556,14.617
10,"=","MY CHEMICAL ROMANCE Sing",2117,"+12",199,"-1",10.597,"+0.111",27,10,2117,200,10.597
11,"=","TRAIN Save Me San Francisco",2078,"+27",291,"-20",9.193,"+0.170",27,11,2078,355,9.193
12,"=","COLBIE CAILLAT I Do",1973,"-32",-157,"-19",7.697,"-0.172",27,8,2366,112,10.531
13,"=","SARA BAREILLES Uncharted",1798,"-9",78,"-3",6.736,"-0.069",27,13,1807,103,6.832
14,"=","BRUNO MARS Grenade",1723,"-43",-331,"+8",10.844,"-0.141",27,7,2871,0,17.585
15,"+1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1721,"+56",273,"+45",9.213,"+0.183",27,15,1721,293,9.213
16,"-1","LIFEHOUSE Falling In",1679,"-65",-239,"-30",9.23,"-0.475",27,10,2169,62,11.084
17,"=","PARACHUTE Something To Believe In",1561,"-9",118,"-35",4.948,"+0.032",27,17,1570,153,4.948
18,"=","THIRTY SECONDS TO MARS Closer To The Edg...",1533,"+19",47,"+14",5.23,"+0.051",27,16,1533,103,5.23
19,"=","BLACK EYED PEAS Just Can't Get Enough",1378,"+50",271,"+51",6.977,"+0.183",27,19,1378,271,6.977
20,"+1","LADY GAGA The Edge Of Glory",1193,"+89",540,"+52",5.954,"+0.389",19,20,1193,540,5.954
21,"-1","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1185,"-3",52,"-18",4.578,"-0.113",27,19,1188,101,4.691
22,"=","BRITNEY SPEARS Till The World Ends",1107,"+10",67,"-3",4.795,"+0.058",27,21,1107,193,4.795
23,"=","STEVEN TYLER (It) Feels So Good",902,"+26",245,"+6",3.694,"+0.134",23,23,902,252,3.694
24,"=","LADY GAGA Born This Way",837,"-30",-146,"+17",2.987,"-0.279",27,15,1960,0,9.458
25,"=","JENNIFER LOPEZ F/PITBULL On The Floor",818,"+14",84,"+0",3.68,"+0.007",27,24,818,148,3.68
26,"+1","CHRISTINA PERRI Arms",809,"+22",114,"+10",2.281,"+0.051",27,26,809,135,2.281
27,"-1","JESSIE J Price Tag f/B.O.B",797,"+9",113,"-11",4.271,"+0.097",27,26,797,162,4.271
28,"=","NEON TREES Your Surrender",743,"+21",78,"+20",1.421,"+0.058",27,28,743,110,1.421
29,"=","HE IS WE Happily Ever After",641,"-39",-179,"-25",1.608,"-0.123",27,23,882,79,2.143
30,"=","RIHANNA S&M",640,"-19",-120,"+8",3.265,"-0.025",27,25,811,117,4.357
31,"=","ENRIQUE IGLESIAS Tonight f/Ludacris",638,"-19",-70,"-32",2.606,"+0.006",27,21,974,18,4.971
32,"+1","MATT NATHANSON Faster",618,"+5",96,"-20",1.619,"-0.030",27,32,618,129,1.649
33,"-1","MICHAEL FRANTI & SPEARHEAD I'll Be Waiti...",615,"-14",-31,"-7",1.585,"-0.068",27,26,694,45,1.925
34,"=","ANDREW ALLEN Loving You Tonight",556,"+0",58,"-5",1.285,"-0.054",27,34,556,63,1.339
35,"=","THREE DAYS GRACE Lost In You",527,"+5",36,"+3",0.851,"-0.012",27,35,527,79,0.863
36,"=","KE$HA Blow",461,"-25",-147,"-11",1.691,"-0.087",27,26,752,67,2.958
37,"=","HOT CHELLE RAE Tonight Tonight",428,"+14",106,"-2",1.591,"+0.057",16,37,428,108,1.591
38,"=","TAYLOR SWIFT The Story Of Us",402,"+5",64,"-4",2.135,"+0.057",21,38,402,68,2.135
39,"=","MAT KEARNEY Hey Mama",393,"+3",45,"+4",0.795,"+0.008",27,39,393,75,0.795
40,"=","FITZ & THE TANTRUMS MoneyGrabber",379,"+0",11,"+0",0.469,"-0.020",27,38,381,29,0.524
41,"=","MUMFORD & SONS The Cave",376,"+8",53,"+15",1.49,"+0.017",27,41,376,53,1.574
42,"=","DAVID COOK Last Goodbye",373,"+7",58,"+0",1.042,"+0.029",25,42,373,102,1.042
43,"=","THE BAND PERRY If I Die Young",349,"+7",93,"-1",1.272,"+0.038",10,43,349,94,1.272
44,"=","HANSON Give A Little",338,"-3",24,"-14",0.72,"-0.031",27,44,341,53,0.751
45,"=","BC JEAN I'll Survive You",316,"+8",23,"+7",0.388,"+0.016",23,45,316,42,0.388
46,"=","TINIE TEMPAH Written In The Stars",291,"-3",-4,"-14",1.054,"+0.012",12,46,315,80,1.082
47,"=","SAFETYSUIT Get Around This",283,"+1",11,"+2",0.311,"+0.012",16,47,283,58,0.311
48,"=","CEE LO GREEN Bright Lights Bigger City",268,"+14",72,"+9",1.412,"-0.060",2,48,268,72,1.472
49,"=","JASON REEVES Sticks And Stones",245,"+5",25,"+8",0.251,"+0.010",2,49,245,25,0.251
50,"--","MARC BROUSSARD Only Everything",211,"--",-9,"--",0.206,"--",8,46,251,15,0.301
