"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Rolling In The Deep",5537,-3,94,-40,29.277,0.008,32,1,5540,342,29.277
2,"=","KATY PERRY E.T.",4390,0,153,-49,22.609,0.382,32,2,4390,523,22.609
3,"=","PINK F**kin' Perfect (Perfect)",4118,3,-13,-22,23.229,-0.205,32,2,4534,67,24.858
4,"=","THE SCRIPT For The First Time",3712,-54,-287,-63,18.293,-0.335,32,3,4317,123,21.065
5,"=","MAROON 5 Never Gonna Leave This Bed",3678,-1,116,-35,18.028,-0.078,32,5,3679,246,18.106
6,"=","ONEREPUBLIC Good Life",3268,6,238,-46,13.515,0.085,32,6,3268,408,13.515
7,"+1","BRUNO MARS Lazy Song",3126,68,515,-10,16.033,0.375,32,7,3126,564,16.033
8,"-1","CEE LO GREEN F**k You (Forget You)",3073,-14,-161,-15,16.592,0.241,32,4,3721,0,19.447
9,"=","ANDY GRAMMER Keep Your Head Up",2958,19,251,-33,13.568,0.186,32,8,2958,291,13.568
10,"=","TRAIN Save Me San Francisco",2294,46,287,3,10.08,0.207,32,10,2294,355,10.08
11,"=","MY CHEMICAL ROMANCE Sing",2135,-21,93,-63,11.277,-0.12,32,10,2156,213,11.397
12,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",1923,49,291,-9,9.852,0.062,32,12,1923,328,9.852
13,"=","SARA BAREILLES Uncharted",1737,-11,-50,-36,6.388,-0.085,32,13,1807,103,6.832
14,"+1","PARACHUTE Something To Believe In",1697,32,162,-2,5.484,0.118,32,14,1697,167,5.484
15,"+3","LADY GAGA The Edge Of Glory",1627,96,615,9,8.427,0.61,24,15,1627,631,8.427
16,"-2","COLBIE CAILLAT I Do",1584,-92,-453,-74,6.568,-0.236,32,8,2366,112,10.531
17,"-1","THIRTY SECONDS TO MARS Closer To The Edg...",1564,5,44,-5,5.479,0.012,32,16,1564,103,5.479
18,"+1","BLACK EYED PEAS Just Can't Get Enough",1483,28,208,-9,6.957,0.018,32,18,1483,292,7.123
19,"-2","BRUNO MARS Grenade",1483,-57,-330,-27,8.906,-0.43,32,7,2871,0,17.585
20,"=","LIFEHOUSE Falling In",1356,-74,-411,-38,7.518,-0.401,32,10,2169,62,11.084
21,"=","GRACE POTTER & THE NOCTURNALS Paris (Ooh...",1188,-17,18,-41,4.451,-0.039,32,19,1206,101,4.691
22,"=","BRITNEY SPEARS Till The World Ends",1154,4,80,-5,5.046,0.046,32,21,1154,193,5.046
23,"=","STEVEN TYLER (It) Feels So Good",1036,30,212,-17,3.836,0.154,28,23,1036,270,3.836
24,"+1","JESSIE J Price Tag f/B.O.B",872,30,93,14,4.591,0.126,32,24,872,162,4.591
25,"-1","JENNIFER LOPEZ F/PITBULL On The Floor",859,14,69,7,3.717,0.095,32,24,859,148,3.717
26,"=","CHRISTINA PERRI Arms",833,4,61,-19,2.24,0.011,32,25,833,135,2.281
27,"=","NEON TREES Your Surrender",752,3,43,-7,1.479,0.02,32,27,752,110,1.479
28,"=","LADY GAGA Born This Way",710,-25,-175,-15,2.642,-0.005,32,15,1960,0,9.458
29,"=","MATT NATHANSON Faster",662,7,72,-4,1.758,-0.012,32,29,662,129,1.77
30,"=","ENRIQUE IGLESIAS Tonight f/Ludacris",651,6,-15,21,2.921,0.148,32,21,974,18,4.971
31,"=","ANDREW ALLEN Loving You Tonight",593,10,51,-1,1.354,0.008,32,31,593,67,1.354
32,"+1","THREE DAYS GRACE Lost In You",570,17,55,7,0.896,0.037,32,32,570,79,0.896
33,"-1","RIHANNA S&M",559,-10,-116,-2,3.155,-0.106,32,25,811,117,4.357
34,"=","HOT CHELLE RAE Tonight Tonight",530,32,137,11,1.916,0.108,21,34,530,137,1.916
35,"+1","THE BAND PERRY If I Die Young",481,38,162,19,2.009,0.148,15,35,481,162,2.009
36,"+3","MAT KEARNEY Hey Mama",429,6,51,-1,0.893,0.026,32,36,429,75,0.893
37,"+3","KE$HA Blow",426,8,-86,19,1.911,0.224,32,26,752,67,2.958
38,"=","TAYLOR SWIFT The Story Of Us",425,-2,36,-25,2.231,-0.047,26,38,427,68,2.278
39,"-4","MICHAEL FRANTI & SPEARHEAD I'll Be Waiti...",418,-61,-204,-61,1.149,-0.178,32,26,694,45,1.925
40,"+1","DAVID COOK Last Goodbye",408,12,51,-1,1.136,0.021,30,40,408,102,1.136
41,"+3","COLDPLAY Every Teardrop Is A Waterfall",398,50,320,20,2.641,0.138,4,41,398,332,2.768
42,"=","FITZ & THE TANTRUMS MoneyGrabber",393,0,12,-5,0.477,0.022,32,38,393,29,0.524
43,"-6","HE IS WE Happily Ever After",370,-69,-332,-36,1.166,-0.208,32,23,882,79,2.143
44,"-1","MUMFORD & SONS The Cave",366,-5,7,-18,1.304,-0.161,32,41,379,56,1.574
45,"+1","BC JEAN I'll Survive You",319,0,11,-10,0.486,-0.03,28,45,323,42,0.516
46,"-1","HANSON Give A Little",317,-6,-22,-18,0.642,-0.009,32,44,341,53,0.751
47,"=","SAFETYSUIT Get Around This",315,5,33,-3,0.342,0.015,21,47,315,58,0.342
48,"=","CEE LO GREEN Bright Lights Bigger City",301,1,57,-12,1.409,-0.009,7,46,301,81,1.472
49,"=","TINIE TEMPAH Written In The Stars",284,-5,-20,-3,1.036,-0.026,17,46,315,80,1.082
50,"=","JASON REEVES Sticks And Stones",251,-1,15,-6,0.283,0.003,7,49,253,27,0.283
