"Title","Artist","Spins"
"Wide Awake","KATY PERRY",4566
"Payphone f/Wiz Khali...","MAROON 5",4308
"Everybody Talks","NEON TREES",4059
"Call Me Maybe","CARLY RAE JEPSEN",4045
"Blow Me (One Last Ki...","PINK",3628
"Somebody That I Used...","GOTYE",3521
"Lights","ELLIE GOULDING",3504
"Dark Side","KELLY CLARKSON",3151
"We Are Young f/Janel...","FUN.",2834
"She's So Mean","MATCHBOX TWENTY",2784
"Broken Hearted","KARMIN",2631
"What Makes You Beaut...","ONE DIRECTION",2600
"50 Ways To Say Goodb...","TRAIN",2378
"Give Your Heart A Br...","DEMI LOVATO",2319
"Some Nights","FUN.",2158
"Settle Down","NO DOUBT",1978
"Home","PHILLIP PHILLIPS",1641
"The A Team","ED SHEERAN",1618
"Tongue Tied","GROUPLOVE",1537
"Where Have You Been","RIHANNA",1271
"Good Time","OWL CITY & CARLY RAE...",1269
"One More Night","MAROON 5",1214
"Too Close","ALEX CLARE",1111
"Burn It Down","LINKIN PARK",748
"Uh Oh","JUNIOR DOCTOR",712
"Distance","CHRISTINA PERRI",653
"Little Talks","OF MONSTERS AND MEN",642
"Wild Ones f/Sia","FLO RIDA",632
"Starships","NICKI MINAJ",617
"Scream","USHER",571
"Guardian","ALANIS MORISSETTE",543
"The Fighter f/Ryan T...","GYM CLASS HEROES",539
"It's Time","IMAGINE DRAGONS",490
"Titanium f/Sia","DAVID GUETTA",447
"Let's Go f/Ne-Yo","CALVIN HARRIS",437
"Want U Back","CHER LLOYD",408
"In The End","SNOW PATROL",397
"One Thing","ONE DIRECTION",370
"Stay Awhile","RYAN STAR",368
"Nothing's Real But L...","REBECCA FERGUSON",343
"Kiss You Inside Out","HEDLEY",294
"Hall Of Fame f/will....","THE SCRIPT",292
"My Oh My","TRISTAN PRETTYMAN",284
"Miss Me","ANDY GRAMMER",239
"Whistle","FLO RIDA",239
"Chasing The Sun","THE WANTED",233
"Heart Of Me","GREEN RIVER ORDINANC...",228
"Oh Love","GREEN DAY",224
"Too Late","MIKE RUOCCO",211
"Get Out","CASEY ABRAMS",138
