"Title","Artist","Spins"
"Ho Hey","LUMINEERS",5382
"Try","PINK",5145
"Locked Out Of Heaven","BRUNO MARS",4921
"I Knew You Were Troubl...","TAYLOR SWIFT",4391
"Home","PHILLIP PHILLIPS",4074
"Catch My Breath","KELLY CLARKSON",3764
"Little Talks","OF MONSTERS AND MEN",3636
"It's Time","IMAGINE DRAGONS",3255
"I Will Wait","MUMFORD & SONS",3088
"Daylight","MAROON 5",3067
"The A Team","ED SHEERAN",2979
"Girl On Fire","ALICIA KEYS",2133
"Wanted","HUNTER HAYES",1985
"Mermaid","TRAIN",1978
"Madness","MUSE",1937
"Carry On","FUN.",1773
"Overjoyed","MATCHBOX TWENTY",1741
"Diamonds","RIHANNA",1305
"Suit & Tie f/JAY Z","JUSTIN TIMBERLAKE",1299
"Lessons In Love (All D...","NEON TREES",1158
"Don't You Worry Child","SWEDISH HOUSE MAFIA",1020
"Between The Raindrops","LIFEHOUSE F/N. BEDINGF...",955
"Hall Of Fame f/will.i....","THE SCRIPT",908
"Because We Can","BON JOVI",882
"Let Me Love You","NE-YO",829
"Come Along f/CeeLo Gre...","VICCI MARTINEZ",733
"Next To Me","EMELI SANDE",717
"Take A Walk","PASSION PIT",714
"When I Was Your Man","BRUNO MARS",641
"Die Young","KE$HA",547
"Beauty And A Beat f/N....","JUSTIN BIEBER",521
"Just A Fool","C. AGUILERA & B. SHELT...",470
"93 Million Miles","JASON MRAZ",436
"Stars","GRACE POTTER & THE NOC...",428
"C'mon","KE$HA",379
"Scream And Shout","WILL.I.AM F/BRITNEY SP...",352
"Skyfall","ADELE",348
"Rebel Beat","GOO GOO DOLLS",301
"Don't Stop The Party","PITBULL",261
"Sweet Nothing f/Floren...","CALVIN HARRIS",257
"Heartbeat Slowing Down","ALL-AMERICAN REJECTS",257
"If I Lose Myself","ONEREPUBLIC",217
"Picking Up The Pieces","PALOMA FAITH",216
"Back It Up","CARO EMERALD",179
"Lego House","ED SHEERAN",176
"Little Things","ONE DIRECTION",173
"Troublemaker f/Flo Rid...","OLLY MURS",151
"Shooting Star","OWL CITY",120
"Anything Could Happen","ELLIE GOULDING",106
"Watch Me Walk Away","KATRINA",102
