"Title","Artist","Spins"
"Everybody Talks","NEON TREES",4562
"Blow Me (One Last Ki...","PINK",4458
"Wide Awake","KATY PERRY",4177
"Lights","ELLIE GOULDING",3865
"Payphone f/Wiz Khali...","MAROON 5",3463
"Call Me Maybe","CARLY RAE JEPSEN",3155
"Some Nights","FUN.",3152
"She's So Mean","MATCHBOX TWENTY",2871
"50 Ways To Say Goodb...","TRAIN",2673
"Dark Side","KELLY CLARKSON",2549
"Home","PHILLIP PHILLIPS",2527
"One More Night","MAROON 5",2368
"We Are Never Ever Ge...","TAYLOR SWIFT",2250
"Settle Down","NO DOUBT",1937
"Good Time","OWL CITY & CARLY RAE...",1860
"The A Team","ED SHEERAN",1813
"Too Close","ALEX CLARE",1676
"Broken Hearted","KARMIN",1627
"Burn It Down","LINKIN PARK",954
"Feel Again","ONEREPUBLIC",818
"Titanium f/Sia","DAVID GUETTA",814
"Little Talks","OF MONSTERS AND MEN",801
"Want U Back","CHER LLOYD",791
"Distance","CHRISTINA PERRI",784
"Tongue Tied","GROUPLOVE",717
"Where Have You Been","RIHANNA",704
"Miss Me","ANDY GRAMMER",617
"Hall Of Fame f/will....","THE SCRIPT",604
"It's Time","IMAGINE DRAGONS",562
"Wild Ones f/Sia","FLO RIDA",551
"My Oh My","TRISTAN PRETTYMAN",543
"Uh Oh","JUNIOR DOCTOR",506
"Oh Love","GREEN DAY",492
"Let's Go f/Ne-Yo","CALVIN HARRIS",491
"Starships","NICKI MINAJ",483
"Kiss You Inside Out","HEDLEY",449
"Stay Awhile","RYAN STAR",390
"What Could Have Been...","AEROSMITH",366
"Whistle","FLO RIDA",339
"As Long As You Love ...","JUSTIN BIEBER",213
"Heart Of Me","GREEN RIVER ORDINANC...",213
"Queen Of California","JOHN MAYER",174
"Get Out","CASEY ABRAMS",171
"Ho Hey","LUMINEERS",169
"Anna Sun","WALK THE MOON",148
"Chasing The Sun","THE WANTED",133
"Heart Skips A Beat","OLLY MURS",129
"I Will Wait","MUMFORD & SONS",123
"Start Of Something G...","DAUGHTRY",106
"Hello","KARMIN",96
