"Title","Artist","Spins"
"Style","TAYLOR SWIFT",7132
"Sugar","MAROON 5",7126
"Thinking Out Loud","ED SHEERAN",6715
"Uptown Funk f/Bruno Mars","MARK RONSON",6710
"Love Me Like You Do","ELLIE GOULDING",6289
"Heartbeat Song","KELLY CLARKSON",4802
"Shut Up And Dance","WALK THE MOON",4433
"I Bet My Life","IMAGINE DRAGONS",4393
"Blank Space","TAYLOR SWIFT",3555
"Geronimo","SHEPPARD",3450
"Honey, I'm Good","ANDY GRAMMER",3166
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",3036
"Budapest","GEORGE EZRA",2788
"Night Changes","ONE DIRECTION",2573
"Lay Me Down","SAM SMITH",2507
"Nothing Without Love","NATE RUESS",1896
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",1832
"Bright","ECHOSMITH",1677
"Fight Song","RACHEL PLATTEN",1448
"Time Of Our Lives f/Ne-Yo","PITBULL",1285
"Believe","MUMFORD & SONS",1245
"Earned It","THE WEEKND",1168
"Bulletproof Picasso","TRAIN",1060
"High","YOUNG RISING SONS",967
"Want To Want Me","JASON DERULO",833
"Talking Body","TOVE LO",830
"Overload","LIFE OF DILLON",750
"One Last Time","ARIANA GRANDE",728
"First Kiss","KID ROCK",678
"No Good In Goodbye","THE SCRIPT",602
"Dear Future Husband","MEGHAN TRAINOR",588
"Hurricane","LIFEHOUSE",516
"Hold Back The River","JAMES BAY",515
"Beggin For Thread","BANKS",480
"Outside f/Ellie Goulding","CALVIN HARRIS",462
"Wrong Club","THE TING TINGS",458
"Billion","MAT KEARNEY",391
"Chains","NICK JONAS",370
"Hero","FAMILY OF THE YEAR",370
"Somebody f/Jeremih","NATALIE LA ROSE",330
"Ghosttown","MADONNA",303
"You Ruin Me","VERONICAS",292
"Elastic Heart f/The Weeknd...","SIA",265
"I Want You To Know f/S. Gomez","ZEDD",249
"Take Your Time","SAM HUNT",245
"Nobody Love","TORI KELLY",233
"Whistle (While You Work)","KATY TIZ",223
"Sun Daze","FLORIDA-GEORGIA LINE",193
"Tears Fall","JACQUIE LEE",189
"Brother f/Gavin DeGraw","NEEDTOBREATHE",175
