"Title","Artist","Spins"
"Demons","IMAGINE DRAGONS",5718
"Counting Stars","ONEREPUBLIC",5656
"Let Her Go","PASSENGER",5351
"Wake Me Up","AVICII",4852
"Best Day Of My Li...","AMERICAN AUTHORS",3919
"Unconditionally","KATY PERRY",3581
"Royals","LORDE",3557
"Say Something","A GREAT BIG WORLD",3380
"Roar","KATY PERRY",3168
"Brave","SARA BAREILLES",3137
"Wrecking Ball","MILEY CYRUS",3102
"Love Don't Die","FRAY",2778
"Sweater Weather","NEIGHBOURHOOD",2474
"Waiting For Super...","DAUGHTRY",2296
"Out Of My League","FITZ & THE TANTRU...",2277
"Hold On","COLBIE CAILLAT",2180
"Pompeii","BASTILLE",2099
"Come To Me","GOO GOO DOLLS",1848
"Story Of My Life","ONE DIRECTION",1686
"Applause","LADY GAGA",1490
"Let Me Go f/Chad ...","AVRIL LAVIGNE",1316
"Love Me Again","JOHN NEWMAN",1281
"Team","LORDE",1188
"Hold On We're Goi...","DRAKE F/MAJID JOR...",1072
"Human","CHRISTINA PERRI",985
"Make A Move","GAVIN DEGRAW",967
"Timber f/Ke$ha","PITBULL",908
"Who You Love f/Ka...","JOHN MAYER",798
"Do What U Want f/...","LADY GAGA",745
"Stay The Night f/...","ZEDD",654
"Slow Down","SELENA GOMEZ",616
"Marry Me","JASON DERULO",584
"The Monster f/Rih...","EMINEM",578
"365 Days","ZZ WARD",567
"The Giving Tree","PLAIN WHITE T'S",534
"Burn","ELLIE GOULDING",509
"Young Girls","BRUNO MARS",478
"Bonfire Heart","JAMES BLUNT",468
"Underneath The Tr...","KELLY CLARKSON",375
"All Of Me","JOHN LEGEND",316
"Lucky Strike","MAROON 5",308
"Sail","AWOLNATION",291
"Fight","LEE DEWYZE",218
"If I Loved You","DELTA RAE",189
"Hey Brother","AVICII",177
"Sirens","PEARL JAM",177
"Sleigh Ride","FUN.",170
"My Kind Of Love","EMELI SANDE",147
"Ways To Go","GROUPLOVE",146
"Here's To Us","KEVIN RUDOLF",141
