"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GAVIN DEGRAW Not Over You",4375,-9,248,-68,25.018,-0.196,224,"16",1,4384,354,25.25
2,"=","KATY PERRY The One That Got Away",4224,20,191,-55,24.625,-0.028,102,"17",2,4224,472,24.653
3,"=","ADELE Set Fire To The Rain",4214,32,356,-100,24.592,0.024,73,"3",3,4214,797,24.592
4,"+1","BRUNO MARS It Will Rain",3971,31,312,-53,23.729,0.181,115,"14",4,3971,579,23.729
5,"-1","KELLY CLARKSON Mr. Know It All",3911,-46,-444,1,25.178,-0.236,145,"53",1,4553,947,27.314
6,"=","COLBIE CAILLAT Brighter Than The Sun",3347,-77,-435,-43,19.056,-0.804,211,"43",2,3995,396,23.886
7,"=","DAUGHTRY Crawling Back To You",3166,-7,-11,-18,16.923,0.087,125,"404",7,3196,901,16.959
8,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",3095,-30,-196,-5,19.25,-0.104,205,"15",1,5169,599,29.564
9,"+1","RIHANNA We Found Love f/Calvin Harris",2931,29,299,10,19.341,0.155,96,"7",9,2931,361,19.341
10,"-1","LADY ANTEBELLUM Just A Kiss",2900,-85,-407,-64,16.459,-0.543,189,"55",4,3692,414,21.571
11,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2672,-49,-263,-55,16.681,-0.559,152,"29",7,3016,521,19.539
12,"=","FRAY Heartbeat",2603,9,15,-7,11.138,0.09,104,"72",10,2603,528,11.238
13,"=","COLDPLAY Paradise",2491,28,186,-11,13.352,0.385,113,"19",13,2491,274,13.352
14,"=","DAVID GUETTA Without You f/Usher",2203,-26,-63,-61,13.622,-0.128,123,"34",14,2285,313,13.851
15,"=","CHRISTINA PERRI A Thousand Years",1811,24,110,20,8.546,-0.031,79,"38",15,1811,299,8.589
16,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",1798,86,760,-49,12.518,0.687,20,"2",16,1798,855,12.518
17,"=","TRAIN Drive By",1448,114,779,47,7.516,0.723,14,"84",17,1448,779,7.516
18,"=","ELLIE GOULDING Lights",1148,2,35,-19,4.583,-0.135,132,"111",17,1148,180,4.727
19,"=","JESSIE J Domino",1097,50,336,17,6.209,0.151,44,"8",19,1097,351,6.209
20,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1093,47,320,18,4.852,0.197,54,"35",20,1093,320,4.852
21,"=","SNOW PATROL Called Out In The Dark",1068,32,140,20,3.217,0.034,129,"153",20,1068,140,3.217
22,"=","ANDY GRAMMER Fine By Me",981,13,124,-1,3.19,0.071,65,"532",21,981,214,3.19
23,"=","AVRIL LAVIGNE Wish You Were Here",924,-11,-60,-21,2.758,-0.193,107,"170",19,984,143,3.584
24,"=","HOT CHELLE RAE I Like It Like That f/New...",914,8,109,-22,3.43,-0.045,49,"32",23,914,159,3.475
25,"=","FLORENCE + THE MACHINE Shake It Out",737,-10,27,-23,2.455,0.009,85,"--",25,747,101,2.455
26,"=","LADY GAGA Marry The Night",685,-12,-41,-20,2.244,-0.076,58,"78",24,732,158,2.875
27,"=","RACHEL PLATTEN 1000 Ships",655,-12,-22,-14,2.329,-0.029,181,"--",23,735,113,2.41
28,"=","LMFAO Sexy And I Know It",596,2,1,3,2.67,-0.023,100,"9",28,606,93,2.693
29,"+1","FLO RIDA Good Feeling",559,9,76,-1,2.662,0.081,72,"5",29,559,99,2.662
30,"-1","NICKELBACK When We Stand Together",532,-56,-428,43,2.075,-0.305,122,"141",12,2391,725,10.969
31,"=","THE CAB Bad",443,-5,-12,-13,0.703,-0.017,161,"577",30,455,93,0.783
32,"=","MATT NATHANSON Run f/Sugarland",433,13,138,-8,2.344,0.068,36,"718",32,433,146,2.344
33,"+1","FOSTER THE PEOPLE Don't Stop (Color On T...",408,8,91,-11,1.227,0.017,44,"87",33,408,102,1.227
34,"-1","SCARS ON 45 Heart On Fire",406,5,26,2,0.634,0.02,96,"--",33,406,58,0.634
35,"=","EVANESCENCE My Heart Is Broken",353,0,-25,-5,0.662,0.001,75,"--",35,378,95,0.745
