"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",5159,17,398,-79,34.599,0.032,113,"2",1,5159,658,34.599
2,"=","FUN. We Are Young f/Janelle Monae",5062,-47,-95,-124,35.035,-0.452,83,"4",1,5161,911,36.298
3,"=","ADELE Rumour Has It",4750,-22,-15,-93,32.162,0.051,196,"29",2,4794,765,32.405
4,"=","TRAIN Drive By",4709,-10,-31,-78,31.862,-0.082,131,"9",2,4762,795,32.26
5,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",4280,-43,-384,-45,30.706,0.093,137,"31",1,5388,855,37.448
6,"=","THE WANTED Glad You Came",3930,41,226,-30,27.627,0.424,102,"15",6,3930,484,27.627
7,"=","MAROON 5 Payphone f/Wiz Khalifa",3458,43,372,-63,23.172,0.202,33,"3",7,3458,1497,23.172
8,"=","JASON MRAZ I Won't Give Up",3102,11,19,-33,18.907,-0.04,126,"--",8,3102,462,18.947
9,"=","KATY PERRY Part Of Me",2862,-49,-342,-36,20.133,-0.623,96,"28",4,4132,895,26.693
10,"=","ANDY GRAMMER Fine By Me",2677,-22,-28,-101,13.54,-0.397,182,"68",10,2716,258,14.798
11,"=","ONE DIRECTION What Makes You Beautiful",2531,45,374,-19,17.783,0.343,62,"7",11,2531,529,17.783
12,"=","JOHN MAYER Shadow Days",2119,21,113,-30,11.846,0.062,80,"320",12,2119,353,11.846
13,"+1","CARLY RAE JEPSEN Call Me Maybe",2093,117,723,14,14.315,0.715,46,"1",13,2093,723,14.315
14,"-1","TAYLOR SWIFT Eyes Open",1923,-82,-442,-77,8.911,-0.569,55,"37",11,2495,694,14.846
15,"=","NICKELBACK Lullaby",1692,-23,-12,-61,7.077,-0.275,125,"181",14,1747,281,7.352
16,"=","NEON TREES Everybody Talks",1646,47,283,-11,7.99,0.375,65,"--",16,1646,294,7.99
17,"=","MATT NATHANSON Run f/Sugarland",1151,-54,-129,-90,6.665,-0.299,153,"178",16,1307,146,7.262
18,"=","DEMI LOVATO Give Your Heart A Break",1058,24,143,-23,5.348,0.251,98,"33",18,1058,166,5.348
19,"+2","ERIC HUTCHINSON Watching You Watch Him",905,5,21,-31,3.334,0.08,112,"--",19,905,105,3.365
20,"=","GAVIN DEGRAW Sweeter",900,-1,85,-25,2.812,-0.002,64,"149",20,902,159,2.814
21,"-2","COLBIE CAILLAT Favorite Song",871,-47,-128,-68,2.975,-0.186,68,"--",19,1016,220,3.744
22,"+2","FLO RIDA Wild Ones f/Sia",843,47,162,30,5.776,0.282,46,"5",22,843,166,5.776
23,"=","GRAFFITI6 Free",818,18,160,-26,4.556,0.34,77,"--",23,818,186,4.556
24,"-2","THE SCRIPT If You Ever Come Back",799,-73,-291,-85,2.713,-0.38,102,"--",18,1146,140,4.166
25,"=","MAT KEARNEY Ships In The Night",794,2,-31,-29,3.224,0.041,115,"219",22,847,132,3.599
26,"=","CARRIE UNDERWOOD Good Girl",680,20,101,16,4.042,0.126,66,"--",26,680,122,4.042
27,"=","ED SHEERAN The A Team",641,25,136,-13,3.073,0.168,49,"255",27,641,149,3.073
28,"=","KARMIN Broken Hearted",632,48,235,11,3.134,0.374,27,"--",28,632,235,3.134
29,"+1","DAUGHTRY Outta My Head",571,15,72,15,1.501,0.038,50,"--",29,571,161,1.501
30,"-1","CALVIN HARRIS Feel So Close",569,6,-76,9,3.419,0.175,70,"24",26,664,131,3.419
31,"+1","NICKI MINAJ Starships",478,16,122,10,2.199,0.067,25,"8/26",31,478,122,2.199
32,"-1","FRAY Run For Your Life",473,-16,-54,-36,1.398,-0.17,63,"--",28,538,144,2.142
33,"=","HALEY REINHART Free",432,4,44,3,1.135,0.01,36,"--",33,432,107,1.135
34,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",398,5,-35,12,2.372,0.068,119,"76",26,539,119,3.126
35,"+1","KRIS ALLEN The Vision Of Love",348,12,41,-4,1.035,0.038,44,"--",35,348,67,1.035
36,"-1","ALL-AMERICAN REJECTS Beekeeper's Daughte...",338,-37,-156,-25,0.622,-0.059,90,"--",29,553,108,1.068
37,"=","JUNIOR DOCTOR Uh Oh",333,6,48,-1,0.456,0.011,34,"--",37,333,65,0.456
38,"+1","NEEDTOBREATHE Keep Your Eyes Open",325,7,32,7,0.491,0.024,63,"--",38,325,53,0.491
39,"-1","JUSTIN BIEBER Boyfriend",317,-7,-52,4,0.916,-0.02,43,"6",36,407,120,1.318
40,"+1","DANIEL POWTER Cupid",269,10,70,1,1.004,-0.023,28,"--",40,269,70,1.027
41,"-1","GYM CLASS HEROES Ass Back Home f/Neon Hi...",263,-8,-66,-1,1.053,-0.051,50,"140",37,366,65,2.022
42,"=","USHER Scream",256,22,126,5,2.531,0.143,9,"13",42,256,126,2.531
43,"=","RIHANNA Where Have You Been",238,12,120,-5,1.513,0.06,8,"12",43,238,125,1.513
44,"=","ADAM LAMBERT Never Close Our Eyes",236,16,38,21,1.587,0.098,21,"96",42,236,111,1.587
45,"=","JON MCLAUGHLIN Summer Is Over f/S. Barei...",211,5,10,1,0.409,-0.015,51,"--",42,211,45,0.424
46,"=","ALANIS MORISSETTE Guardian",209,23,146,5,1.922,0.173,6,"118",46,209,189,1.954
47,"=","GROUPLOVE Tongue Tied",189,10,84,-8,0.569,0.019,7,"58",46,189,119,0.569
48,"=","SEETHER Tonight",174,8,15,1,0.266,0.003,25,"--",44,174,22,0.281
49,"=","THEORY OF A DEADMAN Hurricane",168,11,55,13,0.173,0.022,11,"--",48,168,55,0.173
50,"=","RYAN STAR Stay Awhile",124,5,34,0,0.522,0.028,6,"--",49,124,34,0.632
