"Title","Artist","Spins"
"Wildest Dreams","TAYLOR SWIFT",7145
"Ex's and Oh's","ELLE KING",6884
"Renegades","X AMBASSADORS",6415
"Like I'm Gonna Lose You","MEGHAN TRAINOR",5997
"Locked Away f/Adam Levine","R. CITY",5849
"Stitches","SHAWN MENDES",5278
"Hello","ADELE",4597
"Photograph","ED SHEERAN",4369
"Can't Feel My Face","THE WEEKND",3719
"What Do You Mean?","JUSTIN BIEBER",3673
"Shut Up And Dance","WALK THE MOON",3651
"Hold Each Other f/Futuristic","A GREAT BIG WORLD",3155
"Someone New","HOZIER",3002
"Stand By You","RACHEL PLATTEN",2848
"Lay It All On Me f/Ed Sheeran","RUDIMENTAL",2352
"On My Mind","ELLIE GOULDING",2318
"Wasn't Expecting That","JAMIE LAWSON",2167
"Good To Be Alive (Hallelujah)","ANDY GRAMMER",2058
"Drag Me Down","ONE DIRECTION",1826
"Feelings","MAROON 5",1609
"Hold My Hand","JESS GLYNNE",1313
"Lean On f/MØ & DJ Snake","MAJOR LAZER",1248
"Let It Go","JAMES BAY",1239
"Hold On Forever","ROB THOMAS",1224
"Used To Love You","GWEN STEFANI",959
"Song for Someone","U2",945
"Let's Love","ECHOSMITH",883
"Can't  Sleep Love","PENTATONIX",674
"Marvin Gaye f/Meghan Trainor","CHARLIE PUTH",670
"Confident","DEMI LOVATO",636
"She Used To Be Mine","SARA BAREILLES",599
"Blame It On Me","GEORGE EZRA",597
"Irresistible f/Demi Lovato","FALL OUT BOY",576
"Great Big Storm","NATE RUESS",476
"Here","ALESSIA CARA",426
"Cool For The Summer","DEMI LOVATO",425
"Once A Day","MICHAEL FRANTI & SPEARHEAD",422
"Good For You f/A$AP Rocky","SELENA GOMEZ",384
"Alive","SIA",357
"The Hills","THE WEEKND",302
"Different Colors","WALK THE MOON",302
"New Americana","HALSEY",281
"Thunder","LEONA LEWIS",271
"One Call Away","CHARLIE PUTH",260
"Same Old Love","SELENA GOMEZ",258
"Fix My Eyes","FOR KING & COUNTRY",255
"Fight For What's Right","THE RUA",230
"2 Heads","COLEMAN HELL",207
"Today's The Day","PINK",206
"Downtown","MACKLEMORE & RYAN LEWIS",200
