"Title","Artist","Spins"
"Roar","KATY PERRY",5928
"Royals","LORDE",5305
"Safe And Sound","CAPITAL CITIES",5181
"True Love f/Lily ...","PINK",4512
"Brave","SARA BAREILLES",4354
"Wake Me Up","AVICII",3841
"Counting Stars","ONEREPUBLIC",3789
"Blurred Lines f/P...","ROBIN THICKE",3490
"Love Somebody","MAROON 5",3217
"Everything Has .....","TAYLOR SWIFT",3105
"Let Her Go","PASSENGER",3072
"Cups (Pitch Perfe...","ANNA KENDRICK",2938
"Applause","LADY GAGA",2755
"Demons","IMAGINE DRAGONS",2400
"Still Into You","PARAMORE",2295
"Clarity f/Foxes","ZEDD",2257
"Bruises f/Ashley ...","TRAIN",2145
"Best I Ever Had","GAVIN DEGRAW",2047
"Summertime Sadnes...","LANA DEL REY",1869
"Wrecking Ball","MILEY CYRUS",1022
"Come To Me","GOO GOO DOLLS",1002
"Gorilla","BRUNO MARS",982
"Best Day Of My Li...","AMERICAN AUTHORS",913
"Can't Help","PARACHUTE",904
"Waiting For Super...","DAUGHTRY",858
"Out Of My League","FITZ & THE TANTRU...",836
"Sweater Weather","NEIGHBOURHOOD",817
"Who You Love f/Ka...","JOHN MAYER",809
"My Kind Of Love","EMELI SANDE",740
"I Need Your Love","CALVIN HARRIS F/E...",702
"What If","FIVE FOR FIGHTING",700
"Hold On We're Goi...","DRAKE F/MAJID JOR...",482
"Sail","AWOLNATION",452
"Say Something","A GREAT BIG WORLD",447
"In A World Like T...","BACKSTREET BOYS",441
"Love Me Again","JOHN NEWMAN",417
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",388
"Mission Bells","MATT NATHANSON",317
"365 Days","ZZ WARD",304
"Bonfire Heart","JAMES BLUNT",293
"I'm Alive (Life S...","MICHAEL FRANTI & ...",266
"Harlem","NEW POLITICS",253
"American Girl","BONNIE MCKEE",243
"Beneath Your Beau...","LABRINTH",232
"Best Song Ever","ONE DIRECTION",209
"If So","ATLAS GENIUS",204
"Same Love f/Mary ...","MACKLEMORE & RYAN...",203
"Slow Down","SELENA GOMEZ",182
"Here's To Us","HALESTORM",179
"Rock N Roll","AVRIL LAVIGNE",178
