"Title","Artist","Spins"
"Payphone f/Wiz Khali...","MAROON 5",5098
"Call Me Maybe","CARLY RAE JEPSEN",4763
"Somebody That I Used...","GOTYE",4576
"Wide Awake","KATY PERRY",3750
"Everybody Talks","NEON TREES",3624
"We Are Young f/Janel...","FUN.",3594
"What Makes You Beaut...","ONE DIRECTION",3559
"I Won't Give Up","JASON MRAZ",2983
"Glad You Came","THE WANTED",2927
"Drive By","TRAIN",2686
"Broken Hearted","KARMIN",2659
"Lights","ELLIE GOULDING",2436
"She's So Mean","MATCHBOX TWENTY",2433
"Dark Side","KELLY CLARKSON",2432
"Give Your Heart A Br...","DEMI LOVATO",2299
"Blow Me (One Last Ki...","PINK",2271
"50 Ways To Say Goodb...","TRAIN",1957
"Free","GRAFFITI6",1563
"The A Team","ED SHEERAN",1282
"Some Nights","FUN.",1200
"Tongue Tied","GROUPLOVE",1099
"Sweeter","GAVIN DEGRAW",1042
"Where Have You Been","RIHANNA",1016
"Home","PHILLIP PHILLIPS",941
"Wild Ones f/Sia","FLO RIDA",880
"Too Close","ALEX CLARE",723
"Scream","USHER",717
"Good Time","OWL CITY & CARLY RAE...",665
"Guardian","ALANIS MORISSETTE",654
"Starships","NICKI MINAJ",632
"Uh Oh","JUNIOR DOCTOR",594
"The Fighter f/Ryan T...","GYM CLASS HEROES",580
"Settle Down","NO DOUBT",574
"Burn It Down","LINKIN PARK",572
"Distance","CHRISTINA PERRI",399
"Stay Awhile","RYAN STAR",392
"Little Talks","OF MONSTERS AND MEN",389
"Cupid","DANIEL POWTER",366
"One Thing","ONE DIRECTION",344
"Nothing's Real But L...","REBECCA FERGUSON",336
"In The End","SNOW PATROL",317
"It's Time","IMAGINE DRAGONS",311
"Titanium f/Sia","DAVID GUETTA",270
"Good Girl","CARRIE UNDERWOOD",232
"The Walk","MAYER HAWTHORNE",229
"One More Night","MAROON 5",212
"Free","HALEY REINHART",193
"Come Along f/CeeLo G...","VICCI MARTINEZ",182
"Too Late","MIKE RUOCCO",179
"Kiss You Inside Out","HEDLEY",168
