"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","CHRIS BROWN Look At Me Now",6174,"-38",-135,"-54",39.81,"-0.624",3,1,6273,56,40.795
2,"=","KATY PERRY E.T.",5309,"+0",166,"-58",29.496,"+0.104",3,2,5309,248,29.496
3,"=","LUPE FIASCO The Show Goes On",5293,"+5",385,"-61",28.435,"+0.113",3,3,5293,489,28.435
4,"=","JEREMIH Down On Me f/50 Cent",5108,"-33",-134,"-6",34.424,"-0.307",3,4,5155,0,34.731
5,"=","WIZ KHALIFA Roll Up",5053,"+3",160,"-58",29.043,"+0.056",3,5,5053,315,29.043
6,"=","KANYE WEST All Of The Lights",4027,"-84",-428,"-29",26.22,"-0.460",3,6,4194,0,27.01
7,"+2","PITBULL Give Me Everything f/Ne-Yo",3649,"+128",565,"+64",21.17,"+0.744",3,7,3649,565,21.17
8,"-1","RIHANNA S&M",3568,"-85",-598,"-35",19.303,"-0.511",3,7,3766,0,20.609
9,"+1","BLACK EYED PEAS Just Can't Get Enough",3457,"+63",533,"+5",18.428,"+0.391",3,9,3457,554,18.428
10,"-2","NEW BOYZ Back Seat f/Cataracs & Dev",3433,"-127",-465,"-108",16.313,"-0.529",3,8,3646,0,17.134
11,"=","NICKI MINAJ Moment 4 Life f/Drake",3027,"-72",-398,"-2",17.439,"-0.510",3,11,3132,0,18.153
12,"+1","BIG SEAN My Last f/Chris Brown",2918,"+55",314,"+9",16.441,"+0.297",3,12,2918,314,16.441
13,"-1","YC Racks f/Future",2902,"+38",319,"-21",15.009,"+0.295",3,12,2902,347,15.009
14,"=","CHRIS BROWN She Ain't You",2601,"+47",331,"-2",14.515,"+0.285",3,14,2601,369,14.515
15,"=","TINIE TEMPAH Written In The Stars",2441,"+9",80,"+12",10.471,"+0.019",3,15,2441,115,10.471
16,"=","JENNIFER LOPEZ F/PITBULL On The Floor",2185,"+20",120,"+22",12.534,"+0.244",3,16,2185,120,12.534
17,"=","BRITNEY SPEARS Till The World Ends",2150,"-1",287,"-42",12.509,"-0.121",3,17,2151,361,12.671
18,"=","KELLY ROWLAND Motivation f/Lil Wayne",2109,"+64",511,"-1",12.709,"+0.421",3,18,2109,572,12.709
19,"=","NICKI MINAJ Did It On'em",1926,"-106",-593,"-53",11.495,"-0.588",3,18,2119,0,12.584
20,"=","BRUNO MARS Lazy Song",1821,"+5",182,"-22",9.649,"+0.152",3,20,1821,204,9.649
21,"+1","MIGUEL Sure Thing",1800,"+54",417,"+13",11.029,"+0.275",3,21,1800,438,11.029
22,"+2","NICKI MINAJ Super Bass",1697,"+72",489,"+15",8.244,"+0.458",3,22,1697,489,8.244
23,"-2","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1696,"-61",-267,"-59",12.647,"-0.493",3,20,1800,0,13.45
24,"-1","BEYONCE Run The World (Girls)",1689,"-6",198,"-58",6.805,"+0.097",3,23,1695,281,6.805
25,"=","DR. DRE I Need A Doctor f/Eminem",1475,"-23",-310,"+47",10.27,"-0.218",3,25,1522,0,10.679
26,"=","LMFAO Party Rock Anthem",1301,"+2",105,"-7",7.023,"-0.104",3,26,1301,115,7.127
27,"=","KE$HA Blow",1036,"-11",-55,"-15",5.94,"-0.210",3,27,1069,1,6.44
28,"=","ACE HOOD Hustle Hard",1019,"+21",178,"+4",6.734,"+0.129",3,28,1019,210,6.734
29,"+1","LIL WAYNE John f/Rick Ross",948,"-12",-47,"-27",6.625,"+0.226",3,29,960,0,6.625
30,"-1","CEE LO GREEN F**k You (Forget You)",939,"-36",-214,"-24",5.843,"-0.328",3,28,1003,0,6.352
31,"=","RIHANNA Man Down",924,"+40",317,"+7",5.04,"+0.184",3,31,924,317,5.04
32,"=","TRAVIS PORTER Bring It Back",882,"+7",-64,"+38",4.442,"+0.085",3,31,882,0,4.442
33,"+1","T-PAIN Best Love Song f/Chris Brown",783,"+19",46,"+25",4.526,"+0.113",3,33,783,46,4.526
34,"-1","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",766,"-17",-148,"-1",5.304,"-0.051",3,33,801,0,5.587
35,"=","SNOOP DOGG Boom f/T-Pain",654,"-72",-338,"-66",3.298,"-0.473",3,34,792,0,4.084
36,"=","GORILLA ZOE Twisted f/Lil Jon",653,"-7",44,"-23",1.965,"-0.054",3,36,660,89,2.037
37,"=","TREY SONGZ Love Faces",643,"-15",-99,"-11",4.341,"-0.179",3,36,685,0,4.645
38,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",635,"+24",177,"-5",5.252,"+0.113",3,38,635,187,5.252
39,"-1","FABOLOUS You Be Killin Em",619,"+7",-135,"+47",5.554,"+0.045",3,38,626,0,5.753
40,"=","LLOYD Cupid",616,"+20",184,"-10",3.176,"+0.077",3,40,616,212,3.176
41,"=","MIKE POSNER F/LIL WAYNE Bow Chicka Wow W...",547,"-2",-36,"+15",2.551,"+0.019",3,41,549,0,2.551
42,"+2","JENNIFER LOPEZ I'm Into You f/Lil Wayne",534,"+22",151,"+4",2.151,"+0.095",3,42,534,159,2.151
43,"-1","MARY J. BLIGE Someone To Love Me (Naked)",524,"-16",54,"-33",3.734,"-0.360",3,42,540,127,4.094
44,"-1","BABY BASH Swanananana f/Slim Thug",505,"-14",-44,"-20",1.682,"-0.043",3,43,523,0,1.726
