"Title","Artist","Spins"
"Holy Grail f/Just...","JAY Z",6336
"Blurred Lines f/P...","ROBIN THICKE",6052
"Crooked Smile","J. COLE",5320
"Hold On We're Goi...","DRAKE",4917
"Treasure","BRUNO MARS",4303
"Get Lucky","DAFT PUNK",3284
"Same Love f/Mary ...","MACKLEMORE & RYAN...",2877
"Love More f/Nicki...","CHRIS BROWN",2795
"Clarity f/Foxes","ZEDD",2773
"The Way f/Mac Mil...","ARIANA GRANDE",2768
"Beware f/Lil Wayn...","BIG SEAN",2541
"Take Back The Nig...","JUSTIN TIMBERLAKE",2215
"The Other Side","JASON DERULO",2113
"We Can't Stop","MILEY CYRUS",1808
"Feds Watching f/P...","2 CHAINZ",1804
"I Need Your Love","CALVIN HARRIS F/E...",1777
"Summertime Sadnes...","LANA DEL REY",1740
"Berzerk","EMINEM",1726
"Give It 2 U f/Ken...","ROBIN THICKE",1677
"Roar","KATY PERRY",1598
"Body Party","CIARA",1559
"Can't Believe It ...","FLO RIDA",1447
"Beat It f/Chris B...","SEAN KINGSTON",1437
"Mars f/Rick Ross","JAY SEAN",1054
"Tapout f/Birdman,...","RICH GANG",1050
"Get Like Me f/Min...","NELLY",1025
"White Walls f/ScH...","MACKLEMORE & RYAN...",1008
"Gas Pedal","SAGE THE GEMINI",925
"Wake Me Up","AVICII",863
"How Many Drinks?","MIGUEL",852
"Type Of Way","RICH HOMIE QUAN",850
"Headband  f/2 Cha...","B.O.B",829
"Baby I","ARIANA GRANDE",764
"Ain't Worried Abo...","FRENCH MONTANA",747
"Applause","LADY GAGA",739
"Play It Again","BECKY G",676
"LoveHate Thing f/...","WALE",661
"Act Right f/Young...","YO GOTTI",629
"Royals","LORDE",624
"No New Friends","DJ KHALED F/DRAKE...",552
"Honest","FUTURE",529
"#Beautiful f/Migu...","MARIAH CAREY",528
"Radioactive","IMAGINE DRAGONS",506
"Bounce It f/Wale ...","JUICY J",502
"Versace f/Drake","MIGOS",491
"Right Now f/David...","RIHANNA",487
"Lose Yourself To ...","DAFT PUNK",480
"Tom Ford","JAY Z",459
"Safe And Sound","CAPITAL CITIES",457
"I Wanna Be With Y...","DJ KHALED",433
