"Title","Artist","Spins"
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",5519
"I Don't F**k With You f/E-40","BIG SEAN",4788
"Tuesday f/Drake","I LOVE MAKONNEN",4150
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",4050
"Don't Tell 'Em f/YG","JEREMIH",3940
"Love Me Harder","ARIANA GRANDE & THE WEEKND",3932
"New Flame f/Usher & Rick Ross","CHRIS BROWN",3848
"Trumpets","JASON DERULO",3757
"Hold You Down f/Chris Brown...","DJ KHALED",3245
"Body Language f/Usher/Tinashe","KID INK",3230
"Habits (Stay High)","TOVE LO",2975
"Beg For It f/MØ","IGGY AZALEA",2814
"i","KENDRICK LAMAR",2657
"Hot Boy","BOBBY SHMURDA",2231
"Lifestyle f/Young Thug","RICH GANG",2215
"About The Money f/Young Thug","T.I.",2166
"L.A.LOVE (la la)","FERGIE",2006
"0 To 100/The Catch Up","DRAKE",1951
"I Don't Mind f/Juicy J","USHER",1814
"Waves","MR PROBZ",1682
"She Knows f/Juicy J","NE-YO",1629
"Animals","MAROON 5",1444
"Try Me","DEJ LOAF",1411
"Don't","ED SHEERAN",1399
"I'm Not The Only One","SAM SMITH",1341
"Blame f/John Newman","CALVIN HARRIS",1275
"Only f/Drake, Lil Wayne","NICKI MINAJ",1221
"Jealous","NICK JONAS",1185
"Pretend f/A$AP Rocky","TINASHE",1167
"No Type","RAE SREMMURD",1162
"Often","THE WEEKND",1149
"Blank Space","TAYLOR SWIFT",964
"Not For Long f/Trey Songz","B.O.B",902
"Closer","MIKE STUD",880
"Certified Freak","BABY BASH",868
"No Love","AUGUST ALSINA",780
"GDFR f/Sage The Gemini","FLO RIDA",779
"All About That Bass","MEGHAN TRAINOR",741
"Rather Be f/Jess Glynne","CLEAN BANDIT",730
"Shake It Off","TAYLOR SWIFT",609
"Made Me f/K Camp","SNOOTIE WILD",598
"That's Me Right There","JASMINE V",592
"Hell Of A Night","SCHOOLBOY Q",558
"The Body f/Jeremih","WALE",538
"Handsome And Wealthy","MIGOS",479
"Heroes","ALESSO",448
"I Mean It","G-EAZY",421
"Uptown Funk f/Bruno Mars","MARK RONSON",412
"7/11","BEYONCE",375
"Maybe f/Pusha T & Yo Gotti","TEYANA TAYLOR",356
