"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","J. COLE Workout",6083,65,284,-11,38.105,0.589,146,"19",1,6083,777,38.105
2,"-1","JAY Z & KANYE WEST N***** In Paris",6053,-59,58,-110,40.412,-0.269,104,"5",1,6195,668,41.081
3,"=","RIHANNA We Found Love f/Calvin Harris",5641,-10,-138,45,34.321,0.091,81,"1",1,5953,839,35.674
4,"=","LMFAO Sexy And I Know It",4750,-61,-154,-61,27.52,-0.32,92,"2",4,4921,738,27.923
5,"=","BIG SEAN Dance (A$$)",4488,59,425,-3,29.333,0.459,70,"15",5,4488,615,29.333
6,"=","DRAKE Headlines",4326,-58,-632,63,33.158,-0.39,133,"25",1,5872,689,40.36
7,"=","T-PAIN 5 O'clock f/Wiz Khalifa",4317,-36,-313,-26,23.854,-0.377,86,"10",6,4656,700,28.003
8,"=","DAVID GUETTA Without You f/Usher",4236,-15,48,-32,22.96,0.003,104,"18",7,4252,544,22.96
9,"=","FLO RIDA Good Feeling",3798,16,284,-42,21.25,0.056,81,"3",9,3798,533,21.25
10,"=","DRAKE Make Me Proud f/Nicki Minaj",3669,49,366,14,24.556,0.254,55,"31",10,3669,605,24.556
11,"=","BRUNO MARS It Will Rain",3075,66,405,10,16.003,0.426,67,"4",11,3075,463,16.003
12,"=","LIL WAYNE She Will f/Drake",2874,-7,-296,62,23.347,0.202,122,"77",2,5364,679,33.166
13,"=","WALE Lotus Flower Bomb f/Miguel",2633,48,527,-46,15.31,0.3,41,"75",13,2633,573,15.31
14,"=","BEYONCE Party f/Kanye & Andre",2433,20,144,30,12.842,0.134,74,"254",14,2433,395,13.046
15,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2421,96,465,44,14.744,0.555,41,"12",15,2421,585,14.744
16,"-1","RIHANNA You Da One",2384,48,218,36,12.006,0.312,34,"22",15,2384,886,12.006
17,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2023,-77,-524,-43,13.181,-0.426,128,"17",9,3271,373,21.12
18,"=","B.O.B Strange Clouds f/Lil Wayne",1994,27,193,11,11.698,-0.139,55,"42",18,1994,334,12.004
19,"=","PITBULL F/CHRIS BROWN International Love",1612,30,133,28,6.704,0.198,62,"23",19,1612,314,6.704
20,"+1","DRAKE The Motto f/Lil Wayne",1432,20,198,-18,10.914,0.191,36,"16",20,1432,336,10.914
21,"-1","NICKI MINAJ Fly f/Rihanna",1404,-43,-267,0,9.498,-0.03,115,"62",7,3598,526,17.841
22,"+1","RICK ROSS You The Boss f/Nicki Minaj",1360,3,149,-23,7.164,-0.036,55,"150",22,1360,183,7.2
23,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",1343,-37,-284,10,9.031,-0.327,97,"11",12,2915,617,17.54
24,"=","LIL WAYNE Mirror f/Bruno Mars",1331,42,177,41,5.084,0.128,43,"163",24,1331,323,5.084
25,"=","TYGA Rack City",1310,33,280,-21,9.17,0.407,27,"41",25,1310,364,9.17
26,"=","ADELE Someone Like You",1239,-3,-54,27,9.896,0.009,78,"8",21,1463,354,12.408
27,"=","J. COLE Can't Get Enough f/Trey Songz",1232,34,220,5,9.876,0.149,27,"--",27,1232,299,9.876
28,"=","ROSCOE DASH Good Good Night",1172,-9,-5,-12,5.026,0.088,55,"104",26,1199,223,5.403
29,"+1","KATY PERRY The One That Got Away",1029,24,136,18,6.362,0.255,48,"6",29,1029,160,6.362
30,"-1","BEI MAEJOR Trouble f/J. Cole",1001,-11,-49,-10,3.85,0.008,83,"224",29,1052,173,3.947
31,"=","ACE HOOD Body 2 Body f/Chris Brown",953,-51,-274,5,5.538,-0.222,126,"--",15,2146,251,12.948
32,"=","WALE That Way f/Jeremih & Rick Ross",919,-17,-212,28,8.061,-0.112,137,"--",16,2091,296,13.118
33,"+2","CHRIS BROWN Strip f/Kevin McCall",754,33,207,-6,4.763,0.189,20,"225",33,754,280,4.763
34,"-1","TIMBALAND Pass At Me f/Pitbull",727,-28,-92,-40,2.778,-0.182,46,"205",33,827,162,3.687
35,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",710,-7,-158,29,5.109,-0.135,117,"37",19,1711,336,11.123
36,"-2","JASON DERULO It Girl",688,-35,-505,71,5.11,-0.18,117,"48",16,2019,232,10.389
37,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",626,36,267,9,5.65,0.146,11,"--",37,626,267,5.65
38,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",541,14,217,-32,2.316,-0.006,8,"66",38,541,273,2.322
