"Title","Artist","Spins"
"Mirrors","JUSTIN TIMBERLAKE",5792
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",5507
"Power Trip f/Migu...","J. COLE",5214
"Blurred Lines f/P...","ROBIN THICKE",5191
"The Way f/Mac Mil...","ARIANA GRANDE",4745
"Bad f/Tiara Thoma...","WALE",4539
"Get Lucky","DAFT PUNK",3770
"B**ch, Don't Kill...","KENDRICK LAMAR",3372
"Beat It f/Chris B...","SEAN KINGSTON",3099
"#Beautiful f/Migu...","MARIAH CAREY",2970
"We Still In This ...","B.O.B",2665
"No New Friends","DJ KHALED F/DRAKE...",2588
"Treasure","BRUNO MARS",2558
"Same Love f/Mary ...","MACKLEMORE & RYAN...",2446
"Fine China","CHRIS BROWN",2374
"Stay f/Mikky Ekko","RIHANNA",2310
"Body Party","CIARA",2281
"Started From The ...","DRAKE",2047
"Rich As F**k f/2 ...","LIL WAYNE",2017
"The Other Side","JASON DERULO",1699
"Right Now f/David...","RIHANNA",1521
"Bubble Butt f/Bru...","MAJOR LAZER",1362
"When I Was Your M...","BRUNO MARS",1300
"High School","NICKI MINAJ",1265
"Tapout f/Birdman,...","RICH GANG",1162
"I Love It f/Charl...","ICONA POP",1149
"I Need Your Love","CALVIN HARRIS F/E...",992
"How Many Drinks?","MIGUEL",930
"Crooked Smile","J. COLE",887
"Clarity f/Foxes","ZEDD",875
"Crickets f/Jeremi...","DROP CITY YACHT C...",834
"Reason To Hate f/...","DJ FELLI FEL",801
"Bugatti f/Future ...","ACE HOOD",794
"Feel This Moment","PITBULL",715
"Come & Get It","SELENA GOMEZ",646
"Loveeeeeee Song f...","RIHANNA",618
"Play Hard f/Ne-Yo...","DAVID GUETTA",568
"Leggo f/2 Chainz","B. SMYTH",565
"Do Me Now f/Hit-b...","K. ROOSEVELT",513
"U.O.E.N.O","ROCKO",500
"Feds Watching f/P...","2 CHAINZ",488
"#thatpower","WILL.I.AM F/JUSTI...",476
"Like Whaaat f/Bad...","PROBLEM",461
"Without Me f/Kell...","FANTASIA",439
"Ready f/Chris Bro...","FABOLOUS",372
"Ain't Worried Abo...","FRENCH MONTANA",322
"Never Should Have","ASHANTI",291
"LoveHate Thing f/...","WALE",282
"Switch Lanes f/Mi...","RITTZ",275
"Live It Up","JENNIFER LOPEZ F/...",274
