"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KIRKO BANGZ Drank In My Cup",5476,67,109,74,36.144,0.326,122,"58",1,5476,562,36.144
2,"=","FLO RIDA Wild Ones f/Sia",4832,-5,118,-36,30.37,-0.063,86,"4",2,4837,738,30.647
3,"=","DRAKE Take Care f/Rihanna",4704,-54,-302,-45,33.78,-0.351,169,"56",1,5759,749,42.959
4,"=","RIHANNA Birthday Cake",4352,-83,-233,-92,30.005,-0.823,83,"49",3,4670,693,33.894
5,"=","NICKI MINAJ Starships",4257,23,423,-46,28.422,0.162,91,"8/27",5,4257,669,28.422
6,"=","DRAKE The Motto f/Lil Wayne",3868,-32,-465,30,33.754,0.101,190,"36",1,5837,748,46.701
7,"=","YOUNG JEEZY Leave You Alone f/Ne-Yo",3741,0,249,-65,28.129,-0.126,66,"131",7,3741,486,28.255
8,"=","LOVERANCE Up! f/IAMSU! & Skipper",3391,-18,0,-21,27.281,-0.138,187,"97",7,3421,410,27.419
9,"=","USHER Climax",3239,-62,-432,3,21.951,-0.362,79,"46",5,4192,732,29.703
10,"=","TYGA Faded f/Lil Wayne",3138,48,564,-41,21.898,0.079,71,"66",10,3138,605,21.898
11,"=","JUSTIN BIEBER Boyfriend",2494,-15,-236,3,14.99,0.117,53,"6",10,3001,1416,18.713
12,"=","RIHANNA Talk That Talk f/Jay-Z",2041,-58,-347,-29,13.355,-0.219,157,"139",3,4202,593,26.436
13,"=","CA$H OUT Cashin' Out",2021,52,426,-4,13.829,0.417,49,"40",13,2021,444,13.829
14,"+1","GOTYE Somebody That I Used To Know",1920,9,172,-39,12.053,0.022,34,"2",14,1920,530,12.088
15,"-1","NICKI MINAJ Right By My Side f/Chris Bro...",1919,-35,-133,-23,14.719,-0.028,55,"61",13,2101,531,14.747
16,"=","TRAVIS PORTER Ayy Ladies f/Tyga",1909,-1,100,-23,11.867,0.16,90,"70",14,1911,196,11.867
17,"=","THE WANTED Glad You Came",1747,-25,-184,-13,13.056,-0.145,86,"16",14,2002,254,13.863
18,"+1","PITBULL Back In Time",1643,44,234,14,9.547,0.13,43,"11",18,1643,353,9.547
19,"+1","USHER Scream",1641,53,494,-19,9.872,0.253,15,"13",19,1641,732,9.872
20,"-2","FUN. We Are Young f/Janelle Monae",1616,-25,-26,-32,11.711,-0.236,48,"5",17,1692,287,12.718
21,"+1","WIZ KHALIFA Work Hard, Play Hard",1510,60,379,26,10.322,0.095,20,"31",21,1510,545,10.322
22,"+1","RIHANNA Where Have You Been",1507,87,451,46,10.217,0.6,19,"12",22,1507,452,10.217
23,"+1","TREY SONGZ Heart Attack",1450,41,188,23,8.405,0.319,44,"100",21,1450,271,8.405
24,"-3","B.O.B So Good",1399,-96,-596,-28,6.853,-0.357,76,"--",13,2434,554,14.266
25,"=","KANYE WEST Mercy f/Big Sean/Pusha T...",1390,30,215,-7,11.435,0.641,34,"22",23,1390,352,11.435
26,"=","DRAKE HYFR (Hell Ya F**kin' Right)",1375,30,187,21,9.518,0.348,27,"84",24,1375,374,9.518
27,"=","DJ KHALED Take It To The Head",1327,50,107,31,8.514,0.346,46,"102",24,1327,253,8.514
28,"=","CALVIN HARRIS Feel So Close",1233,11,-42,25,7.938,0.063,82,"25",19,1587,456,9.925
29,"=","E-40 Function f/YG, iamSU, Problem",1202,-7,7,-14,9.78,-0.014,65,"--",25,1221,160,9.941
30,"=","FAT JOE Another Round f/Chris Brown",1129,-38,-100,-46,9.688,-0.313,119,"269",18,1668,281,15.079
31,"=","JENNIFER LOPEZ Dance Again f/Pitbull",989,-28,-42,-38,5.303,-0.165,45,"10",30,1099,393,5.781
32,"=","CHRIS BROWN Turn Up The Music",907,-11,-249,39,6.864,-0.074,102,"82",10,2867,518,18.461
33,"=","GYM CLASS HEROES Ass Back Home f/Neon Hi...",901,-5,-155,21,8.082,0.006,125,"151",16,1959,331,13.372
34,"=","DRAKE Crew Love f/The Weekend",866,-14,-19,-24,8.125,-0.595,56,"248",33,941,134,10.173
35,"=","J. COLE Nobody's Perfect",841,26,199,-10,4.423,0.146,17,"--",35,841,209,4.423
36,"+1","KENDRICK LAMAR The Recipe f/Dr. Dre",770,48,242,22,4.902,0.197,22,"244",36,770,242,4.902
37,"-1","NICKI MINAJ Beez In The Trap f/2 Chainz",770,40,135,28,6.7,0.306,34,"52",36,770,167,6.7
38,"=","MAROON 5 Payphone f/Wiz Khalifa",734,13,164,-25,4.932,0.25,13,"3",36,734,212,4.932
39,"=","DAVID GUETTA Titanium f/Sia",671,28,172,25,2.569,0.133,20,"18",39,671,172,2.569
40,"=","CALVIN HARRIS Let's Go f/Ne-Yo",643,19,164,-17,4.768,-0.036,13,"104",40,643,199,4.845
41,"+1","FUTURE Same Damn Time",582,16,60,13,4.041,0.181,26,"--",39,582,127,4.041
42,"-1","KID INK Time Of Your Life",571,-16,-112,-14,4.25,-0.209,62,"--",35,706,142,5.013
43,"=","RITA ORA How We Do (Party)",533,27,128,15,2.146,0.082,8,"193",43,533,142,2.146
44,"=","ONE DIRECTION What Makes You Beautiful",521,16,70,8,3.154,0.174,31,"7",44,521,85,3.154
45,"=","KATY PERRY Part Of Me",496,-7,-152,10,3.824,-0.05,90,"29",25,1086,446,8.071
46,"=","CHRIS BROWN Till I Die f/Wiz Khalifa",460,6,126,-8,3.109,0.037,6,"--",46,460,134,3.109
47,"+1","DRIICKY GRAHAM Snapbacks & Tattoos",443,21,82,7,3.064,0.001,6,"93",47,443,82,3.064
48,"-1","WAKA FLOCKA FLAME I Don't Really Care",430,3,14,-1,2.116,-0.139,26,"179",47,430,65,2.331
