"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","CHRIS BROWN Look At Me Now",5607,"-80",-464,"-24",35.577,"-0.534",12,1,6273,56,40.795
2,"+1","LUPE FIASCO The Show Goes On",5357,"+60",82,"+74",29.269,"+0.504",12,2,5357,489,29.269
3,"-1","KATY PERRY E.T.",5308,"-13",-28,"-14",29.966,"-0.041",12,2,5377,248,30.339
4,"=","WIZ KHALIFA Roll Up",5217,"+10",106,"-39",31.556,"+0.268",12,4,5217,315,31.556
5,"=","PITBULL Give Me Everything f/Ne-Yo",4766,"+97",859,"-18",27.666,"+0.547",12,5,4766,925,27.666
6,"=","JEREMIH Down On Me f/50 Cent",4254,"-103",-738,"-49",29.122,"-0.651",12,4,5155,0,34.731
7,"=","BLACK EYED PEAS Just Can't Get Enough",4012,"+31",403,"-59",20.951,"+0.051",12,7,4012,554,20.951
8,"=","KANYE WEST All Of The Lights",3258,"-91",-609,"-17",22.179,"-0.565",12,6,4194,0,27.01
9,"=","BIG SEAN My Last f/Chris Brown",3179,"+22",137,"-21",17.698,"+0.248",12,9,3179,356,17.698
10,"=","CHRIS BROWN She Ain't You",3090,"+35",338,"-34",17.19,"+0.355",12,10,3090,422,17.19
11,"+1","YC Racks f/Future",2988,"+0",5,"-40",14.988,"-0.004",12,11,3015,347,15.597
12,"-1","RIHANNA S&M",2980,"-70",-453,"+6",15.819,"-0.404",12,7,3766,0,20.609
13,"+1","KELLY ROWLAND Motivation f/Lil Wayne",2731,"+103",528,"+69",15.915,"+0.738",12,13,2731,572,15.915
14,"-1","NEW BOYZ Back Seat f/Cataracs & Dev",2653,"-63",-591,"+25",13.787,"-0.389",12,8,3646,0,17.134
15,"=","NICKI MINAJ Moment 4 Life f/Drake",2469,"-69",-450,"-15",14.757,"-0.261",12,11,3132,0,18.153
16,"=","NICKI MINAJ Super Bass",2426,"+75",530,"-13",12.26,"+0.480",12,16,2426,642,12.26
17,"+1","BRITNEY SPEARS Till The World Ends",2321,"+35",159,"+42",13.027,"+0.183",12,17,2321,361,13.027
18,"-1","JENNIFER LOPEZ F/PITBULL On The Floor",2292,"+0",83,"-16",13.181,"+0.025",12,16,2292,134,13.206
19,"+1","MIGUEL Sure Thing",2185,"+41",263,"-22",12.491,"+0.279",12,19,2185,446,12.491
20,"-1","TINIE TEMPAH Written In The Stars",2166,"-24",-242,"-4",10.25,"+0.063",12,15,2441,115,10.477
21,"=","BRUNO MARS Lazy Song",2000,"+25",164,"+15",10.867,"+0.258",12,20,2000,204,10.867
22,"=","BEYONCE Run The World (Girls)",1592,"-33",-103,"-44",6.855,"-0.028",12,22,1699,281,7.421
23,"=","LMFAO Party Rock Anthem",1546,"+38",213,"+22",8.795,"+0.155",12,23,1546,213,8.795
24,"+1","RIHANNA Man Down",1347,"+44",357,"-4",7.305,"+0.353",12,24,1347,361,7.305
25,"+1","NICKI MINAJ Did It On'em",1275,"-23",-457,"+84",7.494,"-0.104",12,18,2119,0,12.584
26,"+1","ACE HOOD Hustle Hard",1078,"-4",32,"-22",6.429,"-0.111",12,26,1082,210,6.734
27,"+1","DR. DRE I Need A Doctor f/Eminem",972,"-80",-464,"-58",6.081,"-0.659",12,25,1522,0,10.679
28,"+2","LUPE FIASCO Out Of My Head f/Trey Songz",937,"+33",220,"-13",6.317,"+0.254",12,28,937,233,6.317
29,"+2","T-PAIN Best Love Song f/Chris Brown",905,"+16",97,"+1",5.015,"-0.020",12,29,905,97,5.118
30,"+5","JASON DERULO Don't Wanna Go Home",882,"+71",447,"+4",4.268,"+0.382",9,30,882,471,4.268
31,"-2","KE$HA Blow",871,"-40",-183,"-49",5.34,"-0.079",12,27,1069,1,6.44
32,"=","LIL WAYNE John f/Rick Ross",850,"-25",-101,"-28",6.816,"-0.134",12,29,960,0,7.432
33,"=","TRAVIS PORTER Bring It Back",822,"-6",-33,"+2",4.247,"+0.008",12,31,882,0,4.442
34,"=","CEE LO GREEN F**k You (Forget You)",810,"-13",-111,"-7",4.689,"-0.035",12,28,1003,0,6.352
35,"+1","GORILLA ZOE Twisted f/Lil Jon",733,"+6",70,"+1",2.155,"-0.031",12,35,733,89,2.186
36,"+1","LLOYD Cupid",714,"+0",54,"-21",3.873,"+0.012",12,35,714,212,3.873
37,"+1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",702,"+38",334,"-13",3.15,"+0.029",7,37,702,367,3.15
38,"+2","ADELE Rolling In The Deep",697,"+39",239,"+0",5.276,"+0.302",10,38,697,266,5.276
39,"+3","DJ KHALED I'm On One f/Drake, Rick Ross",684,"+96",580,"+69",5.895,"+0.634",4,39,684,580,5.895
40,"-1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",681,"+21",109,"+3",2.655,"+0.056",12,38,681,159,2.655
41,"+2","TREY SONGZ Unusual f/Drake",610,"+34",238,"-2",7.068,"+0.206",8,41,610,252,7.068
42,"-1","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",565,"-24",-162,"+3",4.53,"-0.095",12,33,801,0,5.587
43,"+2","JAMIE FOXX Best Night Of My Life",518,"+7",57,"-2",2.037,"+0.038",12,43,518,139,2.037
44,"+2","MIKE POSNER F/LIL WAYNE Bow Chicka Wow W...",491,"-17",-49,"-18",2.4,"-0.062",12,40,549,0,2.635
45,"+2","CHRIS BROWN Beautiful People f/B. Benass...",441,"-8",-21,"-24",3.415,"-0.101",12,45,480,98,3.885
46,"+4","KERI HILSON Lose Control (Let Me Down)",436,"+24",128,"+11",1.366,"+0.061",4,46,436,139,1.366
47,"+1","MARY J. BLIGE Someone To Love Me (Naked)",421,"-10",-93,"+0",3.227,"-0.022",12,41,540,127,4.094
