"Title","Artist","Spins"
"Where Have You Been","RIHANNA",5211
"Cashin' Out","CA$H OUT",4794
"Work Hard, Play Hard","WIZ KHALIFA",4469
"Mercy f/Big Sean/Pus...","KANYE WEST",4350
"Scream","USHER",3986
"Leave You Alone f/Ne...","YOUNG JEEZY",3402
"Heart Attack","TREY SONGZ",3372
"Let's Go f/Ne-Yo","CALVIN HARRIS",2942
"Drank In My Cup","KIRKO BANGZ",2927
"No Lie f/Drake","2 CHAINZ",2651
"Lemme See f/Rick Ros...","USHER",2556
"Nobody's Perfect","J. COLE",2521
"Payphone f/Wiz Khali...","MAROON 5",2361
"Whistle","FLO RIDA",2219
"2 Reasons /T.I.","TREY SONGZ",1902
"Call Me Maybe","CARLY RAE JEPSEN",1698
"Somebody That I Used...","GOTYE",1619
"Snapbacks & Tattoos","DRIICKY GRAHAM",1521
"Amen f/Drake & Jerem...","MEEK MILL",1486
"Faded f/Lil Wayne","TYGA",1338
"Titanium f/Sia","DAVID GUETTA",1328
"Make It Nasty","TYGA",1326
"Beez In The Trap f/2...","NICKI MINAJ",1285
"As Long As You Love ...","JUSTIN BIEBER",1258
"Get Low f/Nicki Mina...","WAKA FLOCKA FLAME",1224
"Don't Wake Me Up","CHRIS BROWN",1124
"My Homies Still f/Bi...","LIL WAYNE",1111
"Boyfriend","JUSTIN BIEBER",1090
"Take It To The Head","DJ KHALED",1073
"Bag Of Money f/Rick ...","WALE",1061
"Pound The Alarm","NICKI MINAJ",1045
"Lights","ELLIE GOULDING",983
"Wide Awake","KATY PERRY",913
"We Run The Night f/P...","HAVANA BROWN",858
"Back In Time","PITBULL",833
"Glad You Came","THE WANTED",829
"Ayy Ladies f/Tyga","TRAVIS PORTER",751
"Right By My Side f/C...","NICKI MINAJ",736
"Pop That f/Rick Ross","FRENCH MONTANA",732
"Don�t Drop That Thun...","FINATTICZ",689
"All You f/Waka Flock...","CATARACS",679
"HYFR (Hell Ya F**kin...","DRAKE",622
"Invincible f/Ester D...","MGK",616
"I Can Only Imagine f...","DAVID GUETTA",564
"Slow Down f/The Team","CLYDE CARSON",541
"Jingalin","LUDACRIS",440
"How We Do (Party)","RITA ORA",388
"Enough Of No Love f/...","KEYSHIA COLE",365
"Dance For You","BEYONCE",352
"Adorn","MIGUEL",335
