"Title","Artist","Spins"
"Tuesday f/Drake","I LOVE MAKONNEN",6227
"Love Me Harder","ARIANA GRANDE & THE WEEKND",6095
"I Don't F**k With You f/E-40","BIG SEAN",5723
"I Don't Mind f/Juicy J","USHER",4733
"Beg For It f/MØ","IGGY AZALEA",4213
"Body Language f/Usher/Tinashe","KID INK",3809
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",3658
"She Knows f/Juicy J","NE-YO",3125
"About The Money f/Young Thug","T.I.",2710
"Only f/Drake, Lil Wayne","NICKI MINAJ",2684
"Waves","MR PROBZ",2636
"Jealous","NICK JONAS",2565
"Don't Tell 'Em f/YG","JEREMIH",2454
"7/11","BEYONCE",2450
"Hold You Down f/Chris Brown...","DJ KHALED",2413
"I'm Not The Only One","SAM SMITH",2374
"Try Me","DEJ LOAF",2274
"Blank Space","TAYLOR SWIFT",1958
"Habits (Stay High)","TOVE LO",1831
"Time Of Our Lives f/Ne-Yo","PITBULL",1811
"Not For Long f/Trey Songz","B.O.B",1764
"Uptown Funk f/Bruno Mars","MARK RONSON",1762
"Often","THE WEEKND",1579
"No Type","RAE SREMMURD",1579
"Apparently","J. COLE",1391
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",1201
"Hot Boy","BOBBY SHMURDA",1163
"Closer","MIKE STUD",1111
"Trumpets","JASON DERULO",1107
"Lifestyle f/Young Thug","RICH GANG",1101
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",1090
"GDFR f/Sage The Gemini","FLO RIDA",1047
"0 To 100/The Catch Up","DRAKE",1026
"Blame f/John Newman","CALVIN HARRIS",1006
"Animals","MAROON 5",971
"Don't","ED SHEERAN",841
"All About It f/Ed Sheeran","HOODIE ALLEN",787
"No Love","AUGUST ALSINA",783
"The Body f/Jeremih","WALE",755
"CoCo","O.T. GENASIS",697
"Heroes","ALESSO",628
"Can't Trust Thots f/F. Montana","WASH",601
"Bed Of Lies","NICKI MINAJ",584
"Good Lovin f/Miguel","LUDACRIS",494
"Certified Freak","BABY BASH",483
"How About Now","DRAKE",477
"L.A.LOVE (la la)","FERGIE",472
"Lips Are Movin","MEGHAN TRAINOR",431
"Hell Of A Night","SCHOOLBOY Q",417
"The Heart Wants What It Wants","SELENA GOMEZ",383
