"Title","Artist","Spins"
"Hold On We're Goi...","DRAKE",7014
"Holy Grail f/Just...","JAY Z",6664
"Crooked Smile","J. COLE",5792
"Blurred Lines f/P...","ROBIN THICKE",4518
"Love More f/Nicki...","CHRIS BROWN",3833
"Beware f/Lil Wayn...","BIG SEAN",3719
"Treasure","BRUNO MARS",2941
"Roar","KATY PERRY",2776
"Give It 2 U f/Ken...","ROBIN THICKE",2680
"Berzerk","EMINEM",2620
"Clarity f/Foxes","ZEDD",2248
"Royals","LORDE",2171
"Summertime Sadnes...","LANA DEL REY",2099
"Same Love f/Mary ...","MACKLEMORE & RYAN...",2034
"White Walls f/ScH...","MACKLEMORE & RYAN...",1816
"Gas Pedal","SAGE THE GEMINI",1529
"Right There f/Big...","ARIANA GRANDE",1385
"Wake Me Up","AVICII",1311
"Headband  f/2 Cha...","B.O.B",1225
"Type Of Way","RICH HOMIE QUAN",1221
"We Can't Stop","MILEY CYRUS",1192
"I Need Your Love","CALVIN HARRIS F/E...",1155
"Feds Watching f/P...","2 CHAINZ",1098
"Gorilla","BRUNO MARS",1057
"I Luv This Sh*t","AUGUST ALSINA",1052
"Applause","LADY GAGA",995
"Can't Believe It ...","FLO RIDA",864
"Take Back The Nig...","JUSTIN TIMBERLAKE",846
"Mars f/Rick Ross","JAY SEAN",822
"Honest","FUTURE",809
"How Many Drinks?","MIGUEL",778
"Play It Again","BECKY G",773
"Bounce It f/Wale ...","JUICY J",694
"Act Right f/Young...","YO GOTTI",694
"All Me f/2 Chainz...","DRAKE",693
"Tapout f/Birdman,...","RICH GANG",651
"Tom Ford","JAY Z",628
"Safe And Sound","CAPITAL CITIES",606
"Versace f/Drake","MIGOS",606
"This D","TEEFLII",525
"I Wanna Be With Y...","DJ KHALED",518
"Wrecking Ball","MILEY CYRUS",516
"Lose Yourself To ...","DAFT PUNK",504
"V.S.O.P.","K. MICHELLE",415
"Collard Greens f/...","SCHOOLBOY Q",409
"Live For f/Drake","THE WEEKND",368
"23 f/Miley Cyrus,...","MIKE WILL MADE-IT",333
"Work Bitch","BRITNEY SPEARS",308
"What Now","RIHANNA",303
"Live For The Nigh...","KREWELLA",270
