"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE How To Love",6818,57,266,-16,38.392,0.52,65,"6",1,6818,984,38.392
2,"=","NICKI MINAJ Super Bass",6104,-57,-265,-9,35.661,-0.511,85,"8",1,6438,904,36.328
3,"=","LMFAO Party Rock Anthem",5929,39,127,13,36.844,0.303,85,"1",3,5929,1062,36.844
4,"=","DJ KHALED I'm On One f/Drake, Rick Ross",5672,17,194,-20,37.132,0.3,77,"26",4,5672,821,37.132
5,"=","PITBULL Give Me Everything f/Ne-Yo",5248,-83,-369,-40,33.613,-0.639,85,"10",1,6478,925,38.999
6,"=","KELLY ROWLAND Motivation f/Lil Wayne",4960,-79,-661,-13,30.682,-0.391,85,"35",3,5903,628,34.391
7,"=","LUPE FIASCO Out Of My Head f/Trey Songz",3763,59,119,40,21.834,0.398,85,"77",7,3763,418,21.876
8,"=","BAD MEETS EVIL Lighters f/Bruno Mars",3693,90,384,30,19.192,0.595,45,"2/76",8,3693,850,19.192
9,"=","BIG SEAN My Last f/Chris Brown",3452,-47,-302,-25,25.843,-0.055,85,"100",4,4788,381,28.487
10,"=","KATY PERRY Last Friday Night (T.G.I.F.)",3270,50,430,4,18.134,0.222,53,"3",10,3270,507,18.134
11,"=","BEYONCE Best Thing I Never Had",2789,36,201,4,13.622,0.087,57,"18",11,2789,440,13.622
12,"=","CHRIS BROWN She Ain't You",2500,-25,-192,17,13.154,-0.163,85,"48",5,4046,422,22.024
13,"=","MIGUEL Sure Thing",2485,-39,-188,-36,16.781,-0.033,85,"81",9,3423,446,19.52
14,"=","NEW BOYZ Better With the Lights Off",2146,43,188,36,9.581,0.22,67,"56",14,2146,283,9.581
15,"=","LUPE FIASCO The Show Goes On",1928,-8,-169,36,12.048,-0.131,85,"52",1,5598,489,32.494
16,"=","TYGA Far Away f/Chris Richardson",1858,25,125,-16,8.255,0.129,49,"101",16,1858,380,8.255
17,"+1","FRANK OCEAN Novacane",1636,-88,-303,-89,8.107,-0.238,71,"392",16,1939,309,11.147
18,"-1","JASON DERULO Don't Wanna Go Home",1600,-127,-584,-46,7.51,-0.711,82,"30",13,2408,471,11.681
19,"=","KREAYSHAWN Gucci Gucci",1587,45,319,-11,7.882,0.197,38,"59",19,1587,367,7.882
20,"=","DEV In The Dark",1455,2,101,-25,7.091,-0.073,68,"133",20,1455,210,7.164
21,"+1","ADELE Rolling In The Deep",1358,-18,-106,-9,8.288,-0.013,83,"11",16,2377,450,13.832
22,"-1","TREY SONGZ Unusual f/Drake",1352,-25,-174,-10,8.245,-0.045,81,"409",20,1574,280,10.765
23,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",1315,35,124,16,5.334,0.174,39,"161",23,1315,252,5.334
24,"=","DRAKE Marvin's Room",1275,53,452,-4,7.575,0.317,23,"23",24,1275,456,7.575
25,"+1","BIG SEAN Marvin & Chardonnay",1239,88,536,47,8.476,0.263,16,"83",25,1239,536,8.476
26,"+2","JAY Z & KANYE WEST Otis f/Otis Redding",1195,96,475,2,10.212,0.007,11,"21",26,1195,689,10.346
27,"-2","BRITNEY SPEARS I Wanna Go",1186,31,286,-7,7.316,0.248,32,"9",25,1186,295,7.316
28,"-1","PITBULL Rain Over Me",1169,32,102,45,5.557,0.111,44,"24",24,1169,279,5.557
29,"=","WIZ KHALIFA No Sleep",1115,36,252,15,4.226,0.264,32,"147",28,1115,252,4.226
30,"=","MANN The Mack",1052,18,102,3,4.59,0.131,29,"--",28,1052,325,4.59
31,"=","RIHANNA Man Down",926,-40,-328,-29,7.109,-0.139,85,"135",14,2462,380,14.98
32,"=","GAME Pot Of Gold f/Chris Brown",862,15,147,13,2.724,0.081,20,"286",32,862,257,2.724
33,"=","T-PAIN Best Love Song f/Chris Brown",815,-10,-179,-8,5.663,-0.1,85,"39",25,1333,122,7.143
34,"+1","AFROJACK Take Over Control f/Eva Simons",762,7,87,-20,6.67,0.063,71,"73",34,762,164,6.67
35,"-1","YC Racks f/Future",760,-11,-57,-8,4.917,0.016,85,"--",10,3036,347,15.983
36,"=","LADY GAGA The Edge Of Glory",669,-19,9,-39,4.168,-0.087,71,"16",32,1005,189,4.809
37,"=","WIZ KHALIFA On My Level f/Too Short",630,12,22,10,6.078,0.001,46,"771",37,630,167,6.724
38,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",630,16,-13,32,3.232,0.036,80,"28",24,1360,367,6.023
39,"=","MIGUEL Quickie",607,31,80,22,3.513,0.049,14,"208",39,607,196,3.513
40,"+2","RIHANNA Cheers (Drink To That)",578,109,452,78,3.396,0.621,4,"72",40,578,452,3.396
41,"-1","NICOLE SCHERZINGER Right There",511,-51,-355,-19,1.993,-0.084,66,"46",29,898,326,3.255
42,"-1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",510,37,224,14,2.917,0.284,5,"528",41,510,224,2.917
43,"=","RAY J Bananas",458,9,145,-18,1.725,0.06,7,"--",42,458,200,1.725
44,"+1","DAVID GUETTA Little Bad Girl f/Taio Cruz",413,7,39,4,1.39,0.017,11,"449",44,413,92,1.39
45,"-1","T-PAIN Booty Wurk (One Cheek At A...",406,-3,-24,-3,3.084,-0.134,45,"47",41,445,112,3.312
46,"=","J. COLE Workout",404,17,43,16,2.605,-0.011,11,"--",44,404,156,2.919
47,"=","BLACK EYED PEAS Don't Stop The Party",398,19,69,13,1.845,0.096,9,"141",46,398,248,1.845
48,"+1","WALE That Way f/Jeremih & Rick Ross",369,23,84,15,2.166,0.164,2,"348",48,369,84,2.166
49,"-1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",350,3,-54,17,2.169,0.165,39,"219",42,490,121,2.663
50,"=","YOUNG JEEZY Ballin f/Lil Wayne",335,-1,-3,3,2.431,-0.136,14,"546",47,350,127,2.836
