"Title","Artist","Spins"
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",5745
"New Flame f/Usher & Rick Ross","CHRIS BROWN",5476
"Don't Tell 'Em f/YG","JEREMIH",4950
"i","KENDRICK LAMAR",4296
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",3737
"Black Widow f/Rita Ora","IGGY AZALEA",3497
"I Don't F**k With You f/E-40","BIG SEAN",3440
"Lifestyle f/Young Thug","RICH GANG",3295
"Trumpets","JASON DERULO",3207
"0 To 100/The Catch Up","DRAKE",3198
"Love Me Harder","ARIANA GRANDE & THE WEEKND",3053
"Tuesday f/Drake","I LOVE MAKONNEN",2996
"No Mediocre f/Iggy Azalea","T.I.",2789
"Body Language f/Usher/Tinashe","KID INK",2759
"Hold You Down f/Chris Brown...","DJ KHALED",2715
"Habits (Stay High)","TOVE LO",2314
"Beg For It f/MØ","IGGY AZALEA",2014
"Hot Boy","BOBBY SHMURDA",1939
"L.A.LOVE (la la)","FERGIE",1865
"That's Me Right There","JASMINE V",1842
"About The Money f/Young Thug","T.I.",1541
"Blame f/John Newman","CALVIN HARRIS",1329
"All About That Bass","MEGHAN TRAINOR",1295
"Certified Freak","BABY BASH",1188
"She Knows f/Juicy J","NE-YO",1170
"Shake It Off","TAYLOR SWIFT",1136
"Animals","MAROON 5",1110
"Pretend f/A$AP Rocky","TINASHE",1096
"Don't","ED SHEERAN",1086
"Waves","MR PROBZ",1016
"Try Me","DEJ LOAF",964
"I Don't Mind f/Juicy J","USHER",901
"I'm Not The Only One","SAM SMITH",853
"Rather Be f/Jess Glynne","CLEAN BANDIT",837
"Often","THE WEEKND",834
"Only f/Drake, Lil Wayne","NICKI MINAJ",743
"Closer","MIKE STUD",698
"No Type","RAE SREMMURD",673
"Flawless","BEYONCE",663
"Fireball f/John Ryan","PITBULL",655
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",650
"Jealous","NICK JONAS",636
"Not For Long f/Trey Songz","B.O.B",635
"No Love","AUGUST ALSINA",627
"Anaconda","NICKI MINAJ",624
"Made Me f/K Camp","SNOOTIE WILD",570
"Handsome And Wealthy","MIGOS",563
"GDFR f/Sage The Gemini","FLO RIDA",491
"The Body f/Jeremih","WALE",457
"Hell Of A Night","SCHOOLBOY Q",451
