"Title","Artist","Spins"
"Diamonds","RIHANNA",5795
"Swimming Pools (D...","KENDRICK LAMAR",4485
"I Cry","FLO RIDA",4322
"Locked Out Of Hea...","BRUNO MARS",4046
"Who Booty f/iamSU","JONN HART",3817
"Clique f/Big Sean...","KANYE WEST",3774
"Adorn","MIGUEL",3319
"Beauty And A Beat...","JUSTIN BIEBER",3236
"Let Me Love You","NE-YO",3004
"Thinkin Bout You","FRANK OCEAN",2859
"Bands A Make Her ...","JUICY J",2816
"Va Va Voom","NICKI MINAJ",2728
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",2705
"F**kin Problems f...","A$AP ROCKY",2688
"Don't Stop The Pa...","PITBULL",2582
"No Worries f/Deta...","LIL WAYNE",2493
"Wicked Games","THE WEEKND",2385
"I'm Different","2 CHAINZ",2336
"Girl On Fire","ALICIA KEYS",2104
"Ball f/Lil Wayne","T.I.",2022
"Rest Of My Life","LUDACRIS F/USHER/...",1632
"All Gold Everythi...","TRINIDAD JAMES",1606
"One More Night","MAROON 5",1450
"Don't You Worry C...","SWEDISH HOUSE MAF...",1439
"Scream And Shout","WILL.I.AM F/BRITN...",1430
"Celebration f/Chr...","GAME",1427
"Remember You f/Th...","WIZ KHALIFA",1389
"Poetic Justice f/...","KENDRICK LAMAR",1377
"My Life f/Eminem ...","50 CENT",1212
"Battle Scars f/Gu...","LUPE FIASCO",1170
"Die Young","KE$HA",1129
"Neva End f/Kelly ...","FUTURE",952
"Sweet Nothing f/F...","CALVIN HARRIS",865
"Guap","BIG SEAN",828
"Pour It Up","RIHANNA",755
"Love Sosa","CHIEF KEEF",684
"She Don't Put It ...","JOE BUDDEN",683
"Don't Judge Me","CHRIS BROWN",614
"Birthday Song f/K...","2 CHAINZ",571
"Ice f/Lil Wayne","KELLY ROWLAND",540
"C'mon","KE$HA",537
"I Knew You Were T...","TAYLOR SWIFT",520
"Young And Gettin ...","MEEK MILL",506
"Do You","MIGUEL",464
"Keep It Trill","KIRKO BANGZ",415
"Love Me f/Drake &...","LIL WAYNE",385
"Representin' f/Ke...","LUDACRIS",352
"Simply Amazing","TREY SONGZ",333
"Turn Around f/Ne-...","CONOR MAYNARD",307
"Nobody's Business...","RIHANNA",296
