"Title","Artist","Spins"
"Who Booty f/iamSU","JONN HART",4651
"Thrift Shop f/Wanz","MACKLEMORE & RYAN LEWI...",4592
"Locked Out Of Heaven","BRUNO MARS",4415
"Diamonds","RIHANNA",4395
"Swimming Pools (Drank)","KENDRICK LAMAR",4062
"Beauty And A Beat f/N....","JUSTIN BIEBER",3956
"F**kin Problems f/Drak...","A$AP ROCKY",3657
"I Cry","FLO RIDA",3387
"Don't Stop The Party","PITBULL",2917
"Suit & Tie f/JAY Z","JUSTIN TIMBERLAKE",2763
"I'm Different","2 CHAINZ",2762
"Wicked Games","THE WEEKND",2649
"Clique f/Big Sean & JA...","KANYE WEST",2494
"Thinkin Bout You","FRANK OCEAN",2417
"All Gold Everything","TRINIDAD JAMES",2399
"Ball f/Lil Wayne","T.I.",2237
"Scream And Shout","WILL.I.AM F/BRITNEY SP...",2117
"Girl On Fire","ALICIA KEYS",2110
"Pour It Up","RIHANNA",2059
"Poetic Justice f/Drake","KENDRICK LAMAR",2031
"Don't You Worry Child","SWEDISH HOUSE MAFIA",1945
"No Worries f/Detail","LIL WAYNE",1917
"Bands A Make Her Dance","JUICY J",1695
"Rest Of My Life","LUDACRIS F/USHER/DAVID...",1541
"Remember You f/The Wee...","WIZ KHALIFA",1499
"Sweet Nothing f/Floren...","CALVIN HARRIS",1307
"Va Va Voom","NICKI MINAJ",1307
"Battle Scars f/Guy Seb...","LUPE FIASCO",1281
"Love Me f/Drake & Futu...","LIL WAYNE",1269
"Celebration f/Chris Br...","GAME",1264
"Neva End f/Kelly Rowla...","FUTURE",1210
"Die Young","KE$HA",1069
"One More Night","MAROON 5",1043
"Don't Judge Me","CHRIS BROWN",921
"I Knew You Were Troubl...","TAYLOR SWIFT",862
"Do You","MIGUEL",855
"She Don't Put It Down ...","JOE BUDDEN",826
"C'mon","KE$HA",787
"Simply Amazing","TREY SONGZ",741
"Keep It Trill","KIRKO BANGZ",631
"Guap","BIG SEAN",580
"Love Sosa","CHIEF KEEF",519
"My Life f/Eminem & Ada...","50 CENT",516
"RIP f/2 Chainz","YOUNG JEEZY",464
"Turn Up The Love f/Cov...","FAR EAST MOVEMENT",406
"Trust And Believe","KEYSHIA COLE",324
"Loveeeeeee Song f/Futu...","RIHANNA",234
"Representin' f/Kelly R...","LUDACRIS",231
"Yellow Tape f/Lil Wayn...","FAT JOE",227
"Ho Hey","LUMINEERS",217
