"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",6458,"-4",120,"-65",38.979,"-0.020",45,1,6478,925,38.999
2,"=","NICKI MINAJ Super Bass",5328,"+135",901,"+57",28.792,"+0.909",45,2,5328,901,28.792
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",4645,"+29",375,"-33",24.734,"-0.019",45,3,4645,628,24.753
4,"=","BIG SEAN My Last f/Chris Brown",4458,"+33",223,"-13",26.764,"+0.119",45,4,4458,381,26.771
5,"+1","LMFAO Party Rock Anthem",4106,"+100",981,"-57",25.114,"+0.656",45,5,4106,1062,25.114
6,"-1","CHRIS BROWN She Ain't You",4037,"-9",79,"-51",21.771,"-0.146",45,5,4046,422,22.024
7,"=","LUPE FIASCO The Show Goes On",3949,"-57",-331,"-5",24.508,"+0.034",45,1,5598,489,32.494
8,"=","WIZ KHALIFA Roll Up",3855,"-93",-666,"+25",20.795,"-0.353",45,2,5325,315,32.656
9,"+2","LIL WAYNE How To Love",3634,"+118",860,"-2",21.482,"+0.550",25,9,3634,984,21.482
10,"+2","DJ KHALED I'm On One f/Drake, Rick Ross",3521,"+57",451,"-26",21.887,"+0.393",37,10,3521,821,21.887
11,"-2","KATY PERRY E.T.",3499,"-61",-467,"+23",21.877,"-0.244",45,2,5377,248,30.339
12,"-2","CHRIS BROWN Look At Me Now",3464,"-94",-466,"-53",28.045,"-0.584",45,1,6273,56,40.795
13,"=","MIGUEL Sure Thing",3330,"-12",69,"-66",17.747,"-0.072",45,11,3342,446,17.819
14,"=","BLACK EYED PEAS Just Can't Get Enough",3268,"-54",-619,"+64",19.269,"-0.210",45,5,4213,554,22.792
15,"=","JEREMIH Down On Me f/50 Cent",2579,"-42",-281,"-27",18.094,"-0.431",45,4,5155,0,34.731
16,"=","ADELE Rolling In The Deep",2357,"-4",213,"-64",13.167,"-0.110",43,16,2377,450,13.832
17,"=","RIHANNA Man Down",2234,"+26",173,"+7",14.9,"+0.042",45,17,2234,380,14.9
18,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",2066,"+57",244,"+30",13.262,"+0.405",45,18,2066,316,13.262
19,"-1","JASON DERULO Don't Wanna Go Home",2026,"+14",160,"-17",9.164,"+0.071",42,18,2026,471,9.164
20,"+1","YC Racks f/Future",1681,"-37",-330,"+17",9.998,"-0.070",45,10,3036,347,15.983
21,"-1","BRUNO MARS Lazy Song",1653,"-65",-269,"-46",9.187,"-0.285",45,16,2039,204,11.32
22,"=","BRITNEY SPEARS Till The World Ends",1510,"-34",-193,"-10",8.736,"-0.103",45,17,2345,361,13.18
23,"+1","FRANK OCEAN Novacane",1421,"+45",286,"+28",8.232,"+0.058",31,23,1421,309,8.232
24,"-1","JENNIFER LOPEZ F/PITBULL On The Floor",1387,"-35",-239,"+6",9.362,"-0.210",45,16,2302,134,13.81
25,"+1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1344,"-16",83,"-25",5.948,"-0.075",40,25,1360,367,6.023
26,"-1","RIHANNA S&M",1329,"-35",-316,"+7",6.442,"+0.002",45,7,3766,0,20.609
27,"+1","BEYONCE Best Thing I Never Had",1320,"+53",425,"+0",5.657,"+0.183",17,27,1320,440,5.657
28,"-1","TREY SONGZ Unusual f/Drake",1289,"+17",131,"-10",10.163,"-0.062",41,27,1289,280,10.227
29,"=","T-PAIN Best Love Song f/Chris Brown",1125,"+17",49,"+2",6.221,"+0.047",45,27,1125,105,6.301
30,"=","LLOYD Cupid",1022,"-14",-6,"-28",3.999,"-0.057",45,30,1036,212,4.056
31,"=","NEW BOYZ Better With the Lights Off",927,"+27",185,"+3",3.83,"+0.096",27,31,927,185,3.83
32,"=","LADY GAGA The Edge Of Glory",888,"+29",112,"+24",4.084,"+0.129",31,32,888,189,4.084
33,"=","DEV In The Dark",861,"+18",142,"+23",3.649,"+0.138",28,33,861,182,3.649
34,"+1","KATY PERRY Last Friday Night (T.G.I.F.)",836,"+62",258,"+26",5.032,"+0.277",13,34,836,306,5.032
35,"-1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",788,"-5",-19,"-11",2.671,"+0.012",45,31,858,160,3.179
