"Title","Artist","Spins"
"2 On f/Schoolboy Q","TINASHE",6064
"Main Chick f/Chris Brown","KID INK",5373
"Am I Wrong","NICO & VINZ",5092
"Believe Me f/Drake","LIL WAYNE",4764
"Don't Tell 'Em f/YG","JEREMIH",4347
"Problem f/Iggy Azalea","ARIANA GRANDE",4338
"Rude","MAGIC!",3943
"Latch f/Sam Smith","DISCLOSURE",3800
"Fancy","IGGY AZALEA",3535
"Pills N Potions","NICKI MINAJ",3338
"Studio f/BJ The Chicago Kid","SCHOOLBOY Q",3336
"No Mediocre f/Iggy Azalea","T.I.",2524
"Stay With Me","SAM SMITH",2487
"Numb f/B.o.B. & Yo Gotti","AUGUST ALSINA",2440
"V. 3005","CHILDISH GAMBINO",2195
"Wiggle f/Snoop Dogg","JASON DERULO",2163
"Come Get It Bae","PHARRELL WILLIAMS",1964
"Black Widow f/Rita Ora","IGGY AZALEA",1893
"24 Hours","TEEFLII",1871
"2AM","ADRIAN MARCEL",1860
"We Dem Boyz","WIZ KHALIFA",1737
"Summer","CALVIN HARRIS",1687
"New Flame f/Usher & Rick Ross","CHRIS BROWN",1595
"Who Do You Love f/Drake","YG",1586
"Foreign","TREY SONGZ",1492
"Break Free f/Zedd","ARIANA GRANDE",1449
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",1068
"She Twerkin","CA$H OUT",1067
"Bend Ova f/Tyga","LIL JON",1050
"No Flex Zone","RAE SREMMURD",852
"She Came To Give It To You","USHER",768
"Fight Night","MIGOS",736
"Cut Her Off","K CAMP",728
"Trophies f/Drake","YOUNG MONEY",708
"Only That Real f/2 Chainz","IAMSU",700
"Good Kisser","USHER",625
"Shower","BECKY G",612
"College Drop","SAGE THE GEMINI",554
"Walk Thru f/Problem","RICH HOMIE QUAN",547
"Boom Clap","CHARLI XCX",538
"Not A Bad Thing","JUSTIN TIMBERLAKE",518
"Can I","LOVE DOLLHOUSE",512
"Or Nah f/Problem, Too Short","GAME",469
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",422
"Buy The World f/Lil Wayne","MIKE WILL MADE-IT",403
"Rather Be f/Jess Glynne","CLEAN BANDIT",402
"Seen It All f/Jay Z","JEEZY",327
"Heartbreak Heard Around The...","JACOB LATIMORE",325
"Pretty Hurts","BEYONCE",310
"0 To 100/The Catch Up","DRAKE",307
