"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",6408,-7,-73,-30,38.681,-0.001,49,1,6478,925,38.999
2,"=","NICKI MINAJ Super Bass",5731,88,793,-76,31.064,0.498,49,2,5731,904,31.064
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",4850,79,349,21,25.602,0.407,49,3,4850,628,25.602
4,"=","BIG SEAN My Last f/Chris Brown",4590,37,247,34,26.986,-0.008,49,4,4590,381,27.031
5,"=","LMFAO Party Rock Anthem",4538,88,804,-75,27.273,0.4,49,5,4538,1062,27.273
6,"=","CHRIS BROWN She Ain't You",4022,-16,0,-29,21.489,0.119,49,5,4046,422,22.024
7,"=","LIL WAYNE How To Love",4011,102,737,-40,23.221,0.415,29,7,4011,984,23.221
8,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",3714,37,374,-36,23.098,0.261,41,8,3714,821,23.098
9,"-1","LUPE FIASCO The Show Goes On",3641,-111,-459,-50,23.379,-0.43,49,1,5598,489,32.494
10,"+1","MIGUEL Sure Thing",3386,7,92,-16,18.166,0.113,49,10,3386,446,18.166
11,"-1","WIZ KHALIFA Roll Up",3351,-84,-764,64,18.27,-0.422,49,2,5325,315,32.656
12,"=","KATY PERRY E.T.",3278,-69,-419,-1,21.028,-0.225,49,2,5377,248,30.339
13,"=","CHRIS BROWN Look At Me Now",3182,-66,-527,11,26.702,-0.135,49,1,6273,56,40.795
14,"=","BLACK EYED PEAS Just Can't Get Enough",2873,-105,-613,10,17.806,-0.195,49,5,4213,554,22.792
15,"=","JEREMIH Down On Me f/50 Cent",2475,4,-220,54,17.288,0.047,49,4,5155,0,34.731
16,"=","ADELE Rolling In The Deep",2359,23,-19,-10,12.938,0.119,47,16,2377,450,13.832
17,"=","RIHANNA Man Down",2316,34,149,6,14.741,0.022,49,17,2316,380,14.907
18,"=","LUPE FIASCO Out Of My Head f/Trey Songz",2264,65,340,48,13.977,0.187,49,18,2264,340,13.977
19,"=","JASON DERULO Don't Wanna Go Home",2091,16,136,-3,9.304,0.136,46,18,2091,471,9.304
20,"=","FRANK OCEAN Novacane",1558,31,255,-11,8.873,0.055,35,20,1558,309,8.873
21,"+2","BEYONCE Best Thing I Never Had",1509,60,361,0,6.397,0.277,21,21,1509,440,6.397
22,"-1","YC Racks f/Future",1483,-24,-309,23,9.272,-0.082,49,10,3036,347,15.983
23,"-1","BRUNO MARS Lazy Song",1429,-71,-371,-24,8.205,-0.316,49,16,2039,204,11.32
24,"+1","TREY SONGZ Unusual f/Drake",1374,30,120,11,10.652,0.092,45,24,1374,280,10.652
25,"-1","BRITNEY SPEARS Till The World Ends",1310,-70,-321,-62,7.867,-0.267,49,17,2345,361,13.18
26,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1297,-20,-42,-55,5.431,-0.135,44,25,1360,367,6.023
27,"=","JENNIFER LOPEZ F/PITBULL On The Floor",1236,-43,-265,-26,8.437,-0.212,49,16,2302,134,13.81
28,"=","T-PAIN Best Love Song f/Chris Brown",1176,13,64,-1,6.305,0.079,49,27,1176,105,6.305
29,"+2","KATY PERRY Last Friday Night (T.G.I.F.)",1102,98,422,72,6.465,0.549,17,29,1102,422,6.465
30,"=","NEW BOYZ Better With the Lights Off",1044,25,202,-10,4.255,0.142,31,30,1044,212,4.255
31,"-2","LLOYD Cupid",1027,-10,10,-10,4.147,-0.033,49,29,1042,212,4.18
32,"=","LADY GAGA The Edge Of Glory",962,20,147,-3,4.448,0.114,35,32,962,189,4.448
