"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","J. COLE Workout",6136,-7,118,-44,39.291,0.034,152,"26",1,6176,777,39.536
2,"=","JAY Z & KANYE WEST N***** In Paris",5927,-11,-185,38,39.134,-0.211,110,"7",1,6195,668,41.081
3,"=","RIHANNA We Found Love f/Calvin Harris",5527,21,-124,47,33.826,0.016,87,"3",1,5953,839,35.674
4,"=","BIG SEAN Dance (A$$)",4768,57,339,38,29.901,0.024,76,"22",4,4768,615,29.901
5,"=","LMFAO Sexy And I Know It",4508,-54,-303,-52,26.297,-0.284,98,"2",4,4921,738,27.923
6,"=","T-PAIN 5 O'clock f/Wiz Khalifa",4265,-31,-88,37,23.651,-0.25,92,"11",6,4656,700,28.003
7,"=","DAVID GUETTA Without You f/Usher",4107,-49,-144,-55,22.453,-0.237,110,"19",7,4252,544,22.96
8,"=","FLO RIDA Good Feeling",4019,16,237,-27,22.584,0.13,87,"4",8,4019,533,22.584
9,"+1","DRAKE Make Me Proud f/Nicki Minaj",3970,42,350,16,25.016,0.122,61,"38",9,3970,605,25.016
10,"-1","DRAKE Headlines",3938,-52,-446,26,29.154,-0.788,139,"27",1,5872,689,40.36
11,"=","BRUNO MARS It Will Rain",3449,45,440,1,19.395,0.408,73,"6",11,3449,486,19.395
12,"=","WALE Lotus Flower Bomb f/Miguel",3032,53,447,-22,17.429,0.107,47,"100",12,3032,573,17.429
13,"=","LIL WAYNE She Will f/Drake",2724,-29,-157,8,22.731,-0.179,128,"88",2,5364,679,33.166
14,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2694,25,369,-41,15.325,-0.098,47,"14",14,2694,585,15.423
15,"=","RIHANNA You Da One",2519,12,183,-12,12.455,0.098,40,"24",15,2519,886,12.455
16,"=","BEYONCE Party f/Kanye & Andre",2444,-12,31,-44,13.001,-0.043,80,"303",14,2473,395,13.124
17,"=","B.O.B Strange Clouds f/Lil Wayne",2043,14,76,2,10.733,0.047,61,"49",17,2045,334,12.004
18,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1884,18,-216,94,12.536,0.3,134,"18",9,3271,373,21.12
19,"=","DRAKE The Motto f/Lil Wayne",1656,56,244,32,13.147,0.255,42,"17",19,1656,336,13.147
20,"=","PITBULL F/CHRIS BROWN International Love",1592,18,10,9,7.136,0.153,68,"20",19,1612,314,7.136
21,"+1","J. COLE Can't Get Enough f/Trey Songz",1476,34,278,7,10.958,0.29,33,"--",21,1476,299,10.958
22,"-1","TYGA Rack City",1462,8,185,-32,10.309,-0.183,33,"43",21,1462,364,10.492
23,"=","LIL WAYNE Mirror f/Bruno Mars",1392,-15,103,-32,5.244,-0.12,49,"135",21,1407,323,5.439
24,"=","RICK ROSS You The Boss f/Nicki Minaj",1387,-1,30,-18,7.276,0.002,61,"142",21,1388,183,7.276
25,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",1254,-21,-126,6,8,-0.075,103,"15",12,2915,617,17.54
26,"=","KATY PERRY The One That Got Away",1173,25,168,2,7.12,0.061,54,"8",26,1173,168,7.12
27,"=","ADELE Someone Like You",1116,-20,-126,-5,9.114,-0.095,84,"10",21,1463,354,12.408
