"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE Headlines",5563,-44,-126,-29,37.995,-0.326,106,"23",1,5872,689,39.084
2,"=","RIHANNA We Found Love f/Calvin Harris",5487,101,822,10,32.309,0.52,54,"1",2,5487,822,32.309
3,"=","JAY Z & KANYE WEST N***** In Paris",5271,30,429,-54,34.87,0.189,77,"20",2,5271,668,34.87
4,"=","J. COLE Workout",5112,18,273,-39,31.479,0.095,119,"28",3,5112,777,31.479
5,"=","LIL WAYNE She Will f/Drake",4725,-75,-464,-59,30.577,-0.161,95,"60",2,5364,679,33.166
6,"=","LMFAO Sexy And I Know It",4571,37,389,-7,27.349,0.226,65,"3",6,4571,738,27.349
7,"=","T-PAIN 5 O'clock f/Wiz Khalifa",4311,8,102,-10,24.47,0.097,59,"15",6,4311,700,24.47
8,"=","DAVID GUETTA Without You f/Usher",3843,71,532,21,18.889,0.53,77,"6",8,3843,532,18.889
9,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",3260,-8,133,-9,21.022,0.054,101,"14",9,3268,373,21.022
10,"+1","BIG SEAN Dance (A$$)",2796,76,551,12,15.732,0.37,43,"25",10,2796,602,15.732
11,"-1","DEV In The Dark",2662,-96,-1098,69,15.09,-0.529,176,"40",3,4584,573,26.046
12,"=","NICKI MINAJ Fly f/Rihanna",2593,-109,-727,-15,12.264,-0.5,88,"34",7,3598,526,17.841
13,"=","FLO RIDA Good Feeling",2439,72,401,18,13.706,0.459,54,"4",13,2439,474,13.706
14,"+1","DRAKE Make Me Proud f/Nicki Minaj",2289,74,455,44,13.505,0.531,28,"--",14,2289,605,13.505
15,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2273,-35,-306,3,14.787,-0.143,70,"12",12,2915,617,17.54
16,"=","ACE HOOD Body 2 Body f/Chris Brown",2104,-13,21,-33,11.762,-0.46,99,"--",15,2146,251,12.948
17,"=","WALE That Way f/Jeremih & Rick Ross",2041,-7,-32,-23,12.848,-0.041,110,"--",16,2091,296,12.92
18,"+1","JASON DERULO It Girl",2000,30,56,40,10.186,0.078,90,"24",18,2000,232,10.389
19,"-1","LIL WAYNE How To Love",1960,-50,-341,4,11.809,-0.469,173,"63",1,6857,984,40.803
20,"=","BAD MEETS EVIL Lighters f/Bruno Mars",1723,-50,-442,35,9.903,-0.208,153,"115",2,5657,850,32.913
