"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE How To Love",6851,"-2",146,"+0",38.455,"-0.105",69,"7",1,6857,984,38.819
2,"=","LMFAO Party Rock Anthem",6020,"+30",160,"+34",37.154,"+0.158",89,"2",2,6020,1062,37.154
3,"=","NICKI MINAJ Super Bass",5892,"-58",-308,"-15",33.793,"-0.575",89,"8",1,6438,904,36.328
4,"=","DJ KHALED I'm On One f/Drake, Rick Ross",5815,"+31",210,"+1",38.063,"+0.142",81,"28",4,5815,821,38.063
5,"=","PITBULL Give Me Everything f/Ne-Yo",4917,"-73",-530,"-28",31.683,"-0.378",89,"10",1,6478,925,38.999
6,"=","KELLY ROWLAND Motivation f/Lil Wayne",4657,"-68",-557,"+32",28.607,"-0.521",89,"40",3,5903,628,34.391
7,"=","BAD MEETS EVIL Lighters f/Bruno Mars",4085,"+91",592,"+50",21.62,"+0.701",49,"4/83",7,4085,850,21.62
8,"=","LUPE FIASCO Out Of My Head f/Trey Songz",3959,"+64",309,"+75",22.431,"+0.324",89,"85",7,3959,418,22.431
9,"=","KATY PERRY Last Friday Night (T.G.I.F.)",3403,"+32",343,"-29",18.404,"+0.056",57,"5",9,3403,507,18.404
10,"=","BIG SEAN My Last f/Chris Brown",3202,"-55",-421,"-6",24.765,"-0.354",89,"119",4,4788,381,28.487
11,"=","BEYONCE Best Thing I Never Had",2917,"+35",220,"-3",14.443,"+0.265",61,"21",11,2917,440,14.443
12,"=","MIGUEL Sure Thing",2392,"-11",-206,"+19",16.458,"+0.038",89,"88",9,3423,446,19.52
13,"=","CHRIS BROWN She Ain't You",2301,"-62",-295,"-52",12.165,"-0.336",89,"47",5,4046,422,22.024
14,"=","NEW BOYZ Better With the Lights Off",2234,"-3",214,"-23",10.055,"-0.098",71,"59",14,2237,283,10.153
15,"=","TYGA Far Away f/Chris Richardson",2006,"+37",215,"+26",9.488,"+0.368",53,"145",15,2006,380,9.488
16,"+1","KREAYSHAWN Gucci Gucci",1701,"+29",239,"-21",7.843,"-0.077",42,"78",16,1701,367,7.992
17,"+2","JAY Z & KANYE WEST Otis f/Otis Redding",1581,"+80",650,"-9",11.419,"+0.321",15,"25",17,1581,689,11.419
18,"+2","BIG SEAN Marvin & Chardonnay",1580,"+93",589,"+34",9.951,"+0.377",20,"86",18,1580,589,9.951
19,"-1","DEV In The Dark",1542,"+10",140,"-10",7.352,"+0.031",72,"134",18,1542,210,7.352
20,"+1","DRAKE Marvin's Room",1431,"+42",345,"-32",8.107,"+0.213",27,"31",20,1431,456,8.107
21,"+1","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",1393,"+4",141,"-15",5.92,"-0.032",43,"163",21,1393,252,5.952
22,"+2","ADELE Rolling In The Deep",1318,"-11",-66,"+2",8.636,"+0.081",87,"12",16,2377,450,13.832
23,"+2","BRITNEY SPEARS I Wanna Go",1303,"+33",239,"+1",8.204,"+0.144",36,"9",23,1303,295,8.204
24,"-1","FRANK OCEAN Novacane",1270,"-91",-578,"-75",6.655,"-0.461",75,"366",16,1939,309,11.147
25,"+2","PITBULL Rain Over Me",1264,"+3",144,"-33",6.109,"-0.013",48,"22",24,1264,279,6.122
26,"=","TREY SONGZ Unusual f/Drake",1239,"-23",-194,"+15",8.24,"-0.073",85,"419",20,1574,280,10.765
27,"+2","WIZ KHALIFA No Sleep",1179,"+1",154,"-48",4.795,"+0.074",36,"143",27,1179,258,4.795
28,"=","JASON DERULO Don't Wanna Go Home",1126,"-105",-795,"-53",4.913,"-0.652",86,"32",13,2408,471,11.681
