"Title","Artist","Spins"
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",5867
"Pour It Up","RIHANNA",5608
"Started From The ...","DRAKE",5420
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",5181
"Love Me f/Drake &...","LIL WAYNE",4910
"When I Was Your M...","BRUNO MARS",4526
"Poetic Justice f/...","KENDRICK LAMAR",4033
"F**kin Problems f...","A$AP ROCKY",3875
"Feel This Moment","PITBULL",3059
"Stay f/Mikky Ekko","RIHANNA",3035
"Power Trip f/Migu...","J. COLE",2746
"Scream And Shout","WILL.I.AM F/BRITN...",2668
"Crickets f/Jeremi...","DROP CITY YACHT C...",2461
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",2456
"RIP f/2 Chainz","YOUNG JEEZY",1985
"Right Here f/Drak...","JUSTIN BIEBER",1740
"Don't You Worry C...","SWEDISH HOUSE MAF...",1621
"Bad f/Tiara Thoma...","WALE",1495
"Loveeeeeee Song f...","RIHANNA",1405
"Bugatti f/Future ...","ACE HOOD",1391
"Sweet Nothing f/F...","CALVIN HARRIS",1375
"Karate Chop f/Cas...","FUTURE",1172
"Leggo f/2 Chainz","B. SMYTH",1131
"Battle Scars f/Gu...","LUPE FIASCO",1106
"Freaks f/Nicki Mi...","FRENCH MONTANA",1104
"We Still In This ...","B.O.B",1024
"All Gold Everythi...","TRINIDAD JAMES",932
"Forever Now","NE-YO",884
"Mirrors","JUSTIN TIMBERLAKE",828
"Simply Amazing","TREY SONGZ",823
"As Your Friend","AFROJACK & CHRIS ...",817
"I'm Different","2 CHAINZ",812
"Kisses Down Low","KELLY ROWLAND",777
"Neva End f/Kelly ...","FUTURE",768
"Better Be Good","RAVAUGHN",748
"Dope f/Rick Ross","TYGA",733
"#thatpower","WILL.I.AM F/JUSTI...",711
"Bad Ass f/Wale & ...","KID INK",593
"Gangsta","KAT DAHLIA",582
"B**ch, Don't Kill...","KENDRICK LAMAR",567
"Ball f/Lil Wayne","T.I.",562
"Alive","KREWELLA",555
"Fine China","CHRIS BROWN",470
"Daylight","MAROON 5",466
"I Love It f/Charl...","ICONA POP",385
"Get Up (Rattle)","BINGO PLAYERS F/F...",374
"Back To Love f/Ja...","DJ PAULY D",366
"Band$ On Band$","JONN HART",362
"Love And War","TAMAR BRAXTON",353
"So Many Girls f/W...","DJ DRAMA",351
