"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LUPE FIASCO The Show Goes On",5594,"+1",295,"+61",32.374,"-0.120",20,1,5598,489,32.494
2,"=","PITBULL Give Me Everything f/Ne-Yo",5454,"+95",589,"-1",31.952,"+0.780",20,2,5454,925,31.952
3,"=","WIZ KHALIFA Roll Up",5254,"-19",12,"-43",31.032,"-0.711",20,2,5305,315,32.656
4,"=","CHRIS BROWN Look At Me Now",5029,"-41",-492,"+47",32.703,"-0.127",20,1,6273,56,40.795
5,"=","KATY PERRY E.T.",4916,"-34",-261,"+100",29.141,"-0.085",20,2,5377,248,30.339
6,"=","BLACK EYED PEAS Just Can't Get Enough",4093,"+35",166,"+123",21.18,"+0.010",20,6,4093,554,21.276
7,"=","JEREMIH Down On Me f/50 Cent",3609,"-31",-491,"+124",24.91,"-0.282",20,4,5155,0,34.731
8,"=","BIG SEAN My Last f/Chris Brown",3423,"+41",205,"+3",19.305,"+0.158",20,8,3423,356,19.305
9,"=","CHRIS BROWN She Ain't You",3293,"+44",186,"+28",18.087,"+0.060",20,9,3293,422,18.298
10,"=","KELLY ROWLAND Motivation f/Lil Wayne",3147,"+30",313,"-73",17.855,"+0.303",20,10,3147,628,17.855
11,"=","YC Racks f/Future",2994,"-8",-10,"-23",15.983,"+0.322",20,10,3036,347,15.983
12,"=","NICKI MINAJ Super Bass",2822,"+58",354,"+17",14.283,"+0.186",20,12,2822,642,14.283
13,"=","KANYE WEST All Of The Lights",2744,"-19",-374,"+122",20.458,"+0.052",20,6,4194,0,27.01
14,"=","MIGUEL Sure Thing",2459,"+24",227,"-23",13.208,"-0.063",20,14,2459,446,13.276
15,"=","RIHANNA S&M",2297,"-35",-482,"+168",12.936,"-0.048",20,7,3766,0,20.609
16,"=","JENNIFER LOPEZ F/PITBULL On The Floor",2236,"-19",-29,"+8",13.81,"+0.038",20,16,2302,134,13.81
17,"=","BRITNEY SPEARS Till The World Ends",2106,"-23",-116,"+77",11.374,"-0.374",20,17,2345,361,13.18
18,"=","NEW BOYZ Back Seat f/Cataracs & Dev",2048,"-31",-467,"+107",10.655,"-0.123",20,8,3646,0,17.134
19,"=","BRUNO MARS Lazy Song",1983,"-7",13,"+23",10.663,"-0.067",20,19,2030,204,11.32
20,"=","LMFAO Party Rock Anthem",1741,"+53",233,"+93",10.489,"+0.434",20,20,1741,233,10.489
21,"=","RIHANNA Man Down",1610,"+33",215,"-14",10.858,"+0.679",20,21,1610,380,10.858
22,"=","TINIE TEMPAH Written In The Stars",1503,"-73",-554,"+36",8.302,"-0.340",20,15,2441,115,10.477
23,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",1315,"+92",533,"-5",9.715,"+0.659",12,23,1315,642,9.715
24,"-1","JASON DERULO Don't Wanna Go Home",1313,"+83",399,"+52",6.365,"+0.355",17,23,1313,471,6.365
25,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1226,"+44",256,"+11",10.078,"+0.614",20,25,1226,265,10.078
26,"=","ADELE Rolling In The Deep",1190,"+57",450,"+14",7.981,"+0.215",18,26,1190,450,7.981
27,"+1","NICKI MINAJ Did It On'em",1044,"-20",-203,"+8",6.247,"-0.013",20,18,2119,0,12.584
28,"-1","BEYONCE Run The World (Girls)",1019,"-62",-477,"+34",5.496,"-0.067",20,22,1699,281,7.421
29,"+1","T-PAIN Best Love Song f/Chris Brown",972,"+20",49,"+2",5.768,"+0.217",20,29,972,105,5.768
