"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LUPE FIASCO The Show Goes On",5592,"-6",425,"+80",32.338,"+0.068",18,1,5598,489,32.338
2,"=","WIZ KHALIFA Roll Up",5292,"-13",99,"+0",32.176,"-0.280",18,2,5305,315,32.656
3,"+1","PITBULL Give Me Everything f/Ne-Yo",5276,"+70",644,"+4",30.621,"+0.623",18,3,5276,925,30.621
4,"-1","CHRIS BROWN Look At Me Now",5129,"-86",-536,"+15",33.366,"-0.533",18,1,6273,56,40.795
5,"=","KATY PERRY E.T.",4986,"-39",-205,"+127",29.398,"-0.050",18,2,5377,248,30.339
6,"=","BLACK EYED PEAS Just Can't Get Enough",4062,"+1",211,"+91",21.264,"-0.012",18,6,4062,554,21.276
7,"=","JEREMIH Down On Me f/50 Cent",3735,"-77",-586,"+89",25.76,"-0.526",18,4,5155,0,34.731
8,"=","BIG SEAN My Last f/Chris Brown",3371,"+5",226,"-11",19.161,"+0.078",18,8,3371,356,19.161
9,"=","CHRIS BROWN She Ain't You",3248,"+16",226,"+7",18.277,"-0.021",18,9,3248,422,18.298
10,"=","KELLY ROWLAND Motivation f/Lil Wayne",3102,"+36",485,"-40",17.501,"+0.177",18,10,3102,628,17.501
11,"=","YC Racks f/Future",3009,"+3",21,"+18",15.411,"+0.170",18,10,3036,347,15.597
12,"=","KANYE WEST All Of The Lights",2810,"-48",-529,"+99",20.312,"-0.288",18,6,4194,0,27.01
13,"=","NICKI MINAJ Super Bass",2732,"+32",418,"-25",13.967,"+0.043",18,13,2732,642,13.967
14,"+1","MIGUEL Sure Thing",2423,"+22",279,"-10",13.276,"+0.272",18,14,2423,446,13.276
15,"-1","RIHANNA S&M",2372,"-52",-552,"+171",13.132,"-0.174",18,7,3766,0,20.609
16,"=","JENNIFER LOPEZ F/PITBULL On The Floor",2245,"-15",-12,"+20",13.686,"-0.014",18,16,2302,134,13.7
17,"+1","BRITNEY SPEARS Till The World Ends",2147,"-24",-43,"+37",11.922,"-0.365",18,17,2345,361,13.18
18,"-1","NEW BOYZ Back Seat f/Cataracs & Dev",2144,"-56",-512,"+85",11.115,"-0.426",18,8,3646,0,17.134
19,"=","NICKI MINAJ Moment 4 Life f/Drake",2057,"-75",-483,"-2",12.496,"-0.504",18,11,3132,0,18.153
20,"=","BRUNO MARS Lazy Song",2010,"-16",95,"+8",11.044,"-0.201",18,20,2030,204,11.32
21,"=","TINIE TEMPAH Written In The Stars",1656,"-102",-476,"+0",8.944,"-0.337",18,15,2441,115,10.477
22,"=","LMFAO Party Rock Anthem",1641,"+15",190,"+27",9.561,"+0.150",18,22,1641,213,9.561
23,"=","RIHANNA Man Down",1577,"-2",286,"-62",9.795,"+0.239",18,23,1579,380,9.795
24,"+2","JASON DERULO Don't Wanna Go Home",1182,"+59",406,"+21",5.754,"+0.255",15,24,1182,471,5.754
25,"+3","DJ KHALED I'm On One f/Drake, Rick Ross",1149,"+79",561,"-25",8.669,"+0.550",10,25,1149,642,8.669
26,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",1145,"+45",241,"+8",8.954,"+0.601",18,26,1145,265,8.954
27,"-3","BEYONCE Run The World (Girls)",1145,"-82",-420,"+5",5.831,"-0.136",18,22,1699,281,7.421
28,"-3","NICKI MINAJ Did It On'em",1104,"-26",-194,"+17",6.562,"-0.114",18,18,2119,0,12.584
29,"=","ADELE Rolling In The Deep",1092,"+61",434,"+38",7.548,"+0.329",16,29,1092,434,7.548
30,"=","ACE HOOD Hustle Hard",980,"-35",-102,"-50",5.72,"-0.268",18,26,1088,210,6.734
31,"=","T-PAIN Best Love Song f/Chris Brown",947,"+12",58,"-6",5.414,"+0.183",18,29,947,105,5.414
32,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",861,"+33",205,"-5",3.605,"+0.160",13,32,861,367,3.605
33,"+1","TREY SONGZ Unusual f/Drake",803,"+33",227,"-2",7.716,"+0.149",14,33,803,280,7.716
34,"-1","LIL WAYNE John f/Rick Ross",769,"-22",-106,"-9",6.924,"-0.190",18,29,960,0,7.432
35,"=","TRAVIS PORTER Bring It Back",758,"-12",-70,"-6",4.159,"+0.014",18,31,882,0,4.442
36,"+1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",757,"+15",97,"-9",2.81,"+0.060",18,36,757,160,2.873
37,"-1","KE$HA Blow",751,"-7",-105,"+92",6.166,"+0.245",18,27,1069,1,6.44
38,"=","LLOYD Cupid",703,"-5",-11,"-7",3.446,"-0.108",18,35,722,212,3.873
39,"=","GORILLA ZOE Twisted f/Lil Jon",686,"-8",-41,"-15",1.835,"-0.044",18,35,740,89,2.186
40,"=","CEE LO GREEN F**k You (Forget You)",642,"-31",-167,"-1",3.854,"-0.164",18,28,1003,0,6.352
41,"+1","JAMIE FOXX Best Night Of My Life",606,"+11",95,"+8",2.415,"+0.065",18,41,606,139,2.415
42,"-1","DR. DRE I Need A Doctor f/Eminem",594,"-27",-458,"+66",3.676,"-0.087",18,25,1522,0,10.679
43,"=","KERI HILSON Lose Control (Let Me Down)",558,"+24",146,"+13",1.701,"+0.100",10,43,558,146,1.701
44,"=","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",476,"+15",87,"-5",2.055,"-0.035",7,44,476,223,2.171
45,"+1","FRANK OCEAN Novacane",469,"+21",147,"+14",4.531,"-0.097",4,45,469,147,4.628
46,"+3","LADY GAGA The Edge Of Glory",441,"+33",189,"+50",2.048,"+0.214",4,46,441,189,2.048
47,"-2","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",441,"-20",-148,"+10",3.969,"-0.096",18,33,801,0,5.587
48,"--","DEV In The Dark",429,"--",121,"--",2.162,"--",1,48,429,121,2.162
49,"-1","AFROJACK Take Over Control f/Eva Simons",415,"-13",35,"-34",4.465,"-0.251",7,46,444,124,5.132
50,"-3","MIKE POSNER F/LIL WAYNE Bow Chicka Wow W...",410,"-19",-98,"-8",2.049,"-0.070",18,40,549,0,2.635
