"Title","Artist","Spins"
"New Flame f/Usher & Rick Ross","CHRIS BROWN",5865
"Black Widow f/Rita Ora","IGGY AZALEA",5638
"Don't Tell 'Em f/YG","JEREMIH",5620
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",4732
"0 To 100/The Catch Up","DRAKE",4615
"No Mediocre f/Iggy Azalea","T.I.",4222
"i","KENDRICK LAMAR",3949
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",3132
"Studio f/BJ The Chicago Kid","SCHOOLBOY Q",2709
"Lifestyle f/Young Thug","RICH GANG",2701
"All About That Bass","MEGHAN TRAINOR",2540
"Trumpets","JASON DERULO",2430
"Hold You Down f/Chris Brown...","DJ KHALED",2180
"That's Me Right There","JASMINE V",2045
"Love Me Harder","ARIANA GRANDE & THE WEEKND",2043
"Body Language f/Usher/Tinashe","KID INK",2025
"I Don't F**k With You f/E-40","BIG SEAN",1912
"Flawless","BEYONCE",1870
"Anaconda","NICKI MINAJ",1803
"Tuesday f/Drake","I LOVE MAKONNEN",1767
"Habits (Stay High)","TOVE LO",1672
"L.A.LOVE (la la)","FERGIE",1626
"Stay With Me","SAM SMITH",1594
"Hot Boy","BOBBY SHMURDA",1572
"Shake It Off","TAYLOR SWIFT",1500
"Rather Be f/Jess Glynne","CLEAN BANDIT",1153
"About The Money f/Young Thug","T.I.",1133
"Certified Freak","BABY BASH",1133
"Blame f/John Newman","CALVIN HARRIS",1085
"Pretend f/A$AP Rocky","TINASHE",941
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",926
"She Knows f/Juicy J","NE-YO",920
"Waves","MR PROBZ",764
"Rich f/August Alsina","KIRKO BANGZ",753
"Don't","ED SHEERAN",699
"Often","THE WEEKND",678
"Animals","MAROON 5",637
"Fireball f/John Ryan","PITBULL",608
"Closer","MIKE STUD",596
"Break Free f/Zedd","ARIANA GRANDE",595
"I'm Not The Only One","SAM SMITH",536
"Made Me f/K Camp","SNOOTIE WILD",469
"Don't Panic","FRENCH MONTANA",466
"Handsome And Wealthy","MIGOS",453
"No Love","AUGUST ALSINA",447
"Try Me","DEJ LOAF",440
"Red Cup f/T-Pain/Kid Ink/B.o.B","E-40",422
"Errrbody","YO GOTTI",411
"Heroes","ALESSO",399
"I Don't Mind f/Juicy J","USHER",390
