"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","NICKI MINAJ Super Bass",6351,"+16",-30,"-62",35.314,"+0.160",68,1,6403,904,35.431
2,"=","PITBULL Give Me Everything f/Ne-Yo",6008,"+0",-136,"+27",37.134,"-0.071",68,1,6478,925,38.999
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",5838,"-22",131,"-107",34.151,"-0.148",68,3,5903,628,34.391
4,"=","LIL WAYNE How To Love",5814,"+92",752,"-36",32.706,"+0.708",48,4,5814,984,32.706
5,"=","LMFAO Party Rock Anthem",5609,"-9",170,"-63",35.03,"+0.085",68,4,5618,1062,35.03
6,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4908,"+68",499,"+0",33.248,"+0.244",60,6,4908,821,33.248
7,"=","BIG SEAN My Last f/Chris Brown",4440,"-49",-349,"-91",28.064,"-0.014",68,4,4788,381,28.487
8,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",3199,"+26",299,"-38",20.49,"+0.129",68,8,3199,418,20.49
9,"-1","CHRIS BROWN She Ain't You",3134,"-63",-388,"-58",16.264,"-0.237",68,5,4046,422,22.024
10,"=","MIGUEL Sure Thing",3084,"-65",-302,"-75",18.193,"-0.569",68,9,3423,446,19.52
11,"+2","BAD MEETS EVIL Lighters f/Bruno Mars",2634,"+100",831,"-7",13.65,"+0.626",28,11,2634,850,13.65
12,"-1","KATY PERRY E.T.",2576,"-41",-127,"-25",17.381,"-0.293",68,2,5377,248,30.339
13,"-1","LUPE FIASCO The Show Goes On",2543,"-33",-319,"-26",15.692,"-0.161",68,1,5598,489,32.494
14,"=","CHRIS BROWN Look At Me Now",2457,"-50",-369,"-21",19.692,"-1.000",68,1,6273,56,40.795
15,"=","JASON DERULO Don't Wanna Go Home",2354,"+9",29,"+1",11.397,"+0.212",65,14,2357,471,11.397
16,"+1","KATY PERRY Last Friday Night (T.G.I.F.)",2264,"+65",419,"+9",13.14,"+0.319",36,16,2264,507,13.14
17,"-1","BEYONCE Best Thing I Never Had",2241,"+30",240,"-33",10.364,"+0.114",40,16,2241,440,10.364
18,"=","BLACK EYED PEAS Just Can't Get Enough",2074,"-47",-295,"-18",13.615,"-0.294",68,5,4213,554,22.792
19,"=","RIHANNA Man Down",2041,"-64",-354,"-59",11.399,"-0.150",68,14,2462,380,14.98
20,"=","WIZ KHALIFA Roll Up",1902,"-45",-483,"+21",12.451,"-0.124",68,2,5325,315,32.656
21,"=","FRANK OCEAN Novacane",1883,"+14",-19,"+20",10.605,"+0.022",54,19,1907,309,11.147
22,"=","ADELE Rolling In The Deep",1799,"-35",-278,"-27",11.238,"-0.390",66,16,2377,450,13.832
23,"=","NEW BOYZ Better With the Lights Off",1654,"+45",237,"+29",7.089,"+0.226",50,23,1654,237,7.089
24,"=","TREY SONGZ Unusual f/Drake",1554,"+18",85,"+6",10.102,"+0.090",64,22,1554,280,10.765
25,"=","TYGA Far Away f/Chris Richardson",1377,"+24",190,"-14",6.434,"+0.214",32,25,1377,380,6.434
